,January,February,March,April,May,June,July,August,September,October,November,December
0,1505.7427376988553,1341.1333724594845,770.9157919632975,384.00397242668544,589.4748065182765,284.61536126543183,241.2429168888487,191.49045563454993,396.5622768679129,798.513180891883,1143.8675533237108,1298.806929743897
1,1243.7258667658693,1321.4491298240632,182.87782122161218,683.8616755867959,239.00851995097304,292.2811407232349,206.26742613065582,80.48688432926292,796.1005427662556,1027.8819668884953,1051.6285467897847,1473.8969744158305
2,171.86078276047357,1329.818770879045,1101.1214376489531,761.121127243101,557.3245878881619,270.71729035696495,196.24584268192888,134.66358659052506,470.3780619085804,603.023932480681,1479.1671282715704,1578.7530859573335
3,829.1588752469152,1331.1413702682871,926.6005432966842,892.843973486729,290.91119142089286,279.2415722052489,119.91498828870671,241.00672226546004,140.52891780037854,963.8167865648409,833.9265602092422,1639.8738889668116
4,1158.8549140102498,1261.4734566835766,1088.5171851143864,884.2939616106701,387.94097734284395,276.0622551898259,155.41718880688535,66.59343674131392,867.0894939595942,991.0706224901282,548.8981070508088,1526.934373605363
5,1415.0281944188898,1304.6357707457944,1101.5588094272405,884.0037209179662,373.8126431935055,285.65420267995944,242.27903229094872,114.5419965350311,889.0415445839128,1034.674728712044,1319.6041053006895,1578.8940220040063
6,1396.950062530516,567.9906831536728,1087.8299952845443,878.7051873649016,574.8832951979518,160.226746175924,251.10911932759953,126.22233821802534,590.5932730107226,975.2500569240802,602.4363373102997,1122.0748347891792
7,251.10548222257827,881.6250608854768,1062.3574485016104,850.0737787536405,578.1382228472698,273.65284903053487,250.91575230572562,197.00860458550193,326.9820772238549,1040.2103045998642,965.900242645252,346.08862636254673
8,838.1718747286028,1298.6450730675792,851.2951811964149,163.24171985460202,206.87995983926044,267.8594345993412,168.3631858192237,56.5110909132726,403.23015541230944,1043.154040150775,1251.79565303934,1605.0185663919506
9,1449.671562045391,1287.1864084849867,822.0276452126761,303.3030049705758,520.6434919227836,106.50058460941527,193.27833816246874,311.6801926304148,284.1783744074579,995.597507418935,1050.81084991052,1552.4676928293195
10,1447.9546525039834,1148.7998206612067,184.59625852567646,309.9652646818365,534.8654767857684,264.86350405832434,264.6793213542352,85.50415233506804,274.5928381037378,380.1097593121263,793.6059727162692,1373.7796186283865
11,158.76680517849238,687.7445835470099,1062.0301185423098,283.7632781058075,528.1196743774262,249.5761793070839,261.94168625728094,81.11153964836022,570.4144057568608,763.168543497653,1198.5583953198793,1526.8890376053985
12,452.1636249956138,1259.7105815572418,1073.10535818923,359.5247144774139,306.45082210692254,85.4205950325493,247.2835646389472,84.88436991020723,961.0072561000624,793.2182212680881,1310.0344061941262,1434.0704156467264
13,214.06165846222797,1141.3927275189894,1012.9044397307887,722.3537387896026,225.76064902546108,195.01032552770474,98.99206647803597,239.66320739653764,1012.0495072197427,1108.9891642761174,1308.2620731705128,1581.984519999251
14,1292.704169533233,133.34904814778943,1066.1347195294834,768.3129324115283,196.3725177793689,243.1582241385746,257.7407453459352,58.983880467579645,1001.6637429152522,729.5478033252981,957.5553507565021,1560.3054851515012
15,974.8864489879256,144.41916195761732,1045.5825140969635,397.62149983822604,458.6871000774571,249.23030612498468,253.075252530458,163.96290625232717,621.7755402751133,671.3252672090252,526.9495860530975,1554.042820525766
16,1399.6907182382695,1180.4736040389269,1033.2035966341489,348.4542155155882,439.92656443053306,210.01445550828674,252.06729074592337,159.67899165809987,776.9006457133509,582.7866928526473,840.8237749786148,948.8048570917699
17,156.19540902429608,920.7470328449092,1013.9195542280382,545.304014990603,441.2733299754909,228.10199771518273,243.96995478226273,400.33852750735224,788.9193426416631,652.2380568228053,510.75534802153345,604.236266587297
18,1346.9166930163708,1221.2633904679856,1022.0436292782487,325.6732825100225,402.95380981578387,250.91705726089003,258.5283037015803,98.38005675227443,374.1747561608978,963.0440757587187,1036.7306135835138,465.4348338234359
19,1410.8045783071402,1216.69759824874,974.6545720067909,718.4835473014,395.0405303828111,143.58167356650574,266.1720194564115,188.38063762833613,889.4161743834442,1088.803322593424,508.99991647967823,457.0111958559818
20,816.8465142681142,1048.289442543411,424.93968669270106,290.2108660688194,370.53881121133014,105.91038501212213,186.32245634211424,107.93777090608904,236.98203782322412,1105.8807438988397,1118.4322076369378,989.8197827802283
21,1333.168524931409,256.6306060718233,561.6221788876818,392.65950927427554,171.94760564592303,115.55253185821798,131.17385188394047,374.88461237832945,161.4221434073187,537.9204624294457,1510.4477222268074,1593.6716624227956
22,1306.108258557119,433.8989433577448,532.4115374421726,343.9426192956474,344.73287364787956,216.35608496202823,265.92819990668045,257.6753667133338,261.7950607737249,644.3550672469484,1429.3113047521115,1623.90636529009
23,159.30349334316855,1167.660692529676,154.7939915571094,285.2678915643608,352.15057287171646,269.5751124390366,69.05727666857665,191.78331822426694,351.5588174074291,1321.6457802951763,1284.3575742456526,1606.5884801292696
24,343.16484893890345,1181.3068056329378,748.8253974153012,257.66335414689263,346.6845629112159,259.6690507936733,194.6694212560748,300.04220422032853,238.19621618345965,1199.6812668844275,1052.3770146172315,1625.0308266310878
25,836.8596395387184,1131.0873511375007,975.1935144946174,256.82690303789593,341.3149620773679,116.83047020192342,244.94305938319047,310.7387372282638,757.931980944642,1232.6668115308787,1521.912846633226,1553.9075939376678
26,1390.483117151188,1094.7702918981045,965.8434867638631,667.112582657062,327.93505116862724,170.12144815734254,219.09389811578367,531.6892688676294,484.1035074742456,1230.368834990751,814.1802257083269,1456.2069886186312
27,1287.3116030498604,1069.7005036739822,925.6726484184298,285.60306603225774,177.4556507103054,126.48640440864206,166.15556602260725,513.5685200945981,1189.1846945983887,1168.1157182421198,538.0274903625623,1244.1451187224861
28,1211.9589833062644,1039.0424300226414,924.6977332993662,559.8955352686392,122.72916043054659,60.50931518416987,213.31798114128344,651.6634469377693,1170.2552215810422,900.1471134967104,1170.819435477213,1041.766343862799
29,634.8073854259244,1062.7000788680175,929.3765478213234,608.9647154998028,105.27999385914582,72.01258430520214,248.40165285399925,532.2255318634196,834.1151255485804,591.2575314136108,564.3375783298795,1308.4082050187199
30,1374.3632473750577,155.62562241286858,923.2204058161067,657.3070848029868,175.45225499193037,298.02282410435174,218.91745871302533,182.76840973047678,441.49468515791864,1181.6342047067878,1274.202301057019,1475.7561924446622
31,1061.7860840501057,570.0322408172041,512.3570345060264,764.0025642985164,200.48855380622683,292.610728513931,73.9871000830687,215.61757454239074,688.150675775378,959.2852740799428,1515.0366784755163,876.0804002617502
32,179.02384221630075,480.24267702787074,295.2942490074338,859.7889175987813,124.18239192987012,203.92544343601602,150.3857033012232,329.5551465469033,832.7024146438138,337.38635411769746,1565.5621596708477,492.8335805923137
33,619.3702738729507,455.5714953456593,645.1792010688976,423.6306955794992,441.30054932947104,222.27656277001506,159.24241899986117,145.04739982507974,336.78350248946384,1178.4021872873045,1553.4950319984398,1158.3856876963134
34,1233.6697580382502,1198.2107684273567,1174.73394596866,375.8531102638907,119.68727146466944,275.8959859048765,64.86603274444121,385.0967682810523,655.0797221134833,1120.2824673292507,1218.050726735019,680.7713473416006
35,1026.7583742409781,660.6020750583103,1152.1161034841632,634.2853326046376,273.6225477074386,189.85494037202403,47.30171233703379,310.21353873065533,679.3402232584417,1160.244951511967,950.5137539965052,254.51684512473116
36,1472.4866156754597,885.6463005771044,1138.8056578895826,288.93470357786634,273.7519245619975,204.11519473946888,83.88059491712679,79.32157801420047,454.3126023954749,1266.392211589467,1386.2813094385735,1333.7572464592852
37,1464.0397085360107,256.10757639035313,1120.633121713842,101.01345910324899,267.5629487463906,91.45487868531445,224.07424653555734,133.2845259046305,554.5161861841455,831.1868827111246,907.8865148552651,543.1532675594243
38,1474.026827571217,1006.4764834263632,1079.7109321640123,640.7257039667447,540.9818544257394,247.2128296092426,173.79192180358388,103.2991958175995,662.9054064178562,260.99928250470333,1295.8059116412448,764.1511956973882
