,Date,Energy Output
0,2014-06-29,98.90610373768996
1,2009-06-08,194.41882095808947
2,2016-12-06,929.2858484317111
3,2007-12-19,811.31958539317
4,2012-12-24,1019.4175831120991
5,2016-06-10,202.7614953696973
6,2013-07-19,209.8412450798206
7,2016-08-10,140.04920536810755
8,2009-06-16,194.61261678442364
9,2016-01-09,810.4926080583913
10,2007-05-31,353.7860315547548
11,2009-02-14,189.10088365713423
12,2013-04-09,422.3137051121719
13,2012-03-05,840.3180700462024
14,2014-12-27,1001.5396510478236
15,2007-02-08,611.2560611318759
16,2011-02-07,722.8626794819369
17,2012-08-04,233.73274478913612
18,2009-05-29,374.6682274100453
19,2015-01-08,1012.6700354973962
20,2009-02-10,927.5559040772134
21,2016-06-07,232.6663311824209
22,2011-02-23,875.4130207862073
23,2016-07-26,224.93663564457978
24,2010-08-15,443.70568724181874
25,2016-08-16,202.22759300964717
26,2013-06-29,285.20323847219663
27,2010-08-20,158.81617104314407
28,2007-12-14,827.5208460389208
29,2013-02-08,924.4691745635921
30,2013-05-27,241.11346634963385
31,2007-06-17,328.6369558727587
32,2006-01-05,951.1073810716066
33,2016-07-17,299.85807008280534
34,2010-11-07,452.6045834963648
35,2009-03-13,572.5991076540865
36,2015-03-22,632.0320528424908
37,2010-05-17,286.0749808637564
38,2013-09-20,477.554286099586
39,2016-05-08,207.8067727827626
40,2009-01-17,911.6284025067225
41,2015-08-08,154.0983917227639
42,2007-06-02,357.52929562684005
43,2007-07-22,206.81156123466943
44,2012-03-09,828.897953840494
45,2010-05-13,63.263673640477705
46,2008-07-19,320.99489345150783
47,2012-10-26,1021.770724414097
48,2006-09-24,450.8558602699852
49,2011-03-14,782.6103247771315
50,2012-09-10,396.3059844681034
51,2010-01-31,954.7331863266745
52,2015-05-08,513.7004705520475
53,2012-03-24,419.3914532614658
54,2007-07-18,313.1157104491356
55,2015-12-11,1057.1685961364653
56,2009-04-14,391.9434877640449
57,2008-01-30,720.3428251955193
58,2008-10-16,343.49379249511423
59,2008-05-04,318.9160306358923
60,2009-02-20,905.1945038035104
61,2013-04-04,670.4573358878201
62,2006-02-04,916.3347912425925
63,2009-05-18,438.77691410905436
64,2016-07-30,235.97783431674338
65,2006-12-25,1047.206686887569
66,2009-06-07,324.6180502854982
67,2011-03-31,707.9331446116537
68,2013-02-17,622.0456502174306
69,2010-08-19,354.820924389761
70,2006-07-10,249.1728157840658
71,2010-05-31,265.0723337172018
72,2016-02-06,894.9330678127097
73,2007-03-19,436.7154449822318
74,2015-01-24,850.7727254045686
75,2014-06-18,235.17755690602988
76,2015-02-22,346.0019527903334
77,2016-09-21,702.305273014963
78,2012-01-03,955.2781514699038
79,2008-11-02,1026.466207292595
80,2009-02-03,733.6462868012526
81,2011-06-17,81.56736227129352
82,2016-02-03,927.0093399526104
83,2012-05-12,486.83370698978786
84,2007-09-08,405.1118451591768
85,2015-03-27,423.143926861616
86,2006-07-14,162.34932981379959
87,2016-11-05,1002.4992826326971
88,2010-07-04,266.2003883038287
89,2010-07-08,97.4712326631531
90,2016-10-23,960.8238255872149
91,2014-08-24,509.22063910083546
92,2012-05-14,347.23568203684744
93,2012-01-29,919.8039028563644
94,2012-06-02,210.96977740713922
95,2008-04-12,658.9272377106195
96,2015-08-07,75.64970880159906
97,2009-01-13,677.0532969972971
98,2011-06-27,224.19635562029552
99,2013-03-11,209.1307841136927
100,2014-12-11,1048.9445018569122
101,2012-03-22,249.5839251292152
102,2014-10-13,966.1718970081627
103,2009-08-04,382.1420640203453
104,2009-10-15,900.7389783203982
105,2010-02-19,309.4781821117621
106,2015-09-07,660.0959609238184
107,2006-06-06,344.64687305899724
108,2012-04-02,156.46976197944483
109,2006-06-24,309.9676969742528
110,2016-02-14,826.0949762683017
111,2010-10-20,290.493707314223
112,2006-11-25,898.8264687297597
113,2006-10-13,641.236556414563
114,2014-07-14,264.4770636344037
115,2010-04-30,104.50803671296096
116,2013-10-20,625.6974648778029
117,2016-01-06,691.3416175076029
118,2006-03-02,238.55713774343465
119,2011-11-25,424.8949848645731
120,2014-04-26,308.30419201369955
121,2007-11-23,828.9326314147049
122,2007-08-14,477.87117743374006
123,2010-08-26,324.7764729775531
124,2008-04-25,567.0583945118658
125,2009-02-19,916.5471543079469
126,2007-02-28,167.80174192412915
127,2008-10-22,823.0157401816361
128,2014-05-02,320.8838515674249
129,2009-10-20,739.3116832348087
130,2006-03-26,753.103630231069
131,2014-12-29,1027.792143430538
132,2012-12-06,421.2518535198126
133,2008-09-19,275.99126087613837
134,2007-09-03,672.0701164414659
135,2011-08-04,414.30614879657924
136,2015-10-22,678.478468277251
137,2016-11-02,989.7683978596314
138,2012-09-02,522.1369484592012
139,2013-11-09,1023.2396701905832
140,2012-11-01,469.00794668422736
141,2011-04-29,466.86911417021133
142,2014-11-25,1038.1629739104214
143,2006-12-21,726.6509903336645
144,2012-09-14,785.610771720235
145,2016-08-19,98.49322555412894
146,2014-09-17,777.2837622389543
147,2009-12-06,1025.6276953972106
148,2009-03-19,725.956042550229
149,2013-11-21,800.2800689414609
150,2006-08-21,153.1202042626133
151,2016-11-03,939.419722473958
152,2016-06-03,298.50928753291447
153,2011-02-22,885.8521268226541
154,2006-03-15,801.2230063758695
155,2013-12-24,973.8618184002671
156,2009-09-24,433.27843756890275
157,2008-11-21,962.5181100060036
158,2015-09-23,859.1055096257646
159,2007-09-27,386.87765820488926
160,2015-03-31,234.8739286622344
161,2010-03-11,572.9835035136142
162,2016-02-22,608.600964676428
163,2011-03-16,797.3618732282075
