,Date,Energy Output
0,2014-04-26,54.77392172682512
1,2006-10-04,1307.375771151957
2,2016-08-02,238.18376215339322
3,2011-05-29,37.16408170877995
4,2016-05-01,374.76708885478735
5,2015-10-09,1356.3440702120788
6,2015-04-21,497.73160981799316
7,2012-04-09,731.3207946243676
8,2009-05-13,199.93133518845636
9,2012-04-21,204.6151284338655
10,2014-05-24,30.168749988594957
11,2006-11-06,1704.2870575345798
12,2016-01-16,1810.212809080067
13,2015-07-27,271.1408505229892
14,2006-11-02,1943.6684486396673
15,2016-07-03,124.06047049434675
16,2008-04-05,763.5739741640057
17,2009-03-14,1738.6953535598172
18,2011-09-15,245.65135973558503
19,2014-05-10,65.83655954577708
20,2013-09-03,112.30959595059083
21,2012-06-23,104.38718451889193
22,2006-08-22,741.0976496389382
23,2012-06-26,53.81718573177269
24,2014-06-16,49.660752516186854
25,2014-01-04,3652.3643469637987
26,2012-07-25,294.14429505680357
27,2012-09-24,606.2345063707769
28,2010-09-06,613.7594276222201
29,2013-01-10,3654.402863419924
30,2014-07-02,29.346319466651412
31,2008-10-24,923.9053962411159
32,2009-08-01,366.03282735569326
33,2015-01-28,3130.4440755990686
34,2012-08-15,314.5157907543419
35,2010-01-06,3507.485861580216
36,2010-05-06,330.24851595816347
37,2014-06-22,30.89614021842229
38,2011-03-15,1625.0869050056058
39,2009-07-20,76.2132675952423
40,2012-01-19,3387.6514633285474
41,2010-02-24,2523.7330485211955
42,2007-01-20,3635.440539168058
43,2015-04-19,533.5255499345118
44,2011-10-01,742.4185819555117
45,2010-07-27,210.47548826076513
46,2016-09-01,568.6285403117729
47,2006-02-11,3087.3954754477313
48,2016-06-22,39.43922141552083
49,2013-11-06,1820.965477165463
50,2016-07-06,58.83443436989754
51,2011-02-01,3449.068402518903
52,2006-09-16,612.4906999231786
53,2010-02-13,3049.7813867405953
54,2016-03-05,2224.5002288680716
55,2014-01-25,3175.737131000605
56,2008-06-17,182.1625151683322
57,2006-09-26,999.9441616520251
58,2008-06-20,173.84179941939288
59,2006-01-18,2763.56171412602
60,2016-09-10,716.0733218190176
61,2011-11-12,2034.5226224259563
62,2010-05-20,210.24576206272675
63,2014-05-04,64.79927589119347
64,2015-07-30,44.98063500256715
65,2007-04-09,811.7555292731236
66,2012-09-06,500.3386666712787
67,2013-11-11,1859.069970335825
68,2013-04-12,126.23150133959349
69,2012-02-29,2235.181687492709
70,2009-09-06,238.2205197302626
71,2007-08-20,302.7985661057612
72,2015-08-09,52.58894361351121
73,2014-12-20,3413.2972578372633
74,2006-05-13,287.7118893549706
75,2016-05-24,57.222793613775686
76,2016-11-13,2359.8123238158237
77,2007-04-20,508.0945075289439
78,2014-11-21,1897.8889798969583
79,2009-01-20,3560.874521474988
80,2009-12-03,3002.071626718245
81,2009-05-16,236.24797361932542
82,2012-06-07,49.4867101262084
83,2015-01-21,2285.0486971049513
84,2007-12-03,2196.355114295408
85,2011-03-07,2147.2031012557013
86,2008-07-30,138.83443387875798
87,2007-05-29,53.33196903438107
88,2010-08-30,152.42502803863496
89,2011-01-26,3530.9468222570454
90,2006-05-21,223.8729679740801
91,2015-07-04,30.877575522934993
92,2010-11-23,2673.2210832381616
93,2015-05-24,134.0046618428033
94,2009-06-06,90.11741477859123
95,2009-10-15,1417.8228052584986
96,2009-03-22,1421.7887246520806
97,2009-07-15,133.9403183354591
98,2015-08-14,273.3233958477471
99,2007-10-12,1465.3481152727118
100,2012-01-23,3374.4358227066646
101,2011-10-15,989.3750519468572
102,2006-06-20,62.45900712982772
103,2015-06-19,63.477997759838765
104,2011-10-27,1478.7365200091701
105,2007-07-18,267.2956593903703
106,2013-08-22,116.86329571396914
107,2006-04-03,1014.5554978696365
108,2010-06-14,52.61733544915555
109,2006-06-21,70.83247500776235
110,2008-01-31,3297.4652241554277
111,2010-02-06,2128.8764024904467
112,2008-04-21,324.08161548196426
113,2016-04-22,217.09014722504753
114,2011-03-24,1142.5100782583202
115,2013-06-06,179.42750799625804
116,2006-10-06,1329.916516970629
117,2009-08-15,283.16061077886684
118,2011-11-03,378.870750792895
119,2007-07-07,67.24745143228715
120,2014-12-31,3568.7935878974376
121,2013-10-26,1817.6931579580155
122,2016-03-01,2438.4779143791993
123,2012-07-05,146.3305269475392
124,2008-04-30,342.3627785124879
125,2011-05-04,344.3174547793014
126,2015-06-02,85.09489091707212
127,2009-06-15,89.98076838262897
128,2006-11-18,2493.09234649241
129,2007-03-29,860.9693654040605
130,2015-10-31,1943.31809016696
131,2015-08-13,55.43336108312656
132,2014-02-24,2464.730395795431
133,2015-01-15,3637.962428950004
134,2007-03-26,355.6181799028457
135,2012-09-15,814.5714153507241
136,2009-05-28,139.47538888287374
137,2008-08-02,181.83587065116356
138,2012-01-29,3414.533999923734
139,2014-04-08,860.215397379866
140,2011-06-13,25.179972385254054
141,2015-09-25,1104.5006092960746
142,2012-08-06,50.29141569096431
143,2010-09-30,901.943804601403
144,2006-01-22,3468.9245469059906
145,2007-09-19,681.7684630585564
146,2011-09-30,884.3178653461699
147,2014-02-15,2896.582938572302
148,2010-07-19,240.19902345037087
149,2016-06-18,162.09490704250237
150,2012-01-02,3476.6487483239443
151,2014-11-17,2325.6652461317053
152,2010-01-03,3587.1166621204156
153,2006-09-06,824.0169201361657
154,2012-06-02,145.36506089846117
155,2014-11-25,2666.1247544119274
156,2010-06-03,191.69671668283652
157,2015-10-20,1680.8616295981917
158,2009-07-30,340.47734082229914
159,2008-03-07,887.7633407117062
160,2010-06-19,124.24763349961661
161,2006-12-05,3049.509011756985
