time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20050103:1636,0,0,0,0,15.07,2.9,0
20050103:1736,0,0,0,0,14.46,2.69,0
20050103:1836,0,0,0,0,13.78,2.55,0
20050103:1936,0,0,0,0,13.32,2.48,0
20050103:2036,0,0,0,0,12.89,2.48,0
20050103:2136,0,3,0,3.43,13,2.14,0
20050103:2236,0,20,0,15.1,15.63,1.93,0
20050103:2336,393,182,0,27.12,17.61,2.21,0
20050104:0036,53,316,0,39.57,19.69,2.07,0
20050104:0136,424,303,0,52.1,21.5,2.07,0
20050104:0236,823,152,0,64.4,23.04,2.48,0
20050104:0336,971,111,0,75.37,24.48,2.97,0
20050104:0436,972,123,0,79.05,25.22,3.38,0
20050104:0536,944,110,0,70.66,25.85,3.79,0
20050104:0636,851,98,0,58.81,25.66,4.41,0
20050104:0736,689,95,0,46.34,25.53,4.62,0
20050104:0836,491,88,0,33.82,24.94,4.97,0
20050104:0936,286,70,0,21.49,23.77,5.24,0
20050104:1036,93,42,0,9.52,22.16,4.9,0
20050104:1136,0,0,0,0,20.49,5.03,0
20050104:1236,0,0,0,0,19.23,4.9,0
20050104:1336,0,0,0,0,18.23,4.69,0
20050104:1436,0,0,0,0,17.35,4.69,0
20050104:1536,0,0,0,0,16.54,4.76,0
20050104:1636,0,0,0,0,15.79,4.76,0
20050104:1736,0,0,0,0,15.17,4.69,0
20050104:1836,0,0,0,0,14.5,4.55,0
20050104:1936,0,0,0,0,14.05,4.48,0
20050104:2036,0,0,0,0,13.88,4.48,0
20050104:2136,0,2,0,3.29,14.39,4.07,0
20050104:2236,0,20,0,14.96,15.58,5.45,0
20050104:2336,182,284,0,26.99,17.5,4.97,0
20050105:0036,455,168,0,39.43,19.6,4.55,0
20050105:0136,719,124,0,51.96,21.84,4,0
20050105:0236,870,121,0,64.26,23.77,3.24,0
20050105:0336,971,110,0,75.22,25.43,2.28,0
20050105:0436,990,111,0,78.97,26.71,1.45,0
20050105:0536,944,110,0,70.67,27.64,1.1,0
20050105:0636,852,97,0,58.85,27.76,1.52,0
20050105:0736,677,103,0,46.39,27.92,2.21,0
20050105:0836,483,94,0,33.87,27.59,2.62,0
20050105:0936,251,92,0,21.52,26.81,2.76,0
20050105:1036,93,43,0,9.55,25.32,2.41,0
20050105:1136,0,0,0,0,23.56,2.48,0
20050105:1236,0,0,0,0,22.74,3.17,0
20050105:1336,0,0,0,0,22.25,4.21,0
20050105:1436,0,0,0,0,21.44,5.03,0
20050105:1536,0,0,0,0,20.19,5.38,0
20050105:1636,0,0,0,0,18.98,5.52,0
20050105:1736,0,0,0,0,18.02,5.59,0
20050105:1836,0,0,0,0,16.98,5.72,0
20050105:1936,0,0,0,0,16.49,5.52,0
20050105:2036,0,0,0,0,16.26,5.31,0
20050105:2136,0,2,0,3.14,16.42,5.1,0
20050105:2236,0,20,0,14.82,17.95,5.03,0
20050105:2336,526,97,0,26.85,20.79,4.83,0
20050106:0036,607,69,0,39.29,24.07,4,0
20050106:0136,788,77,0,51.82,27.09,2.9,0
20050106:0236,902,98,0,64.12,29.58,1.31,0
20050106:0336,988,98,0,75.07,31.24,0.76,0
20050106:0436,953,135,0,78.88,32.38,1.66,0
20050106:0536,857,168,0,70.68,33.15,2.28,0
20050106:0636,619,247,0,58.88,32.62,3.59,0
20050106:0736,652,120,0,46.43,32.1,4.28,0
20050106:0836,374,162,0,33.9,30.96,4.55,0
20050106:0936,164,141,0,21.56,29.5,4,0
20050106:1036,94,42,0,9.57,27.75,3.59,0
20050106:1136,0,0,0,0,26.11,3.52,0
20050106:1236,0,0,0,0,24.92,3.17,0
20050106:1336,0,0,0,0,23.83,2.55,0
20050106:1436,0,0,0,0,22.81,2.21,0
20050106:1536,0,0,0,0,21.53,1.79,0
20050106:1636,0,0,0,0,20.28,1.79,0
20050106:1736,0,0,0,0,18.89,2.28,0
20050106:1836,0,0,0,0,18.01,2.55,0
20050106:1936,0,0,0,0,17.19,2.69,0
20050106:2036,0,0,0,0,16.65,2.69,0
20050106:2136,0,2,0,3,16.52,2.48,0
20050106:2236,0,19,0,14.68,19.19,2.41,0
20050106:2336,0,56,0,26.7,21.29,3.03,0
20050107:0036,0,146,0,39.15,22.64,3.24,0
20050107:0136,77,402,0,51.68,24,3.66,0
20050107:0236,176,472,0,63.97,24.95,4.48,0
20050107:0336,601,341,0,74.91,25.29,5.1,0
20050107:0436,672,313,0,78.79,25.27,5.38,0
20050107:0536,891,146,0,70.68,25.19,5.38,0
20050107:0636,790,139,0,58.91,25.57,4.97,0
20050107:0736,665,112,0,46.46,25.21,4.9,0
20050107:0836,484,94,0,33.94,24.54,4.83,0
20050107:0936,267,83,0,21.58,23.57,4.55,0
20050107:1036,96,41,0,9.59,22.32,3.86,0
20050107:1136,0,0,0,0,20.9,3.79,0
20050107:1236,0,0,0,0,19.88,3.86,0
20050107:1336,0,0,0,0,18.93,3.66,0
20050107:1436,0,0,0,0,17.97,3.45,0
20050107:1536,0,0,0,0,17.1,3.31,0
20050107:1636,0,0,0,0,16.4,3.17,0
20050107:1736,0,0,0,0,15.94,3.17,0
20050107:1836,0,0,0,0,15.92,3.03,0
20050107:1936,0,0,0,0,15.9,3.03,0
20050107:2036,0,0,0,0,15.68,2.97,0
20050107:2136,0,2,0,2.85,15.86,2.83,0
20050107:2236,0,19,0,14.53,16.98,3.45,0
20050107:2336,59,297,0,26.56,18.71,3.1,0
20050108:0036,396,199,0,39.01,20.94,2.76,0
20050108:0136,756,96,0,51.54,23.3,2.34,0
20050108:0236,900,97,0,63.82,25.39,2.07,0
20050108:0336,950,123,0,74.75,27.09,1.93,0
20050108:0436,916,159,0,78.68,28.32,2.34,0
20050108:0536,926,122,0,70.67,28.84,3.03,0
20050108:0636,853,97,0,58.93,28.92,3.38,0
20050108:0736,692,94,0,46.49,28.13,4.48,0
20050108:0836,485,94,0,33.97,27.02,4.55,0
20050108:0936,0,58,0,21.6,26.18,3.79,0
20050108:1036,1,49,0,9.6,25.05,2.76,0
20050108:1136,0,0,0,0,23.97,2.76,0
20050108:1236,0,0,0,0,23.14,2.9,0
20050108:1336,0,0,0,0,22.53,2.83,0
20050108:1436,0,0,0,0,22.22,2.69,0
20050108:1536,0,0,0,0,21.92,3.03,0
20050108:1636,0,0,0,0,21.8,3.31,0
20050108:1736,0,0,0,0,21.42,3.59,0
20050108:1836,0,0,0,0,20.64,2.9,0
20050108:1936,0,0,0,0,19.96,2.97,0
20050108:2036,0,0,0,0,19.61,2.97,0
20050108:2136,0,2,0,2.69,19.47,2.9,0
20050108:2236,0,19,0,14.39,21.15,2.69,0
20050108:2336,6,237,0,26.41,23.56,2.48,0
20050109:0036,307,246,0,38.87,25.81,2.55,0
20050109:0136,712,124,0,51.4,27.21,2.9,0
20050109:0236,710,220,0,63.67,27.69,3.31,0
20050109:0336,844,192,0,74.58,27.9,3.59,0
20050109:0436,970,123,0,78.57,27.99,4.07,0
20050109:0536,909,133,0,70.66,27.03,4.83,0
20050109:0636,716,187,0,58.95,26.87,5.38,0
20050109:0736,0,233,0,46.52,25.76,5.66,0
20050109:0836,0,77,0,33.99,24.7,5.79,0
20050109:0936,1,120,0,21.62,23.23,5.52,0
20050109:1036,47,66,0,9.6,21.63,4.97,0
20050109:1136,0,0,0,0,20.2,4.69,0
20050109:1236,0,0,0,0,19.16,4.62,0
20050109:1336,0,0,0,0,18.3,4.41,0
20050109:1436,0,0,0,0,17.6,4.34,0
20050109:1536,0,0,0,0,17.02,4.07,0
20050109:1636,0,0,0,0,16.64,3.66,0
20050109:1736,0,0,0,0,16.21,3.52,0
20050109:1836,0,0,0,0,15.76,3.38,0
20050109:1936,0,0,0,0,15.47,3.17,0
20050109:2036,0,0,0,0,15.12,2.62,0
20050109:2136,1,0,0,2.54,14.86,1.86,1
20050109:2236,0,19,0,14.24,16.75,1.59,0
20050109:2336,0,55,0,26.26,18.52,2.83,0
20050110:0036,72,314,0,38.72,19.86,3.03,0
20050110:0136,131,405,0,51.25,21.17,2.62,0
20050110:0236,195,466,0,63.52,22.5,2.69,0
20050110:0336,984,98,0,74.41,23.45,3.72,0
20050110:0436,988,111,0,78.44,23.58,5.03,0
20050110:0536,962,97,0,70.64,23.06,5.79,0
20050110:0636,869,87,0,58.96,22.36,5.66,0
20050110:0736,679,104,0,46.54,21.65,5.79,0
20050110:0836,486,94,0,34.01,20.68,5.38,0
20050110:0936,268,83,0,21.63,19.62,4.83,0
20050110:1036,96,42,0,9.61,18.28,4.76,0
20050110:1136,0,0,0,0,17.23,3.86,0
20050110:1236,0,0,0,0,16.61,3.31,0
20050110:1336,0,0,0,0,16.24,3.17,0
20050110:1436,0,0,0,0,16.12,3.17,0
20050110:1536,0,0,0,0,16.31,3.1,0
20050110:1636,0,0,0,0,16.57,3.03,0
20050110:1736,0,0,0,0,16.72,3.03,0
20050110:1836,0,0,0,0,17.27,3.24,0
20050110:1936,0,0,0,0,17.34,2.76,0
20050110:2036,0,0,0,0,16.78,2.14,0
20050110:2136,1,0,0,2.38,16.41,2.07,1
20050110:2236,0,19,0,14.08,17.94,2.9,0
20050110:2336,0,162,0,26.11,18.82,3.03,0
20050111:0036,190,295,0,38.57,19.95,2.62,0
20050111:0136,522,240,0,51.1,21.3,2.28,0
20050111:0236,829,142,0,63.36,22.96,2.28,0
20050111:0336,965,110,0,74.24,24.45,2.48,0
20050111:0436,969,123,0,78.31,25.58,2.97,0
20050111:0536,943,111,0,70.61,26.17,3.59,0
20050111:0636,869,87,0,58.97,26.22,4.41,0
20050111:0736,680,103,0,46.55,25.42,5.24,0
20050111:0836,486,94,0,34.02,24.26,5.52,0
20050111:0936,268,84,0,21.64,23.15,5.24,0
20050111:1036,96,42,0,9.6,21.88,4.41,0
20050111:1136,0,0,0,0,20.55,4.07,0
20050111:1236,0,0,0,0,19.55,3.86,0
20050111:1336,0,0,0,0,18.57,3.59,0
20050111:1436,0,0,0,0,17.56,3.03,0
20050111:1536,0,0,0,0,16.64,2.9,0
20050111:1636,0,0,0,0,15.84,2.62,0
20050111:1736,0,0,0,0,15.1,2.34,0
20050111:1836,0,0,0,0,14.44,2.41,0
20050111:1936,0,0,0,0,13.78,2.28,0
20050111:2036,0,0,0,0,13.23,2.14,0
20050111:2136,0,0,0,2.22,12.99,1.86,1
20050111:2236,6,91,0,13.93,16.3,1.38,0
20050111:2336,583,48,0,25.96,19.9,1.1,0
20050112:0036,603,62,0,38.42,22.72,0.62,0
20050112:0136,805,57,0,50.95,24.92,0.62,0
20050112:0236,927,75,0,63.2,26.69,1.79,0
20050112:0336,982,98,0,74.06,27.63,3.31,0
20050112:0436,987,110,0,78.17,27.6,4.34,0
20050112:0536,961,98,0,70.58,27.06,4.76,0
20050112:0636,853,98,0,58.97,26.31,4.9,0
20050112:0736,680,103,0,46.56,25.81,4.9,0
20050112:0836,505,82,0,34.03,25.08,4.69,0
20050112:0936,289,70,0,21.64,23.97,4.34,0
20050112:1036,96,42,0,9.59,22.29,3.66,0
20050112:1136,0,0,0,0,20.62,3.38,0
20050112:1236,0,0,0,0,19.54,3.17,0
20050112:1336,0,0,0,0,18.67,3.24,0
20050112:1436,0,0,0,0,17.9,3.45,0
20050112:1536,0,0,0,0,17.22,3.45,0
20050112:1636,0,0,0,0,16.61,3.59,0
20050112:1736,0,0,0,0,16.24,3.79,0
20050112:1836,0,0,0,0,16.32,3.52,0
20050112:1936,0,0,0,0,16.65,3.59,0
20050112:2036,0,0,0,0,16.94,3.86,0
20050112:2136,0,0,0,2.05,17.49,4,1
20050112:2236,0,18,0,13.77,18.46,4.9,0
20050112:2336,0,64,0,25.81,18.56,5.38,0
20050113:0036,25,286,0,38.27,19.13,5.66,0
20050113:0136,173,396,0,50.8,19.91,5.79,0
20050113:0236,581,294,0,63.04,21.19,5.79,0
20050113:0336,611,331,0,73.88,22.42,5.79,0
20050113:0436,913,159,0,78.03,23.29,5.79,0
20050113:0536,908,133,0,70.53,24.03,5.79,0
20050113:0636,731,178,0,58.97,24.32,6,0
20050113:0736,642,128,0,46.57,23.96,6.14,0
20050113:0836,468,106,0,34.03,23.08,6.21,0
20050113:0936,268,84,0,21.64,21.75,6.21,0
20050113:1036,81,50,0,9.58,20.04,5.52,0
20050113:1136,0,0,0,0,18.29,5.66,0
20050113:1236,0,0,0,0,16.88,5.52,0
20050113:1336,0,0,0,0,15.8,5.38,0
20050113:1436,0,0,0,0,14.95,5.17,0
20050113:1536,0,0,0,0,14.26,4.9,0
20050113:1636,0,0,0,0,13.72,4.76,0
20050113:1736,0,0,0,0,13.29,4.55,0
20050113:1836,0,0,0,0,12.63,4.14,0
20050113:1936,0,0,0,0,12.31,3.86,0
20050113:2036,0,0,0,0,11.98,3.59,0
20050113:2136,0,0,0,1.89,11.98,3.38,1
20050113:2236,0,18,0,13.61,13.48,3.52,0
20050113:2336,101,292,0,25.65,15.52,4.62,0
20050114:0036,395,190,0,38.12,17.47,4.76,0
20050114:0136,676,140,0,50.64,19.44,4.28,0
20050114:0236,841,130,0,62.88,21.35,4,0
20050114:0336,961,111,0,73.69,23.04,3.79,0
20050114:0436,967,123,0,77.87,24.49,3.72,0
20050114:0536,942,110,0,70.48,25.62,3.79,0
20050114:0636,853,97,0,58.95,26.05,4.07,0
20050114:0736,667,112,0,46.57,26.24,4.41,0
20050114:0836,486,94,0,34.03,25.75,4.9,0
20050114:0936,268,84,0,21.63,24.68,5.31,0
20050114:1036,81,50,0,9.56,22.85,5.24,0
20050114:1136,0,0,0,0,20.74,5.38,0
20050114:1236,0,0,0,0,19.13,5.31,0
20050114:1336,0,0,0,0,17.88,5.17,0
20050114:1436,0,0,0,0,16.86,4.97,0
20050114:1536,0,0,0,0,16.12,4.69,0
20050114:1636,0,0,0,0,15.5,4.34,0
20050114:1736,0,0,0,0,14.96,4.14,0
20050114:1836,0,0,0,0,13.92,3.72,0
20050114:1936,0,0,0,0,13.46,3.59,0
20050114:2036,0,0,0,0,13.03,3.52,0
20050114:2136,0,0,0,1.72,12.98,3.52,1
20050114:2236,0,17,0,13.45,14.54,3.72,0
20050114:2336,184,270,0,25.49,16.51,4.62,0
20050115:0036,445,159,0,37.96,18.28,4.34,0
20050115:0136,755,87,0,50.49,20.3,4.14,0
20050115:0236,855,120,0,62.71,22.22,4.07,0
20050115:0336,978,98,0,73.5,23.92,4.07,0
20050115:0436,984,111,0,77.71,25.34,3.93,0
20050115:0536,942,110,0,70.43,26.44,3.86,0
20050115:0636,853,97,0,58.94,27.4,3.86,0
20050115:0736,680,103,0,46.56,27.68,4,0
20050115:0836,505,82,0,34.03,27.44,4.28,0
20050115:0936,268,83,0,21.62,26.65,4.69,0
20050115:1036,94,42,0,9.53,25.17,4.48,0
20050115:1136,0,0,0,0,23.39,4.76,0
20050115:1236,0,0,0,0,21.86,5.38,0
20050115:1336,0,0,0,0,20.25,5.66,0
20050115:1436,0,0,0,0,18.67,5.79,0
20050115:1536,0,0,0,0,17.35,5.72,0
20050115:1636,0,0,0,0,16.32,5.59,0
20050115:1736,0,0,0,0,15.54,5.45,0
20050115:1836,0,0,0,0,14.59,5.45,0
20050115:1936,0,0,0,0,14.18,5.38,0
20050115:2036,0,0,0,0,13.9,5.31,0
20050115:2136,0,0,0,1.54,13.9,5.38,1
20050115:2236,0,17,0,13.28,15.09,5.52,0
20050115:2336,298,217,0,25.33,17.28,5.72,0
20050116:0036,510,116,0,37.81,20.04,5.31,0
20050116:0136,712,114,0,50.33,22.74,4.62,0
20050116:0236,854,119,0,62.54,25.25,3.86,0
20050116:0336,959,110,0,73.3,27.39,3.24,0
20050116:0436,983,111,0,77.53,28.93,2.41,0
20050116:0536,941,110,0,70.36,29.94,2,0
20050116:0636,821,119,0,58.91,30.65,2.28,0
20050116:0736,667,112,0,46.55,31.01,2.48,0
20050116:0836,424,134,0,34.02,30.82,2.62,0
20050116:0936,193,127,0,21.6,30.15,2.34,0
20050116:1036,56,61,0,9.5,28.58,2.28,0
20050116:1136,0,0,0,0,26.57,2.83,0
20050116:1236,0,0,0,0,25.11,3.31,0
20050116:1336,0,0,0,0,23.94,3.45,0
20050116:1436,0,0,0,0,22.98,3.93,0
20050116:1536,0,0,0,0,21.84,4.62,0
20050116:1636,0,0,0,0,20.66,4.97,0
20050116:1736,0,0,0,0,19.88,4.83,0
20050116:1836,0,0,0,0,19.07,4.83,0
20050116:1936,0,0,0,0,18.86,4.69,0
20050116:2036,0,0,0,0,18.95,4.41,0
20050116:2136,0,0,0,1.37,19.27,4.21,1
20050116:2236,0,42,0,13.12,21.29,3.86,0
20050116:2336,144,280,0,25.17,24.57,4,0
20050117:0036,311,232,0,37.65,27.68,3.72,0
20050117:0136,524,231,0,50.17,30.32,2.97,0
20050117:0236,629,261,0,62.37,32.52,2.34,0
20050117:0336,665,297,0,73.1,33.93,2,0
20050117:0436,652,320,0,77.35,34.52,2.21,0
20050117:0536,639,301,0,70.29,34.69,2.69,0
20050117:0636,673,214,0,58.88,34.65,2.28,0
20050117:0736,536,195,0,46.53,33.96,3.59,0
20050117:0836,407,144,0,34,30.84,3.45,0
20050117:0936,0,82,0,21.57,28.73,2.55,0
20050117:1036,55,61,0,9.46,26.71,2.14,0
20050117:1136,0,0,0,0,25.23,2.07,0
20050117:1236,0,0,0,0,24.02,1.66,0
20050117:1336,0,0,0,0,22.85,0.9,0
20050117:1436,0,0,0,0,22,1.72,0
20050117:1536,0,0,0,0,21.15,2.97,0
20050117:1636,0,0,0,0,20.32,3.38,0
20050117:1736,0,0,0,0,19.23,3.59,0
20050117:1836,0,0,0,0,18.59,4.14,0
20050117:1936,0,0,0,0,17.82,4.41,0
20050117:2036,0,0,0,0,17.49,4.55,0
20050117:2136,0,0,0,1.19,17.16,4.48,1
20050117:2236,9,23.1,0,12.95,18.25,5.45,1
20050117:2336,1,201,0,25.01,19.42,5.24,0
20050118:0036,195,283,0,37.49,20.86,5.24,0
20050118:0136,629,165,0,50.01,22.1,5.03,0
20050118:0236,834,130,0,62.2,23.66,4.97,0
20050118:0336,956,110,0,72.9,24.86,5.03,0
20050118:0436,981,111,0,77.17,25.83,5.17,0
20050118:0536,940,110,0,70.21,26.29,5.59,0
20050118:0636,852,97,0,58.85,26.07,6,0
20050118:0736,679,103,0,46.51,25.57,6.28,0
20050118:0836,504,82,0,33.98,24.59,6.28,0
20050118:0936,288,70,0,21.55,23.19,6.07,0
20050118:1036,92,43,0,9.42,21.48,5.31,0
20050118:1136,0,0,0,0,19.68,5.24,0
20050118:1236,0,0,0,0,18.18,5.31,0
20050118:1336,0,0,0,0,16.96,5.17,0
20050118:1436,0,0,0,0,15.85,4.83,0
20050118:1536,0,0,0,0,14.9,4.76,0
20050118:1636,0,0,0,0,14.21,4.69,0
20050118:1736,0,0,0,0,13.66,4.41,0
20050118:1836,0,0,0,0,12.63,4.28,0
20050118:1936,0,0,0,0,12.17,4.14,0
20050118:2036,0,0,0,0,11.94,4.07,0
20050118:2136,0,0,0,1.02,11.92,4.14,1
20050118:2236,0,18,0,12.78,13.24,4.55,0
20050118:2336,328,196,0,24.85,15.11,5.03,0
20050119:0036,502,116,0,37.33,17.37,4.69,0
20050119:0136,732,96,0,49.85,19.7,4.21,0
20050119:0236,881,97,0,62.02,21.93,3.66,0
20050119:0336,973,98,0,72.69,23.89,3.1,0
20050119:0436,999,98,0,76.97,25.45,2.76,0
20050119:0536,939,110,0,70.12,26.56,2.62,0
20050119:0636,851,97,0,58.81,26.8,2.97,0
20050119:0736,692,94,0,46.48,27.02,2.9,0
20050119:0836,503,82,0,33.95,26.87,2.83,0
20050119:0936,287,70,0,21.51,26.4,2.76,0
20050119:1036,90,43,0,9.38,25.06,2.55,0
20050119:1136,0,0,0,0,22.95,3.17,0
20050119:1236,0,0,0,0,21.42,3.59,0
20050119:1336,0,0,0,0,20.27,4,0
20050119:1436,0,0,0,0,19.33,4.21,0
20050119:1536,0,0,0,0,18.5,4.21,0
20050119:1636,0,0,0,0,17.66,3.93,0
20050119:1736,0,0,0,0,16.82,3.72,0
20050119:1836,0,0,0,0,15.53,3.38,0
20050119:1936,0,0,0,0,14.77,3.24,0
20050119:2036,0,0,0,0,14.17,3.24,0
20050119:2136,0,0,0,0.84,13.87,3.1,1
20050119:2236,15,90,0,12.61,15.24,3.31,0
20050119:2336,456,117,0,24.68,17.63,3.1,0
20050120:0036,549,84,0,37.17,20.43,2.62,0
20050120:0136,758,76,0,49.68,23.01,2.07,0
20050120:0236,896,86,0,61.84,24.92,1.66,0
20050120:0336,971,98,0,72.48,26.38,1.72,0
20050120:0436,998,98,0,76.77,27.4,2.55,0
20050120:0536,939,109,0,70.02,27.77,3.31,0
20050120:0636,851,97,0,58.76,27.73,4.07,0
20050120:0736,678,103,0,46.45,27.21,4.76,0
20050120:0836,503,82,0,33.91,26.36,5.03,0
20050120:0936,287,70,0,21.47,25.16,4.97,0
20050120:1036,89,43,0,9.32,23.52,4.69,0
20050120:1136,0,0,0,0,21.66,4.55,0
20050120:1236,0,0,0,0,20.25,4.41,0
20050120:1336,0,0,0,0,19.02,4.55,0
20050120:1436,0,0,0,0,17.97,4.55,0
20050120:1536,0,0,0,0,17.19,4.41,0
20050120:1636,0,0,0,0,16.61,4.07,0
20050120:1736,0,0,0,0,16.03,3.72,0
20050120:1836,0,0,0,0,15.29,4,0
20050120:1936,0,0,0,0,14.87,3.86,0
20050120:2036,0,0,0,0,14.45,3.52,0
20050120:2136,0,0,0,0.65,14.21,3.31,1
20050120:2236,1,62,0,12.44,15.62,3.59,0
20050120:2336,427,134,0,24.52,17.98,3.38,0
20050121:0036,527,96,0,37.01,20.64,2.76,0
20050121:0136,714,105,0,49.52,23.22,2.21,0
20050121:0236,877,97,0,61.67,25.29,2.28,0
20050121:0336,952,110,0,72.27,26.86,2.41,0
20050121:0436,997,98,0,76.56,28,2.69,0
20050121:0536,955,98,0,69.91,28.64,3.17,0
20050121:0636,866,86,0,58.7,28.46,4,0
20050121:0736,690,95,0,46.41,28.01,4.48,0
20050121:0836,493,88,0,33.88,27.25,4.62,0
20050121:0936,302,60,0,21.43,26.13,4.48,0
20050121:1036,87,44,0,9.27,24.39,4.21,0
20050121:1136,0,0,0,0,22.57,4.34,0
20050121:1236,0,0,0,0,21.17,4.41,0
20050121:1336,0,0,0,0,20.07,4.34,0
20050121:1436,0,0,0,0,19.15,4.34,0
20050121:1536,0,0,0,0,18.33,4.41,0
20050121:1636,0,0,0,0,17.61,4.41,0
20050121:1736,0,0,0,0,16.98,4.28,0
20050121:1836,0,0,0,0,16.19,4.21,0
20050121:1936,0,0,0,0,15.74,4.07,0
20050121:2036,0,0,0,0,15.4,4,0
20050121:2136,0,0,0,0.47,15.31,4,1
20050121:2236,37,89,0,12.27,16.66,4.28,0
20050121:2336,505,82,0,24.35,19.17,4,0
20050122:0036,544,83,0,36.85,22.28,3.38,0
20050122:0136,753,76,0,49.35,25.26,2.69,0
20050122:0236,875,97,0,61.48,27.71,2.14,0
20050122:0336,986,86,0,72.05,29.51,1.86,0
20050122:0436,995,98,0,76.34,30.8,2.14,0
20050122:0536,937,110,0,69.8,31.64,2.69,0
20050122:0636,865,86,0,58.64,31.99,3.1,0
20050122:0736,677,103,0,46.36,32,3.59,0
20050122:0836,492,88,0,33.83,31.57,3.86,0
20050122:0936,280,73,0,21.37,30.73,3.72,0
20050122:1036,86,44,0,9.2,28.9,3.93,0
20050122:1136,0,0,0,0,26.82,4.34,0
20050122:1236,0,0,0,0,25.36,4.62,0
20050122:1336,0,0,0,0,24.29,4.97,0
20050122:1436,0,0,0,0,23.36,5.17,0
20050122:1536,0,0,0,0,22.35,5.1,0
20050122:1636,0,0,0,0,21.37,4.9,0
20050122:1736,0,0,0,0,20.48,5.03,0
20050122:1836,0,0,0,0,19.59,4.69,0
20050122:1936,0,0,0,0,19.03,4.55,0
20050122:2036,0,0,0,0,18.62,4.41,0
20050122:2136,0,0,0,0.28,18.44,4.28,1
20050122:2236,20,88,0,12.09,19.68,4.28,0
20050122:2336,406,143,0,24.18,22.4,4.55,0
20050123:0036,483,121,0,36.68,25.58,4.14,0
20050123:0136,683,122,0,49.19,28.55,3.59,0
20050123:0236,841,119,0,61.3,31,2.76,0
20050123:0336,948,110,0,71.83,32.9,2.07,0
