time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20080616:1136,0,0,0,0,9.96,1.93,0
20080616:1236,0,0,0,0,10.18,1.79,0
20080616:1336,0,0,0,0,9.94,1.93,0
20080616:1436,0,0,0,0,9.9,2,0
20080616:1536,0,0,0,0,9.59,2.34,0
20080616:1636,0,0,0,0,9.52,2.69,0
20080616:1736,0,0,0,0,9.61,2.62,0
20080616:1836,0,0,0,0,10.48,2.48,0
20080616:1936,0,0,0,0,10.59,2.55,0
20080616:2036,0,0,0,0,10.71,2.55,0
20080616:2136,0,0,0,0,10.69,2.62,0
20080616:2236,0,0,0,0,10.48,2.48,0
20080616:2336,0,13,0,2.39,10.51,2.41,0
20080617:0036,40,91,0,12.68,11.29,2.83,0
20080617:0136,165.99,130,0,21.57,11.62,3.24,0
20080617:0236,68,225,0,28.41,12.36,3.24,0
20080617:0336,370.99,132,0,32.46,12.66,2.69,0
20080617:0436,394.99,125,0,33.1,13.2,2.41,0
20080617:0536,247.99,179,0,30.23,13.57,2.21,0
20080617:0636,13,171,0,24.31,13.36,2,0
20080617:0736,27,120,0,16.08,12.98,1.66,0
20080617:0836,0,7,0,6.23,12.1,1.31,0
20080617:0936,0,0,0,0,11.16,1.45,0
20080617:1036,0,0,0,0,10.39,1.52,0
20080617:1136,0,0,0,0,9.6,1.52,0
20080617:1236,0,0,0,0,9.01,1.45,0
20080617:1336,0,0,0,0,8.63,1.45,0
20080617:1436,0,0,0,0,8.1,1.52,0
20080617:1536,0,0,0,0,7.77,1.45,0
20080617:1636,0,0,0,0,7.59,1.38,0
20080617:1736,0,0,0,0,7.8,1.31,0
20080617:1836,0,0,0,0,7.13,1.52,0
20080617:1936,0,0,0,0,6.79,1.52,0
20080617:2036,0,0,0,0,6.35,1.66,0
20080617:2136,0,0,0,0,6.11,1.66,0
20080617:2236,0,0,0,0,6.11,1.72,0
20080617:2336,0,13,0,2.33,6.21,1.59,0
20080618:0036,0,17,0,12.63,8.57,1.24,0
20080618:0136,58,167,0,21.52,11.11,1.38,0
20080618:0236,46,221,0,28.37,12.49,1.52,0
20080618:0336,167,236,0,32.42,13.36,1.1,0
20080618:0436,274.99,193,0,33.08,13.94,0.69,0
20080618:0536,126,230,0,30.22,13.92,0.9,0
20080618:0636,70,190,0,24.31,14.17,1.1,0
20080618:0736,7,105,0,16.09,13.87,0.97,0
20080618:0836,0,7,0,6.25,13.22,0.97,0
20080618:0936,0,0,0,0,11.97,0.9,0
20080618:1036,0,0,0,0,11.74,0.55,0
20080618:1136,0,0,0,0,11.7,0.14,0
20080618:1236,0,0,0,0,11.11,0.55,0
20080618:1336,0,0,0,0,9.35,1.17,0
20080618:1436,0,0,0,0,8.58,1.59,0
20080618:1536,0,0,0,0,7.99,1.66,0
20080618:1636,0,0,0,0,7.39,1.66,0
20080618:1736,0,0,0,0,7.61,1.38,0
20080618:1836,0,0,0,0,7.19,1.59,0
20080618:1936,0,0,0,0,6.97,1.59,0
20080618:2036,0,0,0,0,7.11,1.66,0
20080618:2136,0,0,0,0,6.84,1.72,0
20080618:2236,0,0,0,0,6.91,1.66,0
20080618:2336,0,66,0,2.28,7.2,1.52,0
20080619:0036,106.99,64,0,12.58,9.73,1.1,0
20080619:0136,259.99,76,0,21.47,12.1,1.17,0
20080619:0236,347.99,100,0,28.33,13.6,1.45,0
20080619:0336,408.99,108,0,32.39,14.6,1.38,0
20080619:0436,442.99,94,0,33.06,15.3,0.9,0
20080619:0536,199.99,202,0,30.22,15.47,0.69,0
20080619:0636,172.99,156,0,24.32,15.72,0.62,0
20080619:0736,84,112,0,16.11,15.36,0.62,0
20080619:0836,7,39,0,6.27,14.52,1.1,0
20080619:0936,0,0,0,0,13.03,1.66,0
20080619:1036,0,0,0,0,11.44,1.79,0
20080619:1136,0,0,0,0,10.6,1.72,0
20080619:1236,0,0,0,0,9.63,1.93,0
20080619:1336,0,0,0,0,9.2,1.86,0
20080619:1436,0,0,0,0,8.84,1.86,0
20080619:1536,0,0,0,0,8.33,1.93,0
20080619:1636,0,0,0,0,7.84,1.93,0
20080619:1736,0,0,0,0,7.51,2,0
20080619:1836,0,0,0,0,6.55,2,0
20080619:1936,0,0,0,0,6.22,2,0
20080619:2036,0,0,0,0,5.92,2,0
20080619:2136,0,0,0,0,5.57,2,0
20080619:2236,0,0,0,0,5.37,2.07,0
20080619:2336,0,13,0,2.24,5.67,1.93,0
20080620:0036,74,79,0,12.54,8.2,1.66,0
20080620:0136,258.99,76,0,21.44,11.18,1.86,0
20080620:0236,374.99,83,0,28.3,13.24,2.28,0
20080620:0336,431.99,93,0,32.37,14.65,2.41,0
20080620:0436,468.99,76,0,33.05,15.54,2.41,0
20080620:0536,398.99,90,0,30.22,15.94,2.21,0
20080620:0636,305.99,81,0,24.34,16.18,1.52,0
20080620:0736,183.99,60,0,16.13,15.7,0.97,0
20080620:0836,8,40,0,6.3,14.28,1.45,0
20080620:0936,0,0,0,0,12.25,1.93,0
20080620:1036,0,0,0,0,10.68,2.07,0
20080620:1136,0,0,0,0,9.75,2.21,0
20080620:1236,0,0,0,0,9.23,2.28,0
20080620:1336,0,0,0,0,8.98,2.41,0
20080620:1436,0,0,0,0,8.75,2.41,0
20080620:1536,0,0,0,0,8.39,2.48,0
20080620:1636,0,0,0,0,8.11,2.48,0
20080620:1736,0,0,0,0,7.91,2.62,0
20080620:1836,0,0,0,0,7.19,2.9,0
20080620:1936,0,0,0,0,7.27,2.9,0
20080620:2036,0,0,0,0,7.32,2.9,0
20080620:2136,0,0,0,0,7.29,2.83,0
20080620:2236,0,0,0,0,7.26,2.76,0
20080620:2336,0,51,0,2.19,7.48,2.97,0
20080621:0036,123.99,53,0,12.5,9.3,2.69,0
20080621:0136,278.99,62,0,21.4,11.43,3.31,0
20080621:0236,374.99,82,0,28.27,13.19,3.66,0
20080621:0336,506.99,42,0,32.36,14.5,3.52,0
20080621:0436,442.99,93,0,33.05,15.43,3.24,0
20080621:0536,376.99,104,0,30.23,15.96,2.97,0
20080621:0636,305.99,81,0,24.36,16.4,2.48,0
20080621:0736,184.99,60,0,16.16,15.88,1.79,0
20080621:0836,10,41,0,6.34,14.32,2.07,0
20080621:0936,0,0,0,0,12.41,2.41,0
20080621:1036,0,0,0,0,11.31,2.48,0
20080621:1136,0,0,0,0,10.63,2.55,0
20080621:1236,0,0,0,0,10.19,2.69,0
20080621:1336,0,0,0,0,9.9,2.83,0
20080621:1436,0,0,0,0,9.74,2.9,0
20080621:1536,0,0,0,0,9.61,2.97,0
20080621:1636,0,0,0,0,9.52,3.1,0
20080621:1736,0,0,0,0,9.54,3.24,0
20080621:1836,0,0,0,0,8.72,3.24,0
20080621:1936,0,0,0,0,8.67,3.24,0
20080621:2036,0,0,0,0,8.61,3.31,0
20080621:2136,0,0,0,0,8.55,3.38,0
20080621:2236,0,0,0,0,8.5,3.38,0
20080621:2336,0,13,0,2.16,8.58,3.1,0
20080622:0036,47,88,0,12.47,9.88,2.83,0
20080622:0136,11,148,0,21.38,11.9,3.17,0
20080622:0236,84,222,0,28.26,13.65,3.24,0
20080622:0336,407.99,108,0,32.35,15.24,3.17,0
20080622:0436,442.99,94,0,33.06,16.09,3.1,0
20080622:0536,453.99,54,0,30.25,16.55,3.1,0
20080622:0636,94,186,0,24.38,16.83,2.69,0
20080622:0736,155.99,77,0,16.19,16.17,1.86,0
20080622:0836,12,42,0,6.37,14.69,1.72,0
20080622:0936,0,0,0,0,13.15,1.72,0
20080622:1036,0,0,0,0,11.89,2.14,0
20080622:1136,0,0,0,0,10.46,2.28,0
20080622:1236,0,0,0,0,9.79,2.34,0
20080622:1336,0,0,0,0,9.51,2.41,0
20080622:1436,0,0,0,0,9.38,2.55,0
20080622:1536,0,0,0,0,9.4,2.76,0
20080622:1636,0,0,0,0,9.49,2.9,0
20080622:1736,0,0,0,0,9.61,3.03,0
20080622:1836,0,0,0,0,8.53,2.9,0
20080622:1936,0,0,0,0,8.72,3.1,0
20080622:2036,0,0,0,0,8.95,3.31,0
20080622:2136,0,0,0,0,9.1,3.38,0
20080622:2236,0,0,0,0,9.2,3.45,0
20080622:2336,0,31,0,2.12,9.52,3.45,0
20080623:0036,122.99,53,0,12.44,11.34,3.52,0
20080623:0136,252.99,79,0,21.36,13.61,3.17,0
20080623:0236,346.99,100,0,28.24,15.53,3.72,0
20080623:0336,431.99,93,0,32.35,16.7,4.21,0
20080623:0436,442.99,94,0,33.07,17.23,4.28,0
20080623:0536,289.99,156,0,30.28,17.3,4.14,0
20080623:0636,283.99,96,0,24.42,16.86,3.45,0
20080623:0736,159.99,75,0,16.23,16.22,2.83,0
20080623:0836,53,27,0,6.42,14.88,2.41,0
20080623:0936,0,0,0,0,13.69,2.34,0
20080623:1036,0,0,0,0,12.86,2.48,0
20080623:1136,0,0,0,0,12.3,2.55,0
20080623:1236,0,0,0,0,11.84,2.62,0
20080623:1336,0,0,0,0,11.53,2.69,0
20080623:1436,0,0,0,0,11.24,2.76,0
20080623:1536,0,0,0,0,11.01,2.76,0
20080623:1636,0,0,0,0,10.78,2.69,0
20080623:1736,0,0,0,0,10.53,2.76,0
20080623:1836,0,0,0,0,9.88,2.76,0
20080623:1936,0,0,0,0,9.58,2.69,0
20080623:2036,0,0,0,0,9.34,2.76,0
20080623:2136,0,0,0,0,9.17,2.9,0
20080623:2236,0,0,0,0,9.09,3.1,0
20080623:2336,0,70,0,2.1,9.39,3.24,0
20080624:0036,121.99,54,0,12.42,11.43,3.38,0
20080624:0136,132,144,0,21.34,14.06,3.17,0
20080624:0236,346.99,100,0,28.24,16.18,4.07,0
20080624:0336,456.99,76,0,32.36,17.29,5.03,0
20080624:0436,443.99,93,0,33.09,17.48,5.45,0
20080624:0536,199.99,203,0,30.31,17.51,5.72,0
20080624:0636,4,153,0,24.46,17.2,5.17,0
20080624:0736,0,49,0,16.28,16.81,5.66,0
20080624:0836,0,7,0,6.46,16.43,5.59,0
20080624:0936,0,0,0,0,14.96,6.41,0
20080624:1036,0,0,0,0,14.17,5.59,0
20080624:1136,0,0,0,0,13.55,4.41,0
20080624:1236,0,0,0,0,13.23,5.24,0
20080624:1336,0,0,0,0,12.69,5.45,0
20080624:1436,0,0,0,0,11.61,4.9,0
20080624:1536,0,0,0,0,11.23,4.48,0
20080624:1636,0,0,0,0,11.17,4.62,0
20080624:1736,0,0,0,0,10.87,4.48,0
20080624:1836,0,0,0,0,11.1,4,0
20080624:1936,0,0,0,0,11.43,3.86,0
20080624:2036,0,0,0,0,11.44,3.66,0
20080624:2136,0,0,0,0,11.36,3.45,0
20080624:2236,0,0,0,0,11.02,3.17,0
20080624:2336,0,13,0,2.07,10.8,2.62,0
20080625:0036,57,84,0,12.4,11.26,2,0
20080625:0136,162.99,129,0,21.33,12.27,2.14,0
20080625:0236,307.99,123,0,28.24,12.98,3.45,0
20080625:0336,140,245,0,32.37,13.41,3.45,0
20080625:0436,275.99,193,0,33.12,13.48,3.17,0
20080625:0536,32,231,0,30.34,13.53,2.83,0
20080625:0636,237.99,124,0,24.5,14.07,2.55,0
20080625:0736,112,102,0,16.32,13.63,1.93,0
20080625:0836,0,7,0,6.51,12.93,1.59,0
20080625:0936,0,0,0,0,11.75,1.59,0
20080625:1036,0,0,0,0,10.91,1.45,0
20080625:1136,0,0,0,0,9.78,1.03,0
20080625:1236,0,0,0,0,10.67,0.34,0
20080625:1336,0,0,0,0,10.52,0.21,0
20080625:1436,0,0,0,0,9.57,0.69,0
20080625:1536,0,0,0,0,8.03,1.24,0
20080625:1636,0,0,0,0,7.55,1.66,0
20080625:1736,0,0,0,0,6.63,1.79,0
20080625:1836,0,0,0,0,7.82,1.38,0
20080625:1936,0,0,0,0,7.69,1.86,0
20080625:2036,0,0,0,0,6.8,1.66,0
20080625:2136,0,0,0,0,7.14,1.66,0
20080625:2236,0,0,0,0,7.18,1.79,0
20080625:2336,0,13,0,2.05,7.52,1.86,0
20080626:0036,0,20,0,12.39,9.09,1.52,0
20080626:0136,0,61,0,21.33,11.33,1.52,0
20080626:0236,0,139,0,28.25,12.86,1.66,0
20080626:0336,0,107,0,32.39,14.21,1.86,0
20080626:0436,16,234,0,33.15,14.75,1.79,0
20080626:0536,12,208,0,30.39,15.1,1.52,0
20080626:0636,0,92,0,24.55,14.82,1.24,0
20080626:0736,2,96,0,16.38,14.47,0.83,0
20080626:0836,0,7,0,6.57,13.67,0.76,0
20080626:0936,0,0,0,0,12.48,1.66,0
20080626:1036,0,0,0,0,11.4,1.72,0
20080626:1136,0,0,0,0,10.84,1.93,0
20080626:1236,0,0,0,0,10.59,2.41,0
20080626:1336,0,0,0,0,10.23,2.14,0
20080626:1436,0,0,0,0,9.88,1.86,0
20080626:1536,0,0,0,0,9.67,1.72,0
20080626:1636,0,0,0,0,9.52,1.66,0
20080626:1736,0,0,0,0,9.57,1.72,0
20080626:1836,0,0,0,0,9.66,2,0
20080626:1936,0,0,0,0,9.71,2,0
20080626:2036,0,0,0,0,9.88,2.14,0
20080626:2136,0,0,0,0,9.9,2.34,0
20080626:2236,0,0,0,0,10.25,2.28,0
20080626:2336,0,13,0,2.04,10.74,2.21,0
20080627:0036,0,16,0,12.38,11.69,2.07,0
20080627:0136,0,61,0,21.33,12.8,2.34,0
20080627:0236,8,186,0,28.26,13.79,2.62,0
20080627:0336,13,223,0,32.42,14.69,2.55,0
20080627:0436,3,198,0,33.19,14.65,3.17,0
20080627:0536,52,239,0,30.43,14.28,2.21,0
20080627:0636,0,84,0,24.6,14.3,1.17,0
20080627:0736,0,22,0,16.44,14.64,2.83,0
20080627:0836,0,7,0,6.63,14.02,4.69,0
20080627:0936,0,0,0,0,13.51,3.72,0
20080627:1036,0,0,0,0,12.62,2.76,0
20080627:1136,0,0,0,0,11.88,2.83,0
20080627:1236,0,0,0,0,12.02,3.24,0
20080627:1336,0,0,0,0,11.74,3.52,0
20080627:1436,0,0,0,0,10.9,4,0
20080627:1536,0,0,0,0,11.45,5.24,0
20080627:1636,0,0,0,0,11.01,6.14,0
20080627:1736,0,0,0,0,9.73,6.55,0
20080627:1836,0,0,0,0,8.52,4.48,0
20080627:1936,0,0,0,0,7.96,2.48,0
20080627:2036,0,0,0,0,7.82,2.21,0
20080627:2136,0,0,0,0,7.57,2.34,0
20080627:2236,0,0,0,0,7.39,2.21,0
20080627:2336,0,16,0,2.03,7.75,2.14,0
20080628:0036,118.99,55,0,12.38,8.84,2.07,0
20080628:0136,194.99,112,0,21.34,10.05,3.03,0
20080628:0236,249.99,157,0,28.28,10.93,4.48,0
20080628:0336,393.99,118,0,32.45,12.16,5.59,0
20080628:0436,89,262,0,33.24,12.61,6.14,0
20080628:0536,19,221,0,30.49,12.62,5.72,0
20080628:0636,87,190,0,24.67,11.99,5.38,0
20080628:0736,0,46,0,16.5,11.02,4.48,0
20080628:0836,0,7,0,6.69,10.86,4.69,0
20080628:0936,0,0,0,0,10.98,4.9,0
20080628:1036,0,0,0,0,10.68,5.72,0
20080628:1136,0,0,0,0,9.9,5.59,0
20080628:1236,0,0,0,0,9.9,4.55,0
20080628:1336,0,0,0,0,9.7,4.14,0
20080628:1436,0,0,0,0,9.5,3.17,0
20080628:1536,0,0,0,0,9.2,2.97,0
20080628:1636,0,0,0,0,8.61,2.62,0
20080628:1736,0,0,0,0,8.44,2.83,0
20080628:1836,0,0,0,0,9.12,3.24,0
20080628:1936,0,0,0,0,9.13,3.31,0
20080628:2036,0,0,0,0,8.98,3.24,0
20080628:2136,0,0,0,0,9.05,3.17,0
20080628:2236,0,0,0,0,9,3.1,0
20080628:2336,0,13,0,2.02,9.13,3.17,0
20080629:0036,100,65,0,12.38,9.96,2.76,0
20080629:0136,178.99,121,0,21.35,10.76,3.59,0
20080629:0236,93,221,0,28.31,11.79,4.55,0
20080629:0336,133,248,0,32.49,12,4.28,0
20080629:0436,212.99,225,0,33.29,12.67,4.34,0
20080629:0536,273.99,168,0,30.55,12.93,4.07,0
20080629:0636,76,193,0,24.73,13.28,4.14,0
20080629:0736,147.99,86,0,16.57,12.91,3.24,0
20080629:0836,0,31,0,6.76,11.99,2.48,0
20080629:0936,0,0,0,0,10.96,2.07,0
20080629:1036,0,0,0,0,10.05,1.72,0
20080629:1136,0,0,0,0,9.53,1.59,0
20080629:1236,0,0,0,0,9.02,1.59,0
20080629:1336,0,0,0,0,8.61,1.38,0
20080629:1436,0,0,0,0,8.17,0.97,0
20080629:1536,0,0,0,0,8.14,0.62,0
20080629:1636,0,0,0,0,7.67,0.76,0
20080629:1736,0,0,0,0,6.56,1.03,0
20080629:1836,0,0,0,0,7.29,0.76,0
20080629:1936,0,0,0,0,6.95,0.76,0
20080629:2036,0,0,0,0,7.14,0.76,0
20080629:2136,0,0,0,0,7.59,0.62,0
20080629:2236,0,0,0,0,7.15,0.9,0
20080629:2336,0,14,0,2.02,7.17,1.24,0
20080630:0036,119.99,54,0,12.39,9.42,0.48,0
20080630:0136,252.99,79,0,21.37,12.15,0.76,0
20080630:0236,375.99,82,0,28.34,13.35,1.1,0
20080630:0336,335.99,153,0,32.54,14.05,1.52,0
20080630:0436,133,255,0,33.35,14.34,2.07,0
20080630:0536,120,236,0,30.62,14.48,1.93,0
20080630:0636,246.99,122,0,24.8,14.52,2.41,0
20080630:0736,7,111,0,16.64,13.82,2,0
20080630:0836,0,14,0,6.83,12.96,1.66,0
20080630:0936,0,0,0,0,12.17,1.52,0
20080630:1036,0,0,0,0,11.49,1.45,0
20080630:1136,0,0,0,0,10.92,1.38,0
20080630:1236,0,0,0,0,10.42,1.17,0
20080630:1336,0,0,0,0,9.8,1.03,0
20080630:1436,0,0,0,0,9.52,0.9,0
20080630:1536,0,0,0,0,9.13,0.9,0
20080630:1636,0,0,0,0,8.72,0.9,0
20080630:1736,0,0,0,0,8.36,0.9,0
20080630:1836,0,0,0,0,7.86,0.9,0
20080630:1936,0,0,0,0,7.75,0.97,0
20080630:2036,0,0,0,0,7.61,1.1,0
20080630:2136,0,0,0,0,7.46,1.31,0
20080630:2236,0,0,0,0,7.53,1.17,0
20080630:2336,0,27.6,0,2.02,7.95,0.83,1
20080701:0036,0,56,0,12.4,9.63,0.62,0
20080701:0136,18,155,0,21.39,10.42,0.69,0
20080701:0236,87,222,0,28.38,11.77,0.76,0
20080701:0336,440.99,88,0,32.59,13.19,1.31,0
20080701:0436,388.99,130,0,33.41,14.13,1.38,0
20080701:0536,173,217,0,30.69,14.45,0.97,0
20080701:0636,163.99,165,0,24.88,14.95,1.1,0
20080701:0736,102,110,0,16.72,14.62,0.9,0
20080701:0836,52,33,0,6.9,13.94,1.31,0
20080701:0936,0,0,0,0,12.78,1.66,0
20080701:1036,0,0,0,0,11.71,1.66,0
20080701:1136,0,0,0,0,10.77,1.86,0
20080701:1236,0,0,0,0,10.17,1.93,0
20080701:1336,0,0,0,0,9.75,2,0
20080701:1436,0,0,0,0,9.19,2.07,0
20080701:1536,0,0,0,0,8.69,2.07,0
20080701:1636,0,0,0,0,8.56,2.07,0
20080701:1736,0,0,0,0,8.33,2.07,0
20080701:1836,0,0,0,0,7.28,2.07,0
20080701:1936,0,0,0,0,7.11,2,0
20080701:2036,0,0,0,0,7.08,1.93,0
20080701:2136,0,0,0,0,6.86,1.93,0
20080701:2236,0,0,0,0,6.92,1.93,0
20080701:2336,0,13,0,2.03,6.81,1.93,0
20080702:0036,59,84,0,12.42,8.79,1.59,0
20080702:0136,281.99,60,0,21.42,11.34,1.86,0
20080702:0236,366.99,88,0,28.42,13.17,2.41,0
20080702:0336,466.99,71,0,32.65,14.3,2.69,0
20080702:0436,481.99,71,0,33.49,15.09,2.48,0
20080702:0536,427.99,76,0,30.77,15.56,2.07,0
20080702:0636,312.99,83,0,24.96,15.81,2.28,0
20080702:0736,207.99,52,0,16.8,15.53,1.79,0
20080702:0836,14.2,22.9,0,6.98,14.13,1.79,1
20080702:0936,0,0,0,0,12.08,2.07,0
20080702:1036,0,0,0,0,10.75,2.14,0
20080702:1136,0,0,0,0,9.99,2.28,0
20080702:1236,0,0,0,0,9.57,2.21,0
20080702:1336,0,0,0,0,9.13,2.28,0
20080702:1436,0,0,0,0,8.79,2.34,0
20080702:1536,0,0,0,0,8.75,2.48,0
20080702:1636,0,0,0,0,8.59,2.48,0
20080702:1736,0,0,0,0,8.45,2.21,0
20080702:1836,0,0,0,0,8.22,2.41,0
20080702:1936,0,0,0,0,7.94,2.21,0
20080702:2036,0,0,0,0,7.74,2.07,0
20080702:2136,0,0,0,0,7.43,2,0
20080702:2236,0,0,0,0,7.07,2,0
20080702:2336,0,13,0,2.05,7.09,1.79,0
20080703:0036,0,16,0,12.44,9.16,1.24,0
20080703:0136,0,91,0,21.46,11.71,1.03,0
20080703:0236,63,224,0,28.47,13.75,0.97,0
20080703:0336,342.99,150,0,32.72,14.97,1.66,0
20080703:0436,482.99,71,0,33.57,15.67,2.21,0
20080703:0536,240.99,187,0,30.86,15.9,2.9,0
20080703:0636,121,184,0,25.05,15.57,3.03,0
20080703:0736,16,121,0,16.88,14.94,2.28,0
20080703:0836,31,43,0,7.06,13.94,2,0
20080703:0936,0,0,0,0,12.83,1.86,0
20080703:1036,0,0,0,0,12.37,1.79,0
20080703:1136,0,0,0,0,11.84,1.79,0
20080703:1236,0,0,0,0,11.43,1.72,0
20080703:1336,0,0,0,0,11.44,1.45,0
20080703:1436,0,0,0,0,11.21,1.38,0
20080703:1536,0,0,0,0,10.69,1.79,0
20080703:1636,0,0,0,0,10.24,2,0
20080703:1736,0,0,0,0,10.01,2.14,0
20080703:1836,0,0,0,0,10.03,2.07,0
20080703:1936,0,0,0,0,10.06,1.59,0
20080703:2036,0,0,0,0,9.75,1.79,0
20080703:2136,0,0,0,0,10.03,1.52,0
20080703:2236,0,0,0,0,9.93,1.59,0
20080703:2336,0,56,0,2.06,9.67,1.38,0
20080704:0036,86,73,0,12.47,10.8,0.9,0
20080704:0136,0,101,0,21.5,12.35,1.79,0
20080704:0236,272.99,146,0,28.53,13.06,1.79,0
20080704:0336,133,250,0,32.79,14.11,2.21,0
20080704:0436,69,264,0,33.65,14.8,2.48,0
20080704:0536,103,241,0,30.95,14.67,2.48,0
20080704:0636,26,188,0,25.14,13.83,2.62,0
20080704:0736,161.99,82,0,16.97,13.66,2.07,0
20080704:0836,0,9,0,7.15,12.87,1.45,0
20080704:0936,0,0,0,0,11.86,1.66,0
20080704:1036,0,0,0,0,11.14,1.72,0
20080704:1136,0,0,0,0,10.76,1.66,0
20080704:1236,0,0,0,0,10.3,1.72,0
20080704:1336,0,0,0,0,10.21,1.72,0
20080704:1436,0,0,0,0,9.91,1.93,0
20080704:1536,0,0,0,0,9.73,2.21,0
20080704:1636,0,0,0,0,9.69,2.41,0
20080704:1736,0,0,0,0,9.48,2.48,0
20080704:1836,0,0,0,0,9.46,2.55,0
20080704:1936,0,0,0,0,9.76,2.55,0
20080704:2036,0,0,0,0,10.03,2.83,0
20080704:2136,0,0,0,0,10.02,3.03,0
20080704:2236,0,0,0,0,10.22,3.86,0
20080704:2336,0,13,0,2.09,10.36,3.86,0
20080705:0036,0,36,0,12.5,10.41,4.41,0
20080705:0136,0,94,0,21.55,10.26,3.79,0
20080705:0236,100,221,0,28.6,10.84,3.66,0
20080705:0336,183,233,0,32.88,10.95,3.66,0
20080705:0436,44,260,0,33.74,11.23,3.72,0
20080705:0536,283.99,167,0,31.05,12.13,4.34,0
20080705:0636,192.99,155,0,25.24,12.15,4.21,0
20080705:0736,140.99,95,0,17.07,11.64,3.86,0
20080705:0836,16,48,0,7.24,10.49,3.24,0
20080705:0936,0,0,0,0,9.22,2.69,0
20080705:1036,0,0,0,0,8.19,2.21,0
20080705:1136,0,0,0,0,7.37,1.86,0
20080705:1236,0,0,0,0,6.8,1.66,0
20080705:1336,0,0,0,0,6.3,1.45,0
20080705:1436,0,0,0,0,5.78,0.97,0
20080705:1536,0,0,0,0,6.77,0.34,0
20080705:1636,0,0,0,0,6.66,0.14,0
20080705:1736,0,0,0,0,6.27,0.62,0
20080705:1836,0,0,0,0,5.97,0.55,0
20080705:1936,0,0,0,0,5.17,0.97,0
20080705:2036,0,0,0,0,4,1.24,0
20080705:2136,0,0,0,0,3.82,1.17,0
20080705:2236,0,0,0,0,3.35,1.38,0
20080705:2336,0,13,0,2.11,3.55,1.66,0
20080706:0036,50,88,0,12.54,6.32,0.69,0
20080706:0136,244.99,85,0,21.61,9.83,0.62,0
20080706:0236,377.99,84,0,28.67,11.47,1.03,0
20080706:0336,138,250,0,32.96,12.21,0.76,0
20080706:0436,118,263,0,33.84,12.61,0.55,0
20080706:0536,284.99,167,0,31.15,12.59,0.48,0
20080706:0636,113,189,0,25.34,12.49,0.69,0
20080706:0736,82,122,0,17.16,12.24,0.62,0
20080706:0836,22,48,0,7.33,11.67,0.55,0
20080706:0936,0,0,0,0,10.15,0.69,0
20080706:1036,0,0,0,0,8.97,1.1,0
20080706:1136,0,0,0,0,8.03,1.93,0
20080706:1236,0,0,0,0,6.69,2,0
20080706:1336,0,0,0,0,6.43,2.14,0
20080706:1436,0,0,0,0,5.98,2.07,0
20080706:1536,0,0,0,0,5.63,2.07,0
20080706:1636,0,0,0,0,5.34,2.14,0
20080706:1736,0,0,0,0,5.38,2.07,0
20080706:1836,0,0,0,0,4.37,2.28,0
20080706:1936,0,0,0,0,4.23,2.21,0
20080706:2036,0,0,0,0,4.37,2.21,0
20080706:2136,0,0,0,0,4.39,2.34,0
20080706:2236,0,0,0,0,4.61,2.55,0
20080706:2336,0,13,0,2.15,5.03,2.69,0
20080707:0036,105.99,64,0,12.59,7.09,2.55,0
20080707:0136,265.99,73,0,21.67,9.59,3.17,0
20080707:0236,379.99,83,0,28.75,11.6,3.52,0
20080707:0336,456.99,83,0,33.06,13.03,3.72,0
20080707:0436,471.99,83,0,33.95,13.92,3.79,0
20080707:0536,420.99,86,0,31.26,14.36,3.72,0
20080707:0636,217.99,144,0,25.45,14.12,3.03,0
20080707:0736,126,104,0,17.27,13.53,2.48,0
20080707:0836,0,17,0,7.43,12.04,2.34,0
20080707:0936,0,0,0,0,10.38,2.34,0
20080707:1036,0,0,0,0,9.55,2.48,0
20080707:1136,0,0,0,0,8.95,2.55,0
20080707:1236,0,0,0,0,8.93,2.69,0
20080707:1336,0,0,0,0,9.1,2.97,0
20080707:1436,0,0,0,0,9.34,3.17,0
20080707:1536,0,0,0,0,9.59,3.24,0
20080707:1636,0,0,0,0,9.81,3.31,0
20080707:1736,0,0,0,0,10.06,3.45,0
20080707:1836,0,0,0,0,9.5,3.31,0
20080707:1936,0,0,0,0,9.32,3.38,0
20080707:2036,0,0,0,0,9.28,3.38,0
20080707:2136,0,0,0,0,9.14,3.24,0
20080707:2236,0,0,0,0,9.35,3.31,0
20080707:2336,0,13,0,2.18,9.76,3.38,0
20080708:0036,0,47,0,12.64,10.65,3.52,0
20080708:0136,0,82,0,21.73,12.41,3.31,0
20080708:0236,101,223,0,28.83,13.95,3.72,0
20080708:0336,232.99,214,0,33.16,14.99,4.07,0
20080708:0436,222.99,227,0,34.06,15.32,4.14,0
20080708:0536,98,246,0,31.38,15.58,4.28,0
20080708:0636,25,191,0,25.56,16.06,4.28,0
20080708:0736,45,132,0,17.37,15.63,4.55,0
20080708:0836,1,40,0,7.53,15.03,4.34,0
20080708:0936,0,0,0,0,14.89,4.28,0
20080708:1036,0,0,0,0,14.91,4,0
20080708:1136,0,0,0,0,14.96,4,0
20080708:1236,0,0,0,0,14.9,3.66,0
20080708:1336,0,0,0,0,14.52,3.38,0
20080708:1436,0,0,0,0,14.26,3.59,0
20080708:1536,0,0,0,0,13.77,3.31,0
20080708:1636,0,0,0,0,13.59,2.21,0
20080708:1736,0,0,0,0,13.17,1.93,0
