time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20080307:2336,0,40,0,16.67,19.82,2.62,0
20080308:0036,0,52,0,29.05,21.7,4,0
20080308:0136,20,294,0,40.87,22.3,4.48,0
20080308:0236,85,402,0,51.41,22.69,4,0
20080308:0336,180,444,0,59.2,23.03,3.38,0
20080308:0436,379,390,0,61.74,23.59,3.45,0
20080308:0536,666.99,203,0,57.76,23.79,3.59,0
20080308:0636,715.99,98,0,49.15,23.74,3.79,0
20080308:0736,583,72,0,38.21,23.14,3.79,0
20080308:0836,296,116,0,26.22,22.49,3.79,0
20080308:0936,133,65,0,13.77,21.56,3.72,0
20080308:1036,0,0,0,1.22,20.37,3.31,1
20080308:1136,0,0,0,0,19.57,3.17,0
20080308:1236,0,0,0,0,18.95,3.24,0
20080308:1336,0,0,0,0,18.31,3.24,0
20080308:1436,0,0,0,0,17.69,3.1,0
20080308:1536,0,0,0,0,17.13,2.97,0
20080308:1636,0,0,0,0,16.63,2.97,0
20080308:1736,0,0,0,0,16.16,2.9,0
20080308:1836,0,0,0,0,15.59,3.03,0
20080308:1936,0,0,0,0,15.24,3.1,0
20080308:2036,0,0,0,0,15.01,3.1,0
20080308:2136,0,0,0,0,14.85,3.1,0
20080308:2236,0,4,0,4.12,15.31,3.03,0
20080308:2336,205,172,0,16.51,17.55,3.45,0
20080309:0036,335,124,0,28.87,20.15,3.52,0
20080309:0136,548,123,0,40.66,22.5,3.31,0
20080309:0236,702.99,125,0,51.15,24.44,2.83,0
20080309:0336,807.99,120,0,58.86,25.99,2.48,0
20080309:0436,848.99,111,0,61.35,27.2,2.48,0
20080309:0536,851.99,78,0,57.39,28.05,2.97,0
20080309:0636,724.99,88,0,48.82,27.76,3.66,0
20080309:0736,567,79,0,37.92,27.71,3.93,0
20080309:0836,310,104,0,25.94,27.3,4.14,0
20080309:0936,117,71,0,13.51,26.2,4.07,0
20080309:1036,0,0,0,0.95,24.28,4.41,1
20080309:1136,0,0,0,0,22.88,4.9,0
20080309:1236,0,0,0,0,21.73,5.17,0
20080309:1336,0,0,0,0,20.54,5.31,0
20080309:1436,0,0,0,0,19.51,5.24,0
20080309:1536,0,0,0,0,18.7,5.1,0
20080309:1636,0,0,0,0,18.19,5.03,0
20080309:1736,0,0,0,0,17.75,4.97,0
20080309:1836,0,0,0,0,17.23,4.9,0
20080309:1936,0,0,0,0,16.97,4.83,0
20080309:2036,0,0,0,0,16.79,4.9,0
20080309:2136,0,0,0,0,16.77,5.03,0
20080309:2236,0,4,0,3.95,17,4.76,0
20080309:2336,0,39,0,16.34,18.34,5.52,0
20080310:0036,395,84,0,28.69,20.43,5.17,0
20080310:0136,359,233,0,40.45,22.86,4.69,0
20080310:0236,442,282,0,50.89,25.11,4,0
20080310:0336,865.99,77,0,58.51,26.95,3.38,0
20080310:0436,844.99,110,0,60.95,28.32,2.76,0
20080310:0536,846.99,78,0,57.01,29.22,2.55,0
20080310:0636,745.99,70,0,48.48,29.91,2.55,0
20080310:0736,610.99,46,0,37.62,30.06,2.83,0
20080310:0836,323,93,0,25.67,29.8,3.03,0
20080310:0936,128,62,0,13.24,28.8,2.9,0
20080310:1036,0,0,0,0.68,27.04,3.1,1
20080310:1136,0,0,0,0,25.91,3.31,0
20080310:1236,0,0,0,0,25.31,4,0
20080310:1336,0,0,0,0,24.59,5.03,0
20080310:1436,0,0,0,0,23.38,5.1,0
20080310:1536,0,0,0,0,22.31,5.03,0
20080310:1636,0,0,0,0,21.44,4.97,0
20080310:1736,0,0,0,0,20.81,4.83,0
20080310:1836,0,0,0,0,20.11,4.9,0
20080310:1936,0,0,0,0,19.76,4.76,0
20080310:2036,0,0,0,0,19.55,4.48,0
20080310:2136,0,0,0,0,19.39,4.21,0
20080310:2236,0,6,0,3.79,19.69,4,0
20080310:2336,328,98,0,16.18,21.76,3.93,0
20080311:0036,392,84,0,28.52,24.76,3.52,0
20080311:0136,583.99,94,0,40.24,27.42,2.55,0
20080311:0236,735.99,98,0,50.62,29.56,1.52,0
20080311:0336,783.99,130,0,58.17,31.03,1.31,0
20080311:0436,839.99,110,0,60.56,32.01,2,0
20080311:0536,841.99,78,0,56.63,32.54,2.62,0
20080311:0636,726.99,80,0,48.15,31.76,3.79,0
20080311:0736,566.99,72,0,37.32,31.12,4.14,0
20080311:0836,278,117,0,25.39,30.22,3.93,0
20080311:0936,113,67,0,12.97,28.65,3.1,0
20080311:1036,0,0,0,0.42,26.8,2.69,1
20080311:1136,0,0,0,0,25.62,2.69,0
20080311:1236,0,0,0,0,24.7,2.83,0
20080311:1336,0,0,0,0,23.87,3.03,0
20080311:1436,0,0,0,0,23.19,3.17,0
20080311:1536,0,0,0,0,22.8,3.17,0
20080311:1636,0,0,0,0,22.52,3.1,0
20080311:1736,0,0,0,0,22.09,3.03,0
20080311:1836,0,0,0,0,21.13,3.45,0
20080311:1936,0,0,0,0,20.57,3.31,0
20080311:2036,0,0,0,0,20.07,3.17,0
20080311:2136,0,0,0,0,19.61,2.97,0
20080311:2236,0,14,0,3.63,19.91,2.69,0
20080311:2336,83,210,0,16.02,22.19,2.21,0
20080312:0036,178,202,0,28.34,24.98,1.38,0
20080312:0136,558.99,108,0,40.03,27.48,1.1,0
20080312:0236,704.99,116,0,50.35,29.3,1.45,0
20080312:0336,809.99,110,0,57.83,30.69,2,0
20080312:0436,803.99,131,0,60.16,31.38,2.9,0
20080312:0536,821.99,88,0,56.24,31.05,3.79,0
20080312:0636,721.99,79,0,47.81,30.47,4.14,0
20080312:0736,550.99,79,0,37.02,29.37,3.86,0
20080312:0836,263,122,0,25.11,28,3.38,0
20080312:0936,96,73,0,12.7,26.11,2.69,0
20080312:1036,0,0,0,0.15,23.82,2.48,1
20080312:1136,0,0,0,0,22.15,2.55,0
20080312:1236,0,0,0,0,21.04,2.62,0
20080312:1336,0,0,0,0,20.22,3.31,0
20080312:1436,0,0,0,0,19.82,3.86,0
20080312:1536,0,0,0,0,19.46,3.52,0
20080312:1636,0,0,0,0,19.21,3.59,0
20080312:1736,0,0,0,0,19.07,4.9,0
20080312:1836,0,0,0,0,18.98,4.55,0
20080312:1936,0,0,0,0,19.09,5.1,0
20080312:2036,0,0,0,0,18.96,5.72,0
20080312:2136,0,0,0,0,18.94,6,0
20080312:2236,0,3,0,3.48,19.75,5.66,0
20080312:2336,0,38,0,15.86,20.56,7.03,0
20080313:0036,0,42,0,28.16,20.25,8,0
20080313:0136,40,309,0,39.81,20.04,7.79,0
20080313:0236,87,392,0,50.08,20.18,7.45,0
20080313:0336,501.99,297,0,57.48,20.36,7.31,0
20080313:0436,517.99,304,0,59.76,20.48,7.45,0
20080313:0536,148,428,0,55.86,20.06,7.24,0
20080313:0636,191,365,0,47.47,19.91,7.31,0
20080313:0736,375,185,0,36.71,19.45,6.9,0
20080313:0836,39,197,0,24.83,19.04,6.21,0
20080313:0936,62,85,0,12.43,18.35,5.17,0
20080313:1036,0,0,0,0,17.53,4,0
20080313:1136,0,0,0,0,16.82,3.72,0
20080313:1236,0,0,0,0,16.31,3.52,0
20080313:1336,0,0,0,0,15.73,3.17,0
20080313:1436,0,0,0,0,15.11,2.62,0
20080313:1536,0,0,0,0,14.52,2.21,0
20080313:1636,0,0,0,0,13.7,1.86,0
20080313:1736,0,0,0,0,13.33,1.66,0
20080313:1836,0,0,0,0,12.85,1.45,0
20080313:1936,0,0,0,0,11.98,1.79,0
20080313:2036,0,0,0,0,11.64,1.93,0
20080313:2136,0,0,0,0,11.42,2.07,0
20080313:2236,0,3,0,3.32,11.86,1.86,0
20080313:2336,89,206,0,15.7,15.49,1.59,0
20080314:0036,234,171,0,27.98,17.58,1.59,0
20080314:0136,418,190,0,39.6,18.95,0.69,0
20080314:0236,670.99,132,0,49.81,20.16,0.48,0
20080314:0336,742.99,148,0,57.14,21.4,0.97,0
20080314:0436,794.99,130,0,59.36,22.48,1.59,0
20080314:0536,781.99,108,0,55.48,23.15,2.41,0
20080314:0636,672.99,105,0,47.12,22.89,3.45,0
20080314:0736,447,138,0,36.41,22.15,4.28,0
20080314:0836,184,158,0,24.54,20.9,4.55,0
20080314:0936,69,79,0,12.15,19.56,4.28,0
20080314:1036,0,0,0,0,18.44,3.52,0
20080314:1136,0,0,0,0,17.71,3.1,0
20080314:1236,0,0,0,0,17.13,2.83,0
20080314:1336,0,0,0,0,16.59,2.62,0
20080314:1436,0,0,0,0,15.99,2.41,0
20080314:1536,0,0,0,0,15.31,2.28,0
20080314:1636,0,0,0,0,14.69,2.28,0
20080314:1736,0,0,0,0,14.16,2.21,0
20080314:1836,0,0,0,0,13.91,2.28,0
20080314:1936,0,0,0,0,13.45,2.14,0
20080314:2036,0,0,0,0,13.01,2.21,0
20080314:2136,0,0,0,0,12.65,2.28,0
20080314:2236,0,3,0,3.16,12.8,1.86,0
20080314:2336,287,114,0,15.54,16.37,1.17,0
20080315:0036,17,204,0,27.8,19.37,0.28,0
20080315:0136,488,146,0,39.39,21.1,1.52,0
20080315:0236,512.99,228,0,49.54,22.49,2.34,0
20080315:0336,285,397,0,56.79,23.5,2.97,0
20080315:0436,285,411,0,58.96,23.98,3.52,0
20080315:0536,327,368,0,55.09,24.13,4.07,0
20080315:0636,194,358,0,46.78,23.43,4.62,0
20080315:0736,126,289,0,36.1,22.9,4.76,0
20080315:0836,11,172,0,24.25,22.06,4.48,0
20080315:0936,40,86,0,11.88,21.32,4,0
20080315:1036,0,0,0,0,20.5,2.97,0
20080315:1136,0,0,0,0,19.54,2.34,0
20080315:1236,0,0,0,0,18.92,2.07,0
20080315:1336,0,0,0,0,18.23,1.86,0
20080315:1436,0,0,0,0,17.55,1.59,0
20080315:1536,0,0,0,0,17.95,1.1,0
20080315:1636,0,0,0,0,17.58,0.69,0
20080315:1736,0,0,0,0,17.37,0.76,0
20080315:1836,0,0,0,0,16.16,1.03,0
20080315:1936,0,0,0,0,15.21,1.31,0
20080315:2036,0,0,0,0,14.53,1.31,0
20080315:2136,0,0,0,0,13.89,1.1,0
20080315:2236,0,2,0,3,14.29,0.55,0
20080315:2336,0,37,0,15.37,17.04,0.34,0
20080316:0036,147,206,0,27.62,19.75,0.62,0
20080316:0136,0,165,0,39.17,21.68,2.62,0
20080316:0236,345,317,0,49.26,22.35,3.45,0
20080316:0336,190,425,0,56.44,22.86,3.86,0
20080316:0436,183,438,0,58.57,23.4,4.07,0
20080316:0536,398,332,0,54.7,23.42,3.93,0
20080316:0636,451,236,0,46.43,23.36,3.66,0
20080316:0736,446,132,0,35.78,23.02,3.52,0
20080316:0836,140,171,0,23.96,22.42,3.24,0
20080316:0936,5,74,0,11.6,21.45,2.83,0
20080316:1036,0,0,0,0,20.1,2.07,0
20080316:1136,0,0,0,0,19.3,1.79,0
20080316:1236,0,0,0,0,18.52,1.38,0
20080316:1336,0,0,0,0,18.37,0.83,0
20080316:1436,0,0,0,0,18.12,0.76,0
20080316:1536,0,0,0,0,17.44,1.03,0
20080316:1636,0,0,0,0,15.64,1.52,0
20080316:1736,0,0,0,0,14.76,2.14,0
20080316:1836,0,0,0,0,14.55,2.62,0
20080316:1936,0,0,0,0,14.34,2.62,0
20080316:2036,0,0,0,0,14.23,2.62,0
20080316:2136,0,0,0,0,14.12,2.69,0
20080316:2236,0,2,0,2.85,14.59,2.62,0
20080316:2336,21,190,0,15.21,17.11,2.69,0
20080317:0036,120,213,0,27.44,19.79,3.45,0
20080317:0136,160,305,0,38.95,21.63,3.93,0
20080317:0236,517.99,220,0,48.99,23.17,3.79,0
20080317:0336,63,416,0,56.09,24.04,3.93,0
20080317:0436,471.99,317,0,58.17,24.74,4.28,0
20080317:0536,89,416,0,54.31,25.55,4.34,0
20080317:0636,215,346,0,46.08,25.96,4.07,0
20080317:0736,140,280,0,35.47,25.9,4.21,0
20080317:0836,35,186,0,23.67,25.67,4.62,0
20080317:0936,51,78,0,11.32,24.89,4.55,0
20080317:1036,0,0,0,0,23.4,5.31,0
20080317:1136,0,0,0,0,21.77,6.21,0
20080317:1236,0,0,0,0,20.17,6.48,0
20080317:1336,0,0,0,0,19.01,6.48,0
20080317:1436,0,0,0,0,18.2,6.48,0
20080317:1536,0,0,0,0,17.63,6.41,0
20080317:1636,0,0,0,0,17.31,6.34,0
20080317:1736,0,0,0,0,17.24,6.34,0
20080317:1836,0,0,0,0,17.04,6.21,0
20080317:1936,0,0,0,0,16.97,6,0
20080317:2036,0,0,0,0,16.95,5.86,0
20080317:2136,0,0,0,0,16.83,5.72,0
20080317:2236,0,2,0,2.69,16.99,5.59,0
20080317:2336,3,153,0,15.05,18.33,5.86,0
20080318:0036,196,182,0,27.26,20.17,6.34,0
20080318:0136,478.99,143,0,38.74,22.19,6.07,0
20080318:0236,680.99,114,0,48.71,24.27,5.59,0
20080318:0336,768.99,118,0,55.74,25.96,4.9,0
20080318:0436,761.99,138,0,57.77,27.3,4.28,0
20080318:0536,746.99,117,0,53.92,28.08,4,0
20080318:0636,626.99,120,0,45.73,28.86,4.69,0
20080318:0736,480.99,102,0,35.15,28.77,4.69,0
20080318:0836,157,158,0,23.38,28.21,4.69,0
20080318:0936,41,78,0,11.04,27.09,4.07,0
20080318:1036,0,0,0,0,25.6,4.14,0
20080318:1136,0,0,0,0,24.37,4.41,0
20080318:1236,0,0,0,0,23.46,4.76,0
20080318:1336,0,0,0,0,22.54,5.03,0
20080318:1436,0,0,0,0,21.56,4.9,0
20080318:1536,0,0,0,0,20.68,4.69,0
20080318:1636,0,0,0,0,19.92,4.41,0
20080318:1736,0,0,0,0,19.26,4.28,0
20080318:1836,0,0,0,0,18.09,4.14,0
20080318:1936,0,0,0,0,17.51,4,0
20080318:2036,0,0,0,0,17.05,3.93,0
20080318:2136,0,0,0,0,16.65,3.93,0
20080318:2236,0,2,0,2.54,16.73,3.93,0
20080318:2336,244,130,0,14.89,18.67,3.93,0
20080319:0036,413,51,0,27.08,21.67,3.52,0
20080319:0136,625.99,44,0,38.52,24.39,2.76,0
20080319:0236,792.99,35,0,48.44,26.46,2.48,0
20080319:0336,895.99,28,0,55.39,27.8,2.76,0
20080319:0436,921.99,26,0,57.37,28.66,2.69,0
20080319:0536,686.99,152,0,53.53,29.28,2.83,0
20080319:0636,586.99,142,0,45.38,29.9,3.31,0
20080319:0736,432,129,0,34.84,29.81,3.59,0
20080319:0836,166,150,0,23.09,29.37,3.93,0
20080319:0936,114,40,0,10.76,28.18,3.86,0
20080319:1036,0,0,0,0,26.51,4.07,0
20080319:1136,0,0,0,0,25.25,4.55,0
20080319:1236,0,0,0,0,23.88,5.38,0
20080319:1336,0,0,0,0,22.16,5.86,0
20080319:1436,0,0,0,0,20.39,6,0
20080319:1536,0,0,0,0,18.9,6.14,0
20080319:1636,0,0,0,0,17.76,6.07,0
20080319:1736,0,0,0,0,16.98,5.93,0
20080319:1836,0,0,0,0,16.35,5.59,0
20080319:1936,0,0,0,0,15.86,5.52,0
20080319:2036,0,0,0,0,15.44,5.52,0
20080319:2136,0,0,0,0,15.06,5.59,0
20080319:2236,0,2,0,2.39,15,5.66,0
20080319:2336,273,111,0,14.73,16.28,6.14,0
20080320:0036,317,110,0,26.9,18.49,5.86,0
20080320:0136,481.99,136,0,38.3,21.16,5.45,0
20080320:0236,622.99,146,0,48.16,23.72,4.83,0
20080320:0336,703.99,154,0,55.04,25.89,4.14,0
20080320:0436,737.99,147,0,56.97,27.46,3.52,0
20080320:0536,694.99,144,0,53.14,28.45,3.1,0
20080320:0636,604.99,127,0,45.03,28.99,3.59,0
20080320:0736,419,133,0,34.52,28.88,3.79,0
20080320:0836,97,174,0,22.79,28.23,3.93,0
20080320:0936,24,74,0,10.47,26.87,3.38,0
20080320:1036,0,0,0,0,24.92,3.31,0
20080320:1136,0,0,0,0,23.54,3.52,0
20080320:1236,0,0,0,0,22.55,3.86,0
20080320:1336,0,0,0,0,21.76,4.28,0
20080320:1436,0,0,0,0,20.86,4.62,0
20080320:1536,0,0,0,0,19.94,5.03,0
20080320:1636,0,0,0,0,19.16,5.1,0
20080320:1736,0,0,0,0,18.62,4.97,0
20080320:1836,0,0,0,0,18.29,5.03,0
20080320:1936,0,0,0,0,17.98,4.9,0
20080320:2036,0,0,0,0,17.72,4.76,0
20080320:2136,0,0,0,0,17.44,4.55,0
20080320:2236,0,0,0,2.23,17.51,4.55,1
20080320:2336,26,189,0,14.57,19.24,4.69,0
20080321:0036,405,52,0,26.72,22.13,4.48,0
20080321:0136,546.99,92,0,38.08,24.96,3.66,0
20080321:0236,643.99,129,0,47.88,27.33,2.28,0
20080321:0336,740.99,127,0,54.69,28.79,0.28,0
20080321:0436,761.99,128,0,56.57,29.64,1.72,0
20080321:0536,744.99,107,0,52.75,29.98,2.76,0
20080321:0636,622.99,111,0,44.67,30.08,2.9,0
20080321:0736,431,122,0,34.2,29.76,3.24,0
20080321:0836,103,170,0,22.5,28.97,3.59,0
20080321:0936,42,70,0,10.19,27.14,3.24,0
20080321:1036,0,0,0,0,25.12,3.45,0
20080321:1136,0,0,0,0,24.06,3.59,0
20080321:1236,0,0,0,0,23.34,3.66,0
20080321:1336,0,0,0,0,22.67,3.66,0
20080321:1436,0,0,0,0,22.12,3.66,0
20080321:1536,0,0,0,0,21.56,3.52,0
20080321:1636,0,0,0,0,21.19,3.1,0
20080321:1736,0,0,0,0,20.57,2.62,0
20080321:1836,0,0,0,0,19.76,3.24,0
20080321:1936,0,0,0,0,19.48,3.72,0
20080321:2036,0,0,0,0,19.53,4.41,0
20080321:2136,0,0,0,0,19.48,4.62,0
20080321:2236,0,0,0,2.08,19.38,4.9,1
20080321:2336,100,189,0,14.41,20.17,4.62,0
20080322:0036,0,87,0,26.54,21.59,4.34,0
20080322:0136,605.99,49,0,37.86,23.26,3.86,0
20080322:0236,663.99,114,0,47.6,25.4,3.31,0
20080322:0336,708.99,144,0,54.34,26.98,3.1,0
20080322:0436,728.99,146,0,56.17,28,3.31,0
20080322:0536,658.99,160,0,52.36,28.73,3.93,0
20080322:0636,507.99,180,0,44.32,28.75,4.55,0
20080322:0736,298,197,0,33.88,28.28,5.38,0
20080322:0836,54,176,0,22.2,27.05,6,0
20080322:0936,20,70,0,9.91,25.42,6,0
20080322:1036,0,0,0,0,23.39,6.14,0
20080322:1136,0,0,0,0,21.85,5.93,0
20080322:1236,0,0,0,0,20.75,5.79,0
20080322:1336,0,0,0,0,19.87,5.66,0
20080322:1436,0,0,0,0,19.11,5.45,0
20080322:1536,0,0,0,0,18.5,5.31,0
20080322:1636,0,0,0,0,18.02,5.17,0
20080322:1736,0,0,0,0,17.59,5.17,0
20080322:1836,0,0,0,0,17.38,5.03,0
20080322:1936,0,0,0,0,17.03,5.17,0
20080322:2036,0,0,0,0,16.45,5.31,0
20080322:2136,0,0,0,0,15.91,5.38,0
20080322:2236,0,0,0,1.93,15.76,5.45,1
20080322:2336,141,173,0,14.25,16.53,5.86,0
20080323:0036,297,115,0,26.35,18.05,6.48,0
20080323:0136,480.99,129,0,37.64,19.38,6.14,0
20080323:0236,587.99,160,0,47.32,20.52,5.86,0
20080323:0336,637.99,187,0,53.98,21.52,5.66,0
20080323:0436,519.99,271,0,55.77,22.48,5.52,0
20080323:0536,488.99,259,0,51.97,23.15,5.45,0
20080323:0636,544.99,154,0,43.96,23.42,5.72,0
20080323:0736,381,145,0,33.56,23.07,5.86,0
20080323:0836,72,172,0,21.9,22.23,5.93,0
20080323:0936,24,68,0,9.62,20.92,5.45,0
20080323:1036,0,0,0,0,19.45,5.52,0
20080323:1136,0,0,0,0,18.18,5.59,0
20080323:1236,0,0,0,0,16.99,5.59,0
20080323:1336,0,0,0,0,15.93,5.38,0
20080323:1436,0,0,0,0,15.06,5.1,0
20080323:1536,0,0,0,0,14.42,4.9,0
20080323:1636,0,0,0,0,13.9,4.76,0
20080323:1736,0,0,0,0,13.46,4.62,0
20080323:1836,0,0,0,0,12.79,4.48,0
20080323:1936,0,0,0,0,12.49,4.55,0
20080323:2036,0,0,0,0,12.26,4.76,0
20080323:2136,0,0,0,0,12.15,4.83,0
20080323:2236,0,0,0,1.78,12.38,4.83,1
20080323:2336,195,146,0,14.09,13.92,4.69,0
20080324:0036,288,119,0,26.17,15.96,5.66,0
20080324:0136,458.99,140,0,37.41,18.05,5.79,0
20080324:0236,595.99,151,0,47.04,19.98,5.45,0
20080324:0336,699.99,143,0,53.63,21.6,5.17,0
20080324:0436,691.99,163,0,55.37,22.87,5.1,0
20080324:0536,687.99,133,0,51.58,23.67,5.1,0
20080324:0636,561.99,139,0,43.61,23.89,5.45,0
20080324:0736,369,149,0,33.24,23.66,5.66,0
20080324:0836,62,170,0,21.6,22.89,5.79,0
20080324:0936,17,64,0,9.34,21.55,5.1,0
20080324:1036,0,0,0,0,20.02,5.24,0
20080324:1136,0,0,0,0,18.83,5.24,0
20080324:1236,0,0,0,0,17.79,5.17,0
20080324:1336,0,0,0,0,16.84,5.17,0
20080324:1436,0,0,0,0,16.02,5.17,0
20080324:1536,0,0,0,0,15.31,5.31,0
20080324:1636,0,0,0,0,14.72,5.38,0
20080324:1736,0,0,0,0,14.28,5.38,0
20080324:1836,0,0,0,0,13.78,5.38,0
20080324:1936,0,0,0,0,13.44,5.38,0
20080324:2036,0,0,0,0,13.13,5.45,0
20080324:2136,0,0,0,0,12.89,5.59,0
20080324:2236,0,0,0,1.63,12.98,5.79,1
20080324:2336,0,52,0,13.93,14.27,5.86,0
20080325:0036,82,207,0,25.99,16.48,6.41,0
20080325:0136,387,181,0,37.19,18.89,6.28,0
20080325:0236,513.99,199,0,46.75,21.08,5.93,0
20080325:0336,499.99,263,0,53.28,23.01,5.59,0
20080325:0436,770.99,107,0,54.97,24.49,5.31,0
20080325:0536,631.99,166,0,51.18,25.55,5.1,0
20080325:0636,454.99,201,0,43.25,26.05,5.52,0
20080325:0736,357,152,0,32.91,25.96,5.45,0
20080325:0836,55,168,0,21.3,25.12,5.31,0
20080325:0936,11,61,0,9.05,23.81,4.76,0
20080325:1036,0,0,0,0,22.26,4.9,0
20080325:1136,0,0,0,0,21.16,4.97,0
20080325:1236,0,0,0,0,20.14,5.38,0
20080325:1336,0,0,0,0,19.01,5.93,0
20080325:1436,0,0,0,0,17.89,6.14,0
20080325:1536,0,0,0,0,16.94,6.14,0
20080325:1636,0,0,0,0,16.22,6,0
20080325:1736,0,0,0,0,15.67,5.79,0
20080325:1836,0,0,0,0,15.15,5.72,0
20080325:1936,0,0,0,0,14.74,5.66,0
20080325:2036,0,0,0,0,14.36,5.72,0
20080325:2136,0,0,0,0,14.02,5.79,0
20080325:2236,0,0,0,1.48,13.95,5.86,1
20080325:2336,335,59,0,13.77,15.19,5.93,0
20080326:0036,318,96,0,25.8,17.65,6.28,0
20080326:0136,507.99,104,0,36.97,20.27,6.07,0
20080326:0236,610.99,136,0,46.47,22.64,5.66,0
20080326:0336,677.99,151,0,52.92,24.69,5.24,0
20080326:0436,695.99,153,0,54.57,26.22,4.76,0
20080326:0536,664.99,141,0,50.79,27.19,4.21,0
20080326:0636,562.99,130,0,42.9,28.06,4.21,0
20080326:0736,397.99,124,0,32.59,28.02,4,0
20080326:0836,59,166,0,21.01,27.44,4,0
20080326:0936,14,59,0,8.77,26.12,3.66,0
20080326:1036,0,0,0,0,24.38,3.86,0
20080326:1136,0,0,0,0,23.15,4.14,0
20080326:1236,0,0,0,0,22.17,4.34,0
20080326:1336,0,0,0,0,21.31,4.41,0
20080326:1436,0,0,0,0,20.66,4.69,0
20080326:1536,0,0,0,0,20.14,4.9,0
20080326:1636,0,0,0,0,19.77,4.97,0
20080326:1736,0,0,0,0,19.35,4.9,0
20080326:1836,0,0,0,0,18.56,4.62,0
20080326:1936,0,0,0,0,18.09,4.48,0
20080326:2036,0,0,0,0,17.65,4.48,0
20080326:2136,0,0,0,0,17.32,4.55,0
20080326:2236,0,0,0,1.33,17.27,4.48,1
20080326:2336,276,94,0,13.61,19,4.28,0
20080327:0036,315,95,0,25.62,21.91,4.28,0
20080327:0136,484.99,116,0,36.74,24.65,3.52,0
20080327:0236,606.99,135,0,46.19,27.04,2.55,0
20080327:0336,672.99,151,0,52.57,28.64,1.1,0
20080327:0436,677.99,161,0,54.17,29.46,1.24,0
20080327:0536,659.99,140,0,50.4,29.91,1.86,0
20080327:0636,546.99,137,0,42.54,30.27,2.07,0
20080327:0736,356,145,0,32.27,30.08,2.41,0
20080327:0836,64,162,0,20.71,29.42,2.9,0
20080327:0936,8,56,0,8.48,27.38,3.03,0
20080327:1036,0,0,0,0,25.22,3.03,0
20080327:1136,0,0,0,0,23.77,3.03,0
20080327:1236,0,0,0,0,22.63,3.1,0
20080327:1336,0,0,0,0,21.78,3.1,0
20080327:1436,0,0,0,0,21.03,3.1,0
20080327:1536,0,0,0,0,20.33,3.24,0
20080327:1636,0,0,0,0,19.68,3.52,0
20080327:1736,0,0,0,0,19.06,3.66,0
20080327:1836,0,0,0,0,18.34,3.86,0
20080327:1936,0,0,0,0,17.97,3.86,0
20080327:2036,0,0,0,0,17.63,3.86,0
20080327:2136,0,0,0,0,17.28,3.93,0
20080327:2236,0,0,0,1.18,17.25,3.86,1
20080327:2336,0,33,0,13.45,18.98,3.52,0
20080328:0036,0,56,0,25.43,21.84,3.66,0
20080328:0136,17,261,0,36.52,24.86,3.31,0
20080328:0236,127,363,0,45.9,27.29,3.1,0
20080328:0336,171,399,0,52.22,28.52,3.31,0
20080328:0436,448.99,295,0,53.78,29.35,3.31,0
20080328:0536,449.99,264,0,50.01,29.6,3.31,0
20080328:0636,520.99,149,0,42.18,29.73,3.52,0
20080328:0736,344,149,0,31.95,29.48,3.72,0
20080328:0836,137,134,0,20.41,28.78,4,0
20080328:0936,20,55,0,8.2,27.27,3.66,0
20080328:1036,0,0,0,0,25.41,4,0
20080328:1136,0,0,0,0,24.06,4.83,0
20080328:1236,0,0,0,0,22.57,5.79,0
20080328:1336,0,0,0,0,20.91,6,0
20080328:1436,0,0,0,0,19.47,6.07,0
20080328:1536,0,0,0,0,18.25,6.14,0
20080328:1636,0,0,0,0,17.25,6.07,0
20080328:1736,0,0,0,0,16.49,5.93,0
20080328:1836,0,0,0,0,15.82,5.93,0
20080328:1936,0,0,0,0,15.32,5.72,0
20080328:2036,0,0,0,0,14.91,5.66,0
20080328:2136,0,0,0,0,14.56,5.66,0
20080328:2236,0,0,0,1.04,14.47,5.66,1
20080328:2336,1,125,0,13.3,15.7,5.86,0
20080329:0036,190,162,0,25.25,17.89,5.86,0
20080329:0136,450.99,132,0,36.29,20.34,5.52,0
20080329:0236,587.99,141,0,45.62,22.64,5.1,0
20080329:0336,663.99,150,0,51.86,24.47,4.62,0
20080329:0436,641.99,177,0,53.38,25.77,4.28,0
20080329:0536,636.99,147,0,49.63,26.57,3.86,0
20080329:0636,505.99,155,0,41.83,26.93,3.38,0
20080329:0736,354,139,0,31.62,26.88,3.72,0
20080329:0836,60,157,0,20.11,26.29,4.07,0
20080329:0936,14,53,0,7.91,24.9,4,0
20080329:1036,0,0,0,0,23.21,4.21,0
20080329:1136,0,0,0,0,21.96,4.34,0
20080329:1236,0,0,0,0,20.89,4.69,0
20080329:1336,0,0,0,0,19.66,5.24,0
20080329:1436,0,0,0,0,18.21,5.52,0
20080329:1536,0,0,0,0,16.86,5.59,0
20080329:1636,0,0,0,0,15.8,5.52,0
20080329:1736,0,0,0,0,15.01,5.45,0
20080329:1836,0,0,0,0,13.92,5.38,0
20080329:1936,0,0,0,0,13.35,5.38,0
20080329:2036,0,0,0,0,12.93,5.38,0
20080329:2136,0,0,0,0,12.61,5.52,0
20080329:2236,0,0,0,0.89,12.54,5.66,1
20080329:2336,205,128,0,13.14,13.85,6,0
20080330:0036,300,98,0,25.06,16.35,6.07,0
