time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20070622:0036,0,25,0,12.49,9.73,4.9,0
20070622:0136,206.99,106,0,21.4,11.1,5.72,0
20070622:0236,51,222,0,28.26,12.88,6.21,0
20070622:0336,0,135,0,32.34,14.36,6.34,0
20070622:0436,0,65,0,33.04,15.59,6.41,0
20070622:0536,0,53,0,30.21,13.88,6.41,0
20070622:0636,0,34,0,24.34,11.32,5.52,0
20070622:0736,0,21,0,16.14,10.68,5.45,0
20070622:0836,0,7,0,6.32,10.1,5.24,0
20070622:0936,0,0,0,0,9.71,4.76,0
20070622:1036,0,0,0,0,9.97,3.93,0
20070622:1136,0,0,0,0,10.09,3.24,0
20070622:1236,0,0,0,0,10.1,2.9,0
20070622:1336,0,0,0,0,10.03,2.55,0
20070622:1436,0,0,0,0,9.19,2.14,0
20070622:1536,0,0,0,0,8.71,2,0
20070622:1636,0,0,0,0,8.22,2.07,0
20070622:1736,0,0,0,0,7.96,2.21,0
20070622:1836,0,0,0,0,7.92,2.34,0
20070622:1936,0,0,0,0,7.94,2.34,0
20070622:2036,0,0,0,0,8.1,2.55,0
20070622:2136,0,0,0,0,8.13,2.28,0
20070622:2236,0,0,0,0,8.87,2.83,0
20070622:2336,0,25,0,2.16,8.95,3.45,0
20070623:0036,0,18,0,12.47,9.99,2.69,0
20070623:0136,110,153,0,21.37,10.03,3.45,0
20070623:0236,0,40,0,28.25,10.39,3.86,0
20070623:0336,1,168,0,32.34,11.47,4.76,0
20070623:0436,123,254,0,33.05,11.38,5.38,0
20070623:0536,88,237,0,30.24,11,4.21,0
20070623:0636,2,143,0,24.37,11.48,4.83,0
20070623:0736,47,121,0,16.18,9.9,4.41,0
20070623:0836,10,40,0,6.36,9.42,4.69,0
20070623:0936,0,0,0,0,8.59,3.79,0
20070623:1036,0,0,0,0,8.15,3.72,0
20070623:1136,0,0,0,0,7.95,3.31,0
20070623:1236,0,0,0,0,7.86,2.9,0
20070623:1336,0,0,0,0,7.79,2.62,0
20070623:1436,0,0,0,0,7.23,2.21,0
20070623:1536,0,0,0,0,6.92,2,0
20070623:1636,0,0,0,0,6.83,2,0
20070623:1736,0,0,0,0,6.77,2,0
20070623:1836,0,0,0,0,6.71,2.07,0
20070623:1936,0,0,0,0,6.87,2,0
20070623:2036,0,0,0,0,6.99,2.07,0
20070623:2136,0,0,0,0,7.23,2.14,0
20070623:2236,0,0,0,0,7.46,2.14,0
20070623:2336,0,23,0,2.13,7.83,2,0
20070624:0036,25,91,0,12.44,9.44,1.66,0
20070624:0136,3,126,0,21.36,11.21,2.34,0
20070624:0236,157,200,0,28.24,12.09,3.17,0
20070624:0336,225.99,209,0,32.35,13.01,3.52,0
20070624:0436,0,80,0,33.07,13.78,3.59,0
20070624:0536,0,98,0,30.27,13.56,3.59,0
20070624:0636,26,183,0,24.41,12.03,3.79,0
20070624:0736,84,111,0,16.22,12.17,2.62,0
20070624:0836,2,35,0,6.41,11.53,2.48,0
20070624:0936,0,0,0,0,10.4,1.86,0
20070624:1036,0,0,0,0,9.67,1.86,0
20070624:1136,0,0,0,0,9.46,1.86,0
20070624:1236,0,0,0,0,9.22,1.86,0
20070624:1336,0,0,0,0,9.08,1.86,0
20070624:1436,0,0,0,0,8.72,1.93,0
20070624:1536,0,0,0,0,8.65,1.86,0
20070624:1636,0,0,0,0,8.73,1.86,0
20070624:1736,0,0,0,0,8.89,1.79,0
20070624:1836,0,0,0,0,8.97,1.79,0
20070624:1936,0,0,0,0,8.88,1.93,0
20070624:2036,0,0,0,0,8.73,2.07,0
20070624:2136,0,0,0,0,8.79,2.14,0
20070624:2236,0,0,0,0,9,2.14,0
20070624:2336,0,21,0,2.11,8.98,2.07,0
20070625:0036,2,71,0,12.43,10.25,1.79,0
20070625:0136,151.99,134,0,21.35,11.79,2,0
20070625:0236,252.99,154,0,28.24,13.61,2.48,0
20070625:0336,127,248,0,32.36,14.23,3.1,0
20070625:0436,38,251,0,33.09,14.73,3.45,0
20070625:0536,51,237,0,30.31,14.88,3.45,0
20070625:0636,7,160,0,24.45,14.76,3.24,0
20070625:0736,0,25,0,16.27,14.24,3.1,0
20070625:0836,0,7,0,6.46,13.23,2.34,0
20070625:0936,0,0,0,0,12.4,2.21,0
20070625:1036,0,0,0,0,12.04,2.34,0
20070625:1136,0,0,0,0,11.35,2.48,0
20070625:1236,0,0,0,0,11.11,2.62,0
20070625:1336,0,0,0,0,11.02,2.76,0
20070625:1436,0,0,0,0,11.17,2.9,0
20070625:1536,0,0,0,0,11.55,2.97,0
20070625:1636,0,0,0,0,11.55,3.03,0
20070625:1736,0,0,0,0,11.69,3.03,0
20070625:1836,0,0,0,0,11.24,3.17,0
20070625:1936,0,0,0,0,10.98,3.1,0
20070625:2036,0,0,0,0,10.77,3.24,0
20070625:2136,0,0,0,0,10.53,3.52,0
20070625:2236,0,0,0,0,10.78,3.66,0
20070625:2336,0,19,0,2.09,10.85,3.66,0
20070626:0036,101.99,64,0,12.41,12.37,3.72,0
20070626:0136,25,160,0,21.35,13.84,3.38,0
20070626:0236,385.99,74,0,28.25,15.29,4,0
20070626:0336,454.99,76,0,32.38,16.65,4.62,0
20070626:0436,449.99,88,0,33.13,17.35,5.03,0
20070626:0536,397.99,90,0,30.35,17.19,4.41,0
20070626:0636,328.99,66,0,24.5,17.42,4.28,0
20070626:0736,164.99,72,0,16.33,16.61,3.52,0
20070626:0836,0,26,0,6.51,15.26,3.24,0
20070626:0936,0,0,0,0,13.92,2.97,0
20070626:1036,0,0,0,0,12.98,2.9,0
20070626:1136,0,0,0,0,12.48,2.9,0
20070626:1236,0,0,0,0,12.03,3.03,0
20070626:1336,0,0,0,0,11.77,3.24,0
20070626:1436,0,0,0,0,11.75,3.24,0
20070626:1536,0,0,0,0,11.59,3.38,0
20070626:1636,0,0,0,0,11.64,3.59,0
20070626:1736,0,0,0,0,11.92,3.93,0
20070626:1836,0,0,0,0,12.26,4,0
20070626:1936,0,0,0,0,12.8,3.86,0
20070626:2036,0,0,0,0,13.94,3.93,0
20070626:2136,0,0,0,0,14.61,4.14,0
20070626:2236,0,0,0,0,14.98,4.55,0
20070626:2336,0,13,0,2.07,15.5,4.76,0
20070627:0036,101.99,64,0,12.41,15.57,4.97,0
20070627:0136,246.99,81,0,21.35,16.58,4.07,0
20070627:0236,337.99,105,0,28.27,17.64,5.17,0
20070627:0336,429.99,93,0,32.41,18.39,5.45,0
20070627:0436,220.99,219,0,33.17,18.57,5.45,0
20070627:0536,26,225,0,30.4,17.88,5.38,0
20070627:0636,0,35,0,24.56,15.62,5.52,0
20070627:0736,0,22,0,16.38,14.44,5.38,0
20070627:0836,0,7,0,6.57,13.45,5.79,0
20070627:0936,0,0,0,0,12.57,5.86,0
20070627:1036,0,0,0,0,11.93,5.79,0
20070627:1136,0,0,0,0,11.42,5.79,0
20070627:1236,0,0,0,0,11.61,5.86,0
20070627:1336,0,0,0,0,11.88,6.21,0
20070627:1436,0,0,0,0,12.17,6.14,0
20070627:1536,0,0,0,0,12.23,5.45,0
20070627:1636,0,0,0,0,12.31,4.83,0
20070627:1736,0,0,0,0,12.3,4.41,0
20070627:1836,0,0,0,0,12.93,3.45,0
20070627:1936,0,0,0,0,13.52,3.38,0
20070627:2036,0,0,0,0,13.5,4.55,0
20070627:2136,0,0,0,0,13.13,3.52,0
20070627:2236,0,0,0,0,12.61,2.9,0
20070627:2336,0,17,0,2.06,12.5,2.55,0
20070628:0036,69,80,0,12.4,13.38,2.07,0
20070628:0136,246.99,81,0,21.35,14.31,2.55,0
20070628:0236,119,214,0,28.29,15.05,3.1,0
20070628:0336,430.99,92,0,32.44,15.7,3.45,0
20070628:0436,425.99,104,0,33.21,14.73,4.14,0
20070628:0536,258.99,174,0,30.45,15.11,3.86,0
20070628:0636,83,189,0,24.62,15.63,4,0
20070628:0736,55,122,0,16.45,14.94,3.38,0
20070628:0836,0,7,0,6.64,14.14,2.69,0
20070628:0936,0,0,0,0,12.93,2.21,0
20070628:1036,0,0,0,0,12.14,1.93,0
20070628:1136,0,0,0,0,11.75,1.79,0
20070628:1236,0,0,0,0,11.38,1.86,0
20070628:1336,0,0,0,0,11.06,1.86,0
20070628:1436,0,0,0,0,11.05,1.93,0
20070628:1536,0,0,0,0,10.89,1.93,0
20070628:1636,0,0,0,0,11.11,2,0
20070628:1736,0,0,0,0,10.89,2.14,0
20070628:1836,0,0,0,0,11.32,2.14,0
20070628:1936,0,0,0,0,11.04,2.28,0
20070628:2036,0,0,0,0,11.25,2.34,0
20070628:2136,0,0,0,0,11.43,2.34,0
20070628:2236,0,0,0,0,11.56,2.28,0
20070628:2336,0,13,0,2.06,12.02,2.28,0
20070629:0036,100,65,0,12.41,13.18,2.21,0
20070629:0136,246.99,81,0,21.37,14.41,2.97,0
20070629:0236,105,218,0,28.31,15.13,5.17,0
20070629:0336,8,213,0,32.48,15.4,5.52,0
20070629:0436,24,243,0,33.26,16.2,6.21,0
20070629:0536,0,143,0,30.51,16.32,6.14,0
20070629:0636,0,113,0,24.69,16.63,5.03,0
20070629:0736,0,28,0,16.52,15.99,4.76,0
20070629:0836,7,41,0,6.7,15.19,4.07,0
20070629:0936,0,0,0,0,14.5,4.07,0
20070629:1036,0,0,0,0,13.83,4.28,0
20070629:1136,0,0,0,0,13.76,4.55,0
20070629:1236,0,0,0,0,13.73,5.24,0
20070629:1336,0,0,0,0,13.82,5.66,0
20070629:1436,0,0,0,0,13.55,5.79,0
20070629:1536,0,0,0,0,13.49,5.79,0
20070629:1636,0,0,0,0,13.08,6.9,0
20070629:1736,0,0,0,0,12.59,7.03,0
20070629:1836,0,0,0,0,12.69,6.9,0
20070629:1936,0,0,0,0,12.16,5.45,0
20070629:2036,0,0,0,0,11.98,4.07,0
20070629:2136,0,0,0,0,11.55,3.24,0
20070629:2236,0,0,0,0,11.33,2.55,0
20070629:2336,0,13,0,2.06,10.88,2.21,0
20070630:0036,101.99,64,0,12.41,12.15,2.14,0
20070630:0136,246.99,82,0,21.39,13.31,2.9,0
20070630:0236,338.99,105,0,28.34,14.09,2.9,0
20070630:0336,243.99,202,0,32.53,14.71,3.1,0
20070630:0436,46,257,0,33.32,15.13,3.45,0
20070630:0536,105,237,0,30.58,15.33,3.66,0
20070630:0636,186.99,152,0,24.76,14.88,3.52,0
20070630:0736,31,124,0,16.59,14.48,3.17,0
20070630:0836,0,12,0,6.78,13.68,2.21,0
20070630:0936,0,0,0,0,12.46,1.72,0
20070630:1036,0,0,0,0,11.77,1.72,0
20070630:1136,0,0,0,0,11.27,1.93,0
20070630:1236,0,0,0,0,11.23,2,0
20070630:1336,0,0,0,0,11.19,2.14,0
20070630:1436,0,0,0,0,11.32,2.07,0
20070630:1536,0,0,0,0,11.54,2.21,0
20070630:1636,0,0,0,0,11.41,2.48,0
20070630:1736,0,0,0,0,11.24,2.9,0
20070630:1836,0,0,0,0,11.76,2.83,0
20070630:1936,0,0,0,0,11.74,3.03,0
20070630:2036,0,0,0,0,12.04,3.59,0
20070630:2136,0,0,0,0,12.66,4,0
20070630:2236,0,0,0,0,13.04,4.48,0
20070630:2336,0,19.6,0,2.06,12.94,4.83,1
20070701:0036,0,21,0,12.43,13.67,4.34,0
20070701:0136,269.99,67,0,21.41,14.34,5.1,0
20070701:0236,0,124,0,28.38,14.25,6.62,0
20070701:0336,0,54,0,32.59,14.53,5.31,0
20070701:0436,0,88,0,33.39,14.2,8.34,0
20070701:0536,0,75,0,30.66,13.13,9.52,0
20070701:0636,0,107,0,24.83,12.09,6.69,0
20070701:0736,2,94,0,16.66,12.13,5.38,0
20070701:0836,7,43,0,6.85,11.92,5.1,0
20070701:0936,0,0,0,0,11.36,5.1,0
20070701:1036,0,0,0,0,10.52,5.03,0
20070701:1136,0,0,0,0,10.29,5.79,0
20070701:1236,0,0,0,0,10.72,5.86,0
20070701:1336,0,0,0,0,9.87,5.66,0
20070701:1436,0,0,0,0,10.4,4.76,0
20070701:1536,0,0,0,0,10.72,4.97,0
20070701:1636,0,0,0,0,10.57,4.76,0
20070701:1736,0,0,0,0,10.56,4.41,0
20070701:1836,0,0,0,0,11.11,4.34,0
20070701:1936,0,0,0,0,11.28,4.41,0
20070701:2036,0,0,0,0,11.16,4.48,0
20070701:2136,0,0,0,0,10.93,4.69,0
20070701:2236,0,0,0,0,11.12,4.97,0
20070701:2336,0,13,0,2.07,11.69,5.24,0
20070702:0036,141.99,41,0,12.44,12.14,5.72,0
20070702:0136,93,158,0,21.44,13,5.52,0
20070702:0236,0,95,0,28.43,12.36,6.55,0
20070702:0336,66,256,0,32.65,11.84,6.62,0
20070702:0436,4,203,0,33.46,12.38,5.1,0
20070702:0536,0,98,0,30.74,12.48,5.66,0
20070702:0636,0,35,0,24.92,11.76,7.93,0
20070702:0736,2,97,0,16.75,11.11,7.59,0
20070702:0836,1,32,0,6.93,10.85,5.66,0
20070702:0936,0,0,0,0,10.53,5.1,0
20070702:1036,0,0,0,0,9.55,4.97,0
20070702:1136,0,0,0,0,9.07,3.79,0
20070702:1236,0,0,0,0,8.84,3.45,0
20070702:1336,0,0,0,0,8.35,4,0
20070702:1436,0,0,0,0,8.24,4,0
20070702:1536,0,0,0,0,7.74,4,0
20070702:1636,0,0,0,0,7.21,4.55,0
20070702:1736,0,0,0,0,7.54,4.14,0
20070702:1836,0,0,0,0,8.22,4.9,0
20070702:1936,0,0,0,0,7.83,4.62,0
20070702:2036,0,0,0,0,8.03,4.21,0
20070702:2136,0,0,0,0,8.11,3.86,0
20070702:2236,0,0,0,0,7.9,3.66,0
20070702:2336,0,13,0,2.08,8.23,3.72,0
20070703:0036,0,60,0,12.47,9.43,3.24,0
20070703:0136,193.99,113,0,21.48,10.61,4.62,0
20070703:0236,339.99,104,0,28.48,11.77,5.1,0
20070703:0336,89,257,0,32.71,13.04,7.31,0
20070703:0436,420.99,109,0,33.54,13.08,6.9,0
20070703:0536,324.99,139,0,30.82,13.28,6.48,0
20070703:0636,293.99,93,0,25,12.75,6.07,0
20070703:0736,117,103,0,16.83,12.64,6,0
20070703:0836,43,37,0,7.01,12.33,5.72,0
20070703:0936,0,0,0,0,12.07,5.59,0
20070703:1036,0,0,0,0,12.13,5.45,0
20070703:1136,0,0,0,0,12.42,5.45,0
20070703:1236,0,0,0,0,12.46,5.45,0
20070703:1336,0,0,0,0,12.78,5.38,0
20070703:1436,0,0,0,0,12.63,5.1,0
20070703:1536,0,0,0,0,12.52,4.83,0
20070703:1636,0,0,0,0,12.64,4.62,0
20070703:1736,0,0,0,0,12.55,4.41,0
20070703:1836,0,0,0,0,12.26,4.14,0
20070703:1936,0,0,0,0,11.93,3.93,0
20070703:2036,0,0,0,0,11.87,3.72,0
20070703:2136,0,0,0,0,11.79,3.52,0
20070703:2236,0,0,0,0,11.75,3.31,0
20070703:2336,0,13,0,2.1,11.83,2.9,0
20070704:0036,0,16,0,12.5,12.58,2.48,0
20070704:0136,4,131,0,21.52,13.48,2.97,0
20070704:0236,15,199,0,28.54,14.36,5.03,0
20070704:0336,121,251,0,32.79,14.74,4.69,0
20070704:0436,145,252,0,33.63,14.73,4.55,0
20070704:0536,165,221,0,30.91,14.84,4.34,0
20070704:0636,145,174,0,25.1,14.55,3.79,0
20070704:0736,142.99,91,0,16.92,14.2,3.38,0
20070704:0836,18,46,0,7.1,13.41,2.69,0
20070704:0936,0,0,0,0,12.44,2.34,0
20070704:1036,0,0,0,0,11.75,2.21,0
20070704:1136,0,0,0,0,11.13,2.14,0
20070704:1236,0,0,0,0,10.62,2.14,0
20070704:1336,0,0,0,0,10.49,2.07,0
20070704:1436,0,0,0,0,10.57,2,0
20070704:1536,0,0,0,0,10.79,2,0
20070704:1636,0,0,0,0,10.67,2.07,0
20070704:1736,0,0,0,0,10.8,2.07,0
20070704:1836,0,0,0,0,11.16,1.93,0
20070704:1936,0,0,0,0,11.44,1.93,0
20070704:2036,0,0,0,0,11.4,1.86,0
20070704:2136,0,0,0,0,11.24,1.79,0
20070704:2236,0,0,0,0,10.82,1.79,0
20070704:2336,0,13,0,2.12,10.95,1.59,0
20070705:0036,0,16,0,12.53,12.24,1.1,0
20070705:0136,55,166,0,21.57,13.83,1.52,0
20070705:0236,212.99,178,0,28.6,14.9,2.41,0
20070705:0336,22,238,0,32.87,16.15,3.59,0
20070705:0436,277.99,195,0,33.72,16.3,3.79,0
20070705:0536,64,244,0,31.01,15.46,3.52,0
20070705:0636,3,151,0,25.19,14.7,3.1,0
20070705:0736,4,104,0,17.01,14.03,2.28,0
20070705:0836,0,12,0,7.19,13.41,1.86,0
20070705:0936,0,0,0,0,12.92,1.31,0
20070705:1036,0,0,0,0,12.74,1.1,0
20070705:1136,0,0,0,0,12.52,1.03,0
20070705:1236,0,0,0,0,12.29,1.03,0
20070705:1336,0,0,0,0,12.01,1.03,0
20070705:1436,0,0,0,0,11.71,1.1,0
20070705:1536,0,0,0,0,11.36,1.03,0
20070705:1636,0,0,0,0,11.13,0.9,0
20070705:1736,0,0,0,0,10.64,0.97,0
20070705:1836,0,0,0,0,9.75,1.17,0
20070705:1936,0,0,0,0,9.2,1.24,0
20070705:2036,0,0,0,0,8.95,1.24,0
20070705:2136,0,0,0,0,8.24,1.38,0
20070705:2236,0,0,0,0,8.26,1.31,0
20070705:2336,0,13,0,2.15,8.79,1.38,0
20070706:0036,0,16,0,12.57,10.68,1.38,0
20070706:0136,4,132,0,21.63,12.95,1.52,0
20070706:0236,36,219,0,28.67,14.7,2.07,0
20070706:0336,35,249,0,32.95,15.97,3.17,0
20070706:0436,25,246,0,33.82,16.35,3.24,0
20070706:0536,4,190,0,31.12,16.45,3.1,0
20070706:0636,0,99,0,25.3,15.66,2.55,0
20070706:0736,4,106,0,17.11,15.53,2.28,0
20070706:0836,0,8,0,7.28,14.9,1.24,0
20070706:0936,0,0,0,0,14.12,0.83,0
20070706:1036,0,0,0,0,13.25,1.03,0
20070706:1136,0,0,0,0,12.33,1.72,0
20070706:1236,0,0,0,0,11.85,2,0
20070706:1336,0,0,0,0,11.51,2.48,0
20070706:1436,0,0,0,0,11.17,2.69,0
20070706:1536,0,0,0,0,11.05,2.69,0
20070706:1636,0,0,0,0,10.63,2.69,0
20070706:1736,0,0,0,0,10.35,2.83,0
20070706:1836,0,0,0,0,9.79,2.97,0
20070706:1936,0,0,0,0,9.79,2.97,0
20070706:2036,0,0,0,0,9.81,3.03,0
20070706:2136,0,0,0,0,9.86,3.1,0
20070706:2236,0,0,0,0,9.84,3.1,0
20070706:2336,0,25,0,2.18,10.13,3.17,0
20070707:0036,113.99,59,0,12.62,11.84,3.24,0
20070707:0136,278.99,64,0,21.69,14.06,3.31,0
20070707:0236,391.99,74,0,28.75,15.63,3.66,0
20070707:0336,462.99,77,0,33.05,16.26,3.52,0
20070707:0436,503.99,59,0,33.92,17.03,3.86,0
20070707:0536,432.99,76,0,31.23,17.34,3.93,0
20070707:0636,234.99,132,0,25.4,17.5,3.66,0
20070707:0736,0,48,0,17.22,17.27,3.59,0
20070707:0836,0,8,0,7.37,16.48,3.24,0
20070707:0936,0,0,0,0,15.39,2.97,0
20070707:1036,0,0,0,0,14.61,2.69,0
20070707:1136,0,0,0,0,14.13,2.55,0
20070707:1236,0,0,0,0,13.67,2.62,0
20070707:1336,0,0,0,0,13.66,2.9,0
20070707:1436,0,0,0,0,13.34,3.31,0
20070707:1536,0,0,0,0,13.32,3.66,0
20070707:1636,0,0,0,0,13.29,3.86,0
20070707:1736,0,0,0,0,13.25,3.59,0
20070707:1836,0,0,0,0,13.7,3.17,0
20070707:1936,0,0,0,0,13.72,3.79,0
20070707:2036,0,0,0,0,13.86,3.66,0
20070707:2136,0,0,0,0,13.85,3.52,0
20070707:2236,0,0,0,0,14.19,4.28,0
20070707:2336,0,71,0,2.22,14.34,4.69,0
20070708:0036,0,16,0,12.67,14.67,5.52,0
20070708:0136,50,168,0,21.75,14.68,4.9,0
20070708:0236,24,213,0,28.84,14.27,4.41,0
20070708:0336,4,197,0,33.15,14.5,3.38,0
20070708:0436,189,240,0,34.03,14.96,3.79,0
20070708:0536,45,241,0,31.34,15.74,4.41,0
20070708:0636,53,198,0,25.52,14.94,4.97,0
20070708:0736,0,23,0,17.32,13.62,4.55,0
20070708:0836,0,8,0,7.47,13.07,4.28,0
20070708:0936,0,0,0,0,12.66,3.59,0
20070708:1036,0,0,0,0,12.3,3.1,0
20070708:1136,0,0,0,0,11.72,2.9,0
20070708:1236,0,0,0,0,10.7,2.69,0
20070708:1336,0,0,0,0,9.76,2.34,0
20070708:1436,0,0,0,0,9,1.86,0
20070708:1536,0,0,0,0,8.25,1.66,0
20070708:1636,0,0,0,0,7.53,1.79,0
20070708:1736,0,0,0,0,6.97,1.79,0
20070708:1836,0,0,0,0,6.65,2,0
20070708:1936,0,0,0,0,6.22,1.86,0
20070708:2036,0,0,0,0,5.98,1.72,0
20070708:2136,0,0,0,0,5.71,1.72,0
20070708:2236,0,0,0,0,5.19,1.66,0
20070708:2336,0,13,0,2.26,4.83,1.59,0
20070709:0036,58,86,0,12.72,8.17,0.83,0
20070709:0136,184.99,121,0,21.82,10.86,1.31,0
20070709:0236,372.99,89,0,28.93,12.12,2.28,0
20070709:0336,175,238,0,33.25,12.9,2.9,0
20070709:0436,108,265,0,34.15,13.25,2.83,0
20070709:0536,298.99,161,0,31.46,12.98,2.76,0
20070709:0636,114,190,0,25.63,13.32,3.1,0
20070709:0736,1,96,0,17.43,12.96,2.76,0
20070709:0836,0,28,0,7.58,12.15,2.28,0
20070709:0936,0,0,0,0,10.65,2.07,0
20070709:1036,0,0,0,0,9.78,2.07,0
20070709:1136,0,0,0,0,9.07,2.14,0
20070709:1236,0,0,0,0,8.5,2.21,0
20070709:1336,0,0,0,0,8.07,2.28,0
20070709:1436,0,0,0,0,7.79,2.34,0
20070709:1536,0,0,0,0,7.61,2.34,0
20070709:1636,0,0,0,0,7.59,2.28,0
20070709:1736,0,0,0,0,7.73,2.21,0
20070709:1836,0,0,0,0,6.15,2.34,0
20070709:1936,0,0,0,0,6.08,2.28,0
20070709:2036,0,0,0,0,6.13,2.28,0
20070709:2136,0,0,0,0,5.85,2.34,0
20070709:2236,0,0,0,0,5.82,2.34,0
20070709:2336,0,13,0,2.31,5.91,2.28,0
20070710:0036,71,82,0,12.79,7.69,2.21,0
20070710:0136,242.99,89,0,21.9,10.03,2.83,0
20070710:0236,353.99,101,0,29.02,11.56,2.9,0
20070710:0336,450.99,88,0,33.37,12.61,2.69,0
20070710:0436,491.99,71,0,34.28,13.22,2.34,0
20070710:0536,368.99,121,0,31.59,13.5,2,0
20070710:0636,146,180,0,25.76,13.77,2,0
20070710:0736,124,107,0,17.55,13.38,1.86,0
20070710:0836,0,35,0,7.68,12.71,1.79,0
20070710:0936,0,0,0,0,11.66,2,0
20070710:1036,0,0,0,0,11.02,2.14,0
20070710:1136,0,0,0,0,10.59,2.28,0
20070710:1236,0,0,0,0,10.01,2.34,0
20070710:1336,0,0,0,0,9.86,2.41,0
20070710:1436,0,0,0,0,9.66,2.41,0
20070710:1536,0,0,0,0,9.49,2.48,0
20070710:1636,0,0,0,0,9.22,2.55,0
20070710:1736,0,0,0,0,8.97,2.69,0
20070710:1836,0,0,0,0,7.92,2.76,0
20070710:1936,0,0,0,0,7.77,2.83,0
20070710:2036,0,0,0,0,7.57,2.9,0
20070710:2136,0,0,0,0,7.57,2.9,0
20070710:2236,0,0,0,0,7.45,2.97,0
20070710:2336,0,13,0,2.36,7.37,2.97,0
20070711:0036,86,76,0,12.85,8.84,2.9,0
20070711:0136,243.99,89,0,21.99,10.97,3.59,0
20070711:0236,375.99,89,0,29.12,12.65,3.86,0
20070711:0336,427.99,104,0,33.49,13.77,4.07,0
20070711:0436,493.99,71,0,34.41,14.7,4.41,0
20070711:0536,424.99,86,0,31.72,15.01,4.69,0
20070711:0636,80,200,0,25.88,15.11,4.76,0
20070711:0736,55,132,0,17.66,14.95,4.55,0
20070711:0836,11,51,0,7.79,14.11,3.93,0
20070711:0936,0,0,0,0,13.15,3.93,0
20070711:1036,0,0,0,0,12.37,4,0
20070711:1136,0,0,0,0,11.68,3.93,0
20070711:1236,0,0,0,0,11.07,3.79,0
20070711:1336,0,0,0,0,10.55,3.52,0
20070711:1436,0,0,0,0,10.13,3.45,0
20070711:1536,0,0,0,0,9.86,3.45,0
20070711:1636,0,0,0,0,9.64,3.38,0
20070711:1736,0,0,0,0,9.63,3.38,0
20070711:1836,0,0,0,0,9.52,3.52,0
20070711:1936,0,0,0,0,9.57,3.45,0
20070711:2036,0,0,0,0,9.76,3.38,0
20070711:2136,0,0,0,0,9.86,3.31,0
20070711:2236,0,0,0,0,10.15,3.24,0
20070711:2336,0,13,0,2.42,10.52,3.1,0
20070712:0036,0,16,0,12.93,11.15,2.97,0
20070712:0136,0,31,0,22.08,12.15,2.76,0
20070712:0236,0,116,0,29.23,13.19,2.83,0
20070712:0336,8,217,0,33.61,14.47,2.9,0
20070712:0436,60,268,0,34.54,15.46,2.76,0
20070712:0536,4,195,0,31.86,15.99,2.48,0
20070712:0636,0,86,0,26.01,16.97,2.48,0
20070712:0736,0,34,0,17.79,16.55,2.28,0
20070712:0836,0,9,0,7.9,15.14,2.48,0
20070712:0936,0,0,0,0,13.76,2.69,0
20070712:1036,0,0,0,0,13.22,2.76,0
20070712:1136,0,0,0,0,12.73,2.9,0
20070712:1236,0,0,0,0,12.37,2.83,0
20070712:1336,0,0,0,0,12.07,2.83,0
20070712:1436,0,0,0,0,11.84,2.83,0
20070712:1536,0,0,0,0,11.65,2.69,0
20070712:1636,0,0,0,0,11.5,2.62,0
20070712:1736,0,0,0,0,11.4,2.62,0
20070712:1836,0,0,0,0,10.75,2.69,0
20070712:1936,0,0,0,0,10.63,2.62,0
20070712:2036,0,0,0,0,10.68,2.55,0
20070712:2136,0,0,0,0,10.74,2.41,0
20070712:2236,0,0,0,0,10.8,2.28,0
20070712:2336,0,13,0,2.48,10.99,2.21,0
20070713:0036,0,35,0,13,11.92,2.07,0
20070713:0136,0,46,0,22.17,13.12,1.93,0
20070713:0236,2,165,0,29.35,14.48,2.21,0
20070713:0336,33,252,0,33.74,15.4,2,0
20070713:0436,68,271,0,34.69,16.04,1.72,0
20070713:0536,87,250,0,32,16.43,1.45,0
20070713:0636,98,199,0,26.15,16.58,0.9,0
20070713:0736,26,133,0,17.91,16.34,0.9,0
20070713:0836,0,9,0,8.02,15.42,1.52,0
20070713:0936,0,0,0,0,14.11,1.79,0
20070713:1036,0,0,0,0,13.03,1.93,0
20070713:1136,0,0,0,0,12.44,1.86,0
20070713:1236,0,0,0,0,12,1.86,0
20070713:1336,0,0,0,0,11.9,1.93,0
20070713:1436,0,0,0,0,11.62,2.07,0
20070713:1536,0,0,0,0,10.98,2.14,0
20070713:1636,0,0,0,0,10.57,2,0
20070713:1736,0,0,0,0,10.48,1.86,0
20070713:1836,0,0,0,0,10.04,1.72,0
20070713:1936,0,0,0,0,9.99,1.52,0
20070713:2036,0,0,0,0,9.71,1.59,0
20070713:2136,0,0,0,0,9.78,1.93,0
20070713:2236,0,0,0,0,9.58,2.21,0
20070713:2336,0,14,0,2.55,9.52,2.21,0
20070714:0036,0,16,0,13.09,11.32,1.79,0
20070714:0136,15,157,0,22.27,13.98,1.86,0
20070714:0236,56,230,0,29.47,15.48,2.21,0
20070714:0336,441.99,100,0,33.88,16.34,2.07,0
20070714:0436,455.99,101,0,34.83,16.93,1.66,0
20070714:0536,407.99,102,0,32.15,17.04,1.31,0
20070714:0636,370.99,59,0,26.29,17.18,0.9,0
20070714:0736,234.99,48,0,18.04,17,1.03,0
20070714:0836,9,53,0,8.13,15.74,1.59,0
20070714:0936,0,0,0,0,13.78,2.14,0
