,Date,Energy Output
0,2006-12-02,340.02194069743257
1,2006-12-03,338.4280227432226
2,2006-12-04,309.8407970215404
3,2006-12-05,305.9119927342555
4,2006-12-06,326.58661838603285
5,2006-12-07,313.5724603388892
6,2006-12-08,300.8457561654556
7,2006-12-09,294.3847092178056
8,2006-12-10,300.04531257116844
9,2006-12-11,342.33475916412624
10,2006-12-12,314.1163237775809
11,2006-12-13,351.65531922679105
12,2006-12-14,291.08637363639036
13,2006-12-15,325.08595362142455
14,2006-12-16,304.7485603788817
15,2006-12-17,298.2145039210432
16,2006-12-18,301.9055114120721
17,2006-12-19,371.60367922784803
18,2006-12-20,288.2856291341665
19,2006-12-21,290.712934221829
20,2006-12-22,297.6084583602419
21,2006-12-23,399.2583551490895
22,2006-12-24,352.0136473829592
23,2006-12-25,377.8223529576311
24,2006-12-26,300.87914871981735
25,2006-12-27,392.95026764462574
26,2006-12-28,372.4806327108215
27,2006-12-29,297.7398686552937
28,2006-12-30,294.09345783811204
29,2006-12-31,283.45444557215853
30,2007-12-01,311.34353480454524
31,2007-12-02,300.41495875789883
32,2007-12-03,230.88842655968458
33,2007-12-04,344.06049620079665
34,2007-12-05,348.7051938794748
35,2007-12-06,286.8778015356426
36,2007-12-07,329.65117358460816
37,2007-12-08,300.608657866129
38,2007-12-09,278.53266567091634
39,2007-12-10,327.8283360238869
40,2007-12-11,288.084029771136
41,2007-12-12,338.8701783342538
42,2007-12-13,384.9891356892433
43,2007-12-14,292.1907700802922
44,2007-12-15,303.55725794836854
45,2007-12-16,380.48854983125693
46,2007-12-17,331.93885525107896
47,2007-12-18,390.9872939510805
48,2007-12-19,295.3408377805069
49,2007-12-20,346.9983811315461
50,2007-12-21,374.0018714216541
51,2007-12-22,220.13932309822027
52,2007-12-23,339.5319646154088
53,2007-12-24,296.6661472376505
54,2007-12-25,384.156544706226
55,2007-12-26,295.42427569001126
56,2007-12-27,292.59689792355294
57,2007-12-28,287.31521985854135
58,2007-12-29,280.89856683014136
59,2007-12-30,346.4124252390096
60,2007-12-31,279.33920190513925
61,2008-12-01,324.65388739416335
62,2008-12-02,244.1052985534995
63,2008-12-03,319.85450654291657
64,2008-12-04,430.44272810572653
65,2008-12-05,323.54476824227544
66,2008-12-06,320.30970871661
67,2008-12-07,348.37235231302805
68,2008-12-08,305.17256361166085
69,2008-12-09,208.47829120427292
70,2008-12-10,319.86655288678827
71,2008-12-11,304.36644923921966
72,2008-12-12,136.46044046248983
73,2008-12-13,116.96025057623623
74,2008-12-14,357.5791158505122
75,2008-12-15,413.70244503927876
76,2008-12-16,281.69840057138674
77,2008-12-17,265.06476138269545
78,2008-12-18,345.80236155922523
79,2008-12-19,340.23245993143
80,2008-12-20,334.97235535325046
81,2008-12-21,291.4434749844544
82,2008-12-22,389.7482994803346
83,2008-12-23,354.9017850725902
84,2008-12-24,297.571660758092
85,2008-12-25,323.2169519392123
86,2008-12-26,313.11560849015115
87,2008-12-27,266.56077382932995
88,2008-12-28,302.4838028387951
89,2008-12-29,347.8423707879944
90,2008-12-30,286.5106338173202
91,2008-12-31,362.67239377891644
92,2009-12-01,358.31237059785053
93,2009-12-02,311.767576625149
94,2009-12-03,383.3202262257729
95,2009-12-04,404.01853998291074
96,2009-12-05,322.2093241461724
97,2009-12-06,346.6730053831911
98,2009-12-07,353.2595653897411
99,2009-12-08,208.82550543117884
100,2009-12-09,304.67439097793067
101,2009-12-10,315.9272976721471
102,2009-12-11,366.95045602579796
103,2009-12-12,296.7534656868554
104,2009-12-13,314.2394137700768
105,2009-12-14,307.4485271938449
106,2009-12-15,294.4662944505485
107,2009-12-16,338.9559892380932
108,2009-12-17,255.89379797660825
109,2009-12-18,352.9764174563567
110,2009-12-19,416.80134404577944
111,2009-12-20,383.82487102708495
112,2009-12-21,331.63752703548715
113,2009-12-22,290.9572205525777
114,2009-12-23,282.72416635246003
115,2009-12-24,164.98970410067264
116,2009-12-25,393.54841789002444
117,2009-12-26,299.06982610286246
118,2009-12-27,395.9217264531915
119,2009-12-28,290.3102875777131
120,2009-12-29,292.7128796698661
121,2009-12-30,281.6564854227061
122,2009-12-31,297.4492649652893
123,2010-12-01,389.30082420966943
124,2010-12-02,344.5236618373724
125,2010-12-03,308.26939790465696
126,2010-12-04,332.0030017611504
127,2010-12-05,298.2566251495898
128,2010-12-06,321.3564325186049
129,2010-12-07,325.0472001336446
130,2010-12-08,123.06197054507291
131,2010-12-09,298.11060770190926
132,2010-12-10,389.1722821371629
133,2010-12-11,256.7890231940915
134,2010-12-12,297.1463739444527
135,2010-12-13,308.06098492326635
136,2010-12-14,289.1671979932912
137,2010-12-15,304.43494340846485
138,2010-12-16,359.812326827142
139,2010-12-17,301.317325879304
140,2010-12-18,305.04520665611835
141,2010-12-19,348.78319256027754
142,2010-12-20,327.28318654064105
143,2010-12-21,270.7984112631236
144,2010-12-22,294.66081319777186
145,2010-12-23,341.49683799568066
146,2010-12-24,307.9674543735542
147,2010-12-25,314.10985841004435
148,2010-12-26,349.60194839065673
149,2010-12-27,311.2792317124139
150,2010-12-28,307.264622214934
151,2010-12-29,288.3145375948412
152,2010-12-30,326.9792298191936
153,2010-12-31,284.35887928241635
154,2011-12-01,304.63842535049594
155,2011-12-02,342.0451014974426
156,2011-12-03,330.4594402617954
157,2011-12-04,354.0758687896673
158,2011-12-05,378.5425617954273
159,2011-12-06,336.35878460431087
160,2011-12-07,298.1000914429673
161,2011-12-08,296.8139293743624
162,2011-12-09,385.3738780645713
163,2011-12-10,310.5842157977941
