time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20070521:0636,334.99,89,0,26.67,15.33,1.52,0
20070521:0736,124,113,0,18,14.85,1.79,0
20070521:0836,5,47,0,7.77,13.58,1.59,0
20070521:0936,0,0,0,0,12.36,1.38,0
20070521:1036,0,0,0,0,11.32,0.9,0
20070521:1136,0,0,0,0,11.78,0.34,0
20070521:1236,0,0,0,0,11.45,0.62,0
20070521:1336,0,0,0,0,9.69,1.17,0
20070521:1436,0,0,0,0,8.95,1.38,0
20070521:1536,0,0,0,0,8.26,1.45,0
20070521:1636,0,0,0,0,8.14,1.38,0
20070521:1736,0,0,0,0,7.56,1.45,0
20070521:1836,0,0,0,0,7.96,1.72,0
20070521:1936,0,0,0,0,7.79,1.72,0
20070521:2036,0,0,0,0,7.74,1.72,0
20070521:2136,0,0,0,0,7.7,1.79,0
20070521:2236,0,0,0,0,7.94,1.79,0
20070521:2336,0,18,0,4.8,8.82,1.52,0
20070522:0036,136.99,78,0,15.32,11.56,1.31,0
20070522:0136,284.99,95,0,24.44,14.15,1.72,0
20070522:0236,79,249,0,31.47,15.27,2.55,0
20070522:0336,120,277,0,35.57,15.8,3.31,0
20070522:0436,70,284,0,36.06,16.43,3.86,0
20070522:0536,65,260,0,32.85,16.36,4,0
20070522:0636,99,204,0,26.51,16.3,3.93,0
20070522:0736,0,72,0,17.86,15.94,3.03,0
20070522:0836,0,33,0,7.65,15.39,2.41,0
20070522:0936,0,0,0,0,14.33,2.14,0
20070522:1036,0,0,0,0,13.65,2.21,0
20070522:1136,0,0,0,0,13.28,2.28,0
20070522:1236,0,0,0,0,12.96,2.34,0
20070522:1336,0,0,0,0,12.97,2.48,0
20070522:1436,0,0,0,0,13,2.55,0
20070522:1536,0,0,0,0,13.15,2.55,0
20070522:1636,0,0,0,0,13.49,2.55,0
20070522:1736,0,0,0,0,13.41,2.62,0
20070522:1836,0,0,0,0,14.12,3.1,0
20070522:1936,0,0,0,0,13.99,3.1,0
20070522:2036,0,0,0,0,14.17,3.17,0
20070522:2136,0,0,0,0,14.31,3.24,0
20070522:2236,0,0,0,0,14.2,3.24,0
20070522:2336,0,17,0,4.67,14.4,3.24,0
20070523:0036,0,40,0,15.17,15.99,3.45,0
20070523:0136,0,117,0,24.27,16.51,5.1,0
20070523:0236,3,187,0,31.28,16.93,5.59,0
20070523:0336,43,273,0,35.37,17.13,5.72,0
20070523:0436,165,268,0,35.87,17.19,5.72,0
20070523:0536,15,230,0,32.68,16.87,5.38,0
20070523:0636,0,100,0,26.35,16.59,4.34,0
20070523:0736,0,57,0,17.73,16.5,4.41,0
20070523:0836,0,8,0,7.54,15.84,3.59,0
20070523:0936,0,0,0,0,15.38,3.52,0
20070523:1036,0,0,0,0,15.12,3.52,0
20070523:1136,0,0,0,0,15.02,3.38,0
20070523:1236,0,0,0,0,14.81,3.17,0
20070523:1336,0,0,0,0,14.65,2.83,0
20070523:1436,0,0,0,0,14.82,2.62,0
20070523:1536,0,0,0,0,14.79,2.62,0
20070523:1636,0,0,0,0,14.64,2.55,0
20070523:1736,0,0,0,0,14.68,2.48,0
20070523:1836,0,0,0,0,14.94,2.62,0
20070523:1936,0,0,0,0,14.56,2.55,0
20070523:2036,0,0,0,0,14.61,2.48,0
20070523:2136,0,0,0,0,14.29,2.41,0
20070523:2236,0,0,0,0,14.35,2.28,0
20070523:2336,0,17,0,4.54,14.77,2.14,0
20070524:0036,0,20,0,15.02,15.95,2.83,0
20070524:0136,0,89,0,24.11,17.07,4.48,0
20070524:0236,1,168,0,31.1,17.69,4.9,0
20070524:0336,35,266,0,35.18,18.13,5.1,0
20070524:0436,66,281,0,35.68,18.14,5.31,0
20070524:0536,9,214,0,32.51,17.63,5.03,0
20070524:0636,0,61,0,26.21,17.71,5.86,0
20070524:0736,0,24,0,17.6,17.21,4.76,0
20070524:0836,0,8,0,7.44,16.63,4.28,0
20070524:0936,0,0,0,0,16.07,4.07,0
20070524:1036,0,0,0,0,15.68,4,0
20070524:1136,0,0,0,0,15.8,4.14,0
20070524:1236,0,0,0,0,15.71,4,0
20070524:1336,0,0,0,0,15.7,4.07,0
20070524:1436,0,0,0,0,15.77,4.14,0
20070524:1536,0,0,0,0,15.71,4.14,0
20070524:1636,0,0,0,0,15.8,4.07,0
20070524:1736,0,0,0,0,15.77,3.93,0
20070524:1836,0,0,0,0,15.94,4.07,0
20070524:1936,0,0,0,0,15.87,3.93,0
20070524:2036,0,0,0,0,15.82,3.79,0
20070524:2136,0,0,0,0,15.69,3.72,0
20070524:2236,0,0,0,0,15.45,3.45,0
20070524:2336,0,17,0,4.41,15.63,3.31,0
20070525:0036,0,32,0,14.88,16.52,3.72,0
20070525:0136,1,125,0,23.95,17.36,5.38,0
20070525:0236,11,209,0,30.93,17.9,5.66,0
20070525:0336,57,274,0,35,18.24,6,0
20070525:0436,22,257,0,35.5,18.3,6.14,0
20070525:0536,67,255,0,32.34,18.15,5.52,0
20070525:0636,0,68,0,26.06,17.78,5.72,0
20070525:0736,0,71,0,17.49,17.46,5.17,0
20070525:0836,0,8,0,7.34,16.6,4.62,0
20070525:0936,0,0,0,0,16.04,4.21,0
20070525:1036,0,0,0,0,15.54,4.07,0
20070525:1136,0,0,0,0,15.16,4.28,0
20070525:1236,0,0,0,0,14.73,4.69,0
20070525:1336,0,0,0,0,14.43,4.69,0
20070525:1436,0,0,0,0,14.2,4.55,0
20070525:1536,0,0,0,0,14.21,4.14,0
20070525:1636,0,0,0,0,14.32,4.21,0
20070525:1736,0,0,0,0,14.38,4,0
20070525:1836,0,0,0,0,14.56,4.55,0
20070525:1936,0,0,0,0,14.26,4.97,0
20070525:2036,0,0,0,0,14,4.69,0
20070525:2136,0,0,0,0,13.59,3.38,0
20070525:2236,0,0,0,0,13.13,3.03,0
20070525:2336,0,17,0,4.28,12.88,3.38,0
20070526:0036,0,19,0,14.74,12.35,3.03,0
20070526:0136,0,106,0,23.79,12.28,2.69,0
20070526:0236,267.99,173,0,30.76,12.5,2.83,0
20070526:0336,76,275,0,34.82,13.53,3.45,0
20070526:0436,157,265,0,35.33,14.46,4.28,0
20070526:0536,201.99,219,0,32.19,14.65,4.48,0
20070526:0636,0,98,0,25.93,15.07,4.62,0
20070526:0736,0,78,0,17.37,14.86,4.41,0
20070526:0836,0,17,0,7.24,14.37,3.59,0
20070526:0936,0,0,0,0,14.1,3.59,0
20070526:1036,0,0,0,0,13.7,3.31,0
20070526:1136,0,0,0,0,13.45,3.03,0
20070526:1236,0,0,0,0,13.09,2.55,0
20070526:1336,0,0,0,0,12.59,2.14,0
20070526:1436,0,0,0,0,12.17,1.93,0
20070526:1536,0,0,0,0,11.66,2.21,0
20070526:1636,0,0,0,0,11.68,2.21,0
20070526:1736,0,0,0,0,11.57,2.34,0
20070526:1836,0,0,0,0,12.07,2.34,0
20070526:1936,0,0,0,0,11.9,2,0
20070526:2036,0,0,0,0,11.71,2.34,0
20070526:2136,0,0,0,0,11.59,2.48,0
20070526:2236,0,0,0,0,11.46,2.69,0
20070526:2336,0,16,0,4.15,11.38,2.55,0
20070527:0036,0,19,0,14.6,11.77,2.83,0
20070527:0136,3,141,0,23.64,11.27,3.86,0
20070527:0236,2,172,0,30.59,11.41,2.9,0
20070527:0336,3,201,0,34.65,12.23,2.69,0
20070527:0436,1,187,0,35.16,12.47,3.38,0
20070527:0536,0,104,0,32.04,11.89,3.66,0
20070527:0636,0,80,0,25.8,12.56,4.76,0
20070527:0736,0,48,0,17.26,12.01,3.52,0
20070527:0836,0,8,0,7.15,11.79,2.97,0
20070527:0936,0,0,0,0,11.46,2.28,0
20070527:1036,0,0,0,0,11.42,2.21,0
20070527:1136,0,0,0,0,11.15,2.83,0
20070527:1236,0,0,0,0,11.41,3.79,0
20070527:1336,0,0,0,0,11.97,5.17,0
20070527:1436,0,0,0,0,12.11,4.76,0
20070527:1536,0,0,0,0,12.23,4.41,0
20070527:1636,0,0,0,0,11.93,3.72,0
20070527:1736,0,0,0,0,11.86,3.59,0
20070527:1836,0,0,0,0,11.17,3.52,0
20070527:1936,0,0,0,0,10.82,3.31,0
20070527:2036,0,0,0,0,10.5,3.1,0
20070527:2136,0,0,0,0,10.21,2.69,0
20070527:2236,0,0,0,0,9.7,2.28,0
20070527:2336,0,16,0,4.03,9.98,2.34,0
20070528:0036,144.99,63,0,14.46,10.78,2.76,0
20070528:0136,111,173,0,23.49,11.83,3.45,0
20070528:0236,44,237,0,30.43,12.8,4,0
20070528:0336,123,267,0,34.48,13.01,3.38,0
20070528:0436,190,250,0,35,13.68,3.66,0
20070528:0536,116,247,0,31.89,13.59,3.52,0
20070528:0636,182.99,163,0,25.68,13.4,3.31,0
20070528:0736,48,129,0,17.16,13.19,2.62,0
20070528:0836,7,44,0,7.07,12.57,2,0
20070528:0936,0,0,0,0,11.63,1.66,0
20070528:1036,0,0,0,0,11.07,1.31,0
20070528:1136,0,0,0,0,10.05,1.17,0
20070528:1236,0,0,0,0,9.78,1.03,0
20070528:1336,0,0,0,0,10.33,0.9,0
20070528:1436,0,0,0,0,10.36,0.76,0
20070528:1536,0,0,0,0,10.21,0.69,0
20070528:1636,0,0,0,0,9.5,0.83,0
20070528:1736,0,0,0,0,9,0.97,0
20070528:1836,0,0,0,0,9.39,0.83,0
20070528:1936,0,0,0,0,9.09,1.03,0
20070528:2036,0,0,0,0,9.08,1.17,0
20070528:2136,0,0,0,0,9.47,1.24,0
20070528:2236,0,0,0,0,9.77,1.38,0
20070528:2336,0,16,0,3.91,9.98,1.52,0
20070529:0036,0,19,0,14.33,11.51,1.52,0
20070529:0136,1,127,0,23.34,12.65,1.86,0
20070529:0236,0,95,0,30.27,13.59,2.34,0
20070529:0336,2,197,0,34.32,13.71,2.34,0
20070529:0436,9,230,0,34.85,14.36,2.48,0
20070529:0536,10,213,0,31.75,14.67,2.76,0
20070529:0636,2,150,0,25.56,14.85,2.69,0
20070529:0736,0,58,0,17.06,14.45,1.79,0
20070529:0836,0,20,0,6.99,14.04,1.45,0
20070529:0936,0,0,0,0,13.23,1.38,0
20070529:1036,0,0,0,0,13.02,1.24,0
20070529:1136,0,0,0,0,12.57,1.38,0
20070529:1236,0,0,0,0,12.07,1.52,0
20070529:1336,0,0,0,0,11.71,1.52,0
20070529:1436,0,0,0,0,11.26,1.52,0
20070529:1536,0,0,0,0,11,1.59,0
20070529:1636,0,0,0,0,11.14,1.52,0
20070529:1736,0,0,0,0,11.36,1.38,0
20070529:1836,0,0,0,0,10.5,1.59,0
20070529:1936,0,0,0,0,10.14,1.59,0
20070529:2036,0,0,0,0,9.73,1.66,0
20070529:2136,0,0,0,0,9.78,1.59,0
20070529:2236,0,0,0,0,9.84,1.66,0
20070529:2336,0,16,0,3.79,10.3,1.59,0
20070530:0036,0,19,0,14.2,11.95,1.45,0
20070530:0136,4,145,0,23.2,14.09,1.52,0
20070530:0236,61,238,0,30.12,15.54,1.86,0
20070530:0336,190,242,0,34.17,16.27,1.86,0
20070530:0436,225.99,231,0,34.7,16.7,1.72,0
20070530:0536,275.99,176,0,31.62,16.9,1.59,0
20070530:0636,100,193,0,25.45,16.62,1.24,0
20070530:0736,102,111,0,16.97,16.2,1.03,0
20070530:0836,13,45,0,6.91,15.48,1.17,0
20070530:0936,0,0,0,0,14.07,1.1,0
20070530:1036,0,0,0,0,12.91,1.1,0
20070530:1136,0,0,0,0,12.04,1.31,0
20070530:1236,0,0,0,0,11.04,1.52,0
20070530:1336,0,0,0,0,10.4,1.66,0
20070530:1436,0,0,0,0,10.29,1.72,0
20070530:1536,0,0,0,0,10.22,1.72,0
20070530:1636,0,0,0,0,10.14,1.72,0
20070530:1736,0,0,0,0,10.25,1.72,0
20070530:1836,0,0,0,0,8.87,2.07,0
20070530:1936,0,0,0,0,8.5,2.14,0
20070530:2036,0,0,0,0,8.38,2.14,0
20070530:2136,0,0,0,0,8.27,2.21,0
20070530:2236,0,0,0,0,8.21,2.21,0
20070530:2336,20,67.36,0,3.68,8.72,2,0
20070531:0036,130.99,67,0,14.08,11.52,1.79,0
20070531:0136,262.99,91,0,23.07,14.36,2.14,0
20070531:0236,407.99,79,0,29.98,16.11,2.34,0
20070531:0336,454.99,94,0,34.02,17.1,2.48,0
20070531:0436,470.99,90,0,34.56,17.73,2.28,0
20070531:0536,447.99,70,0,31.5,18.09,1.79,0
20070531:0636,324.99,78,0,25.34,18.42,1.31,0
20070531:0736,163.99,79,0,16.89,17.9,0.41,0
20070531:0836,26,43,0,6.84,16.23,0.76,0
20070531:0936,0,0,0,0,14.28,1.72,0
20070531:1036,0,0,0,0,12.63,2,0
20070531:1136,0,0,0,0,11.38,2.07,0
20070531:1236,0,0,0,0,10.59,2.21,0
20070531:1336,0,0,0,0,10.2,2.34,0
20070531:1436,0,0,0,0,9.92,2.34,0
20070531:1536,0,0,0,0,9.67,2.34,0
20070531:1636,0,0,0,0,9.45,2.41,0
20070531:1736,0,0,0,0,9.28,2.41,0
20070531:1836,0,0,0,0,8.3,2.62,0
20070531:1936,0,0,0,0,8.25,2.62,0
20070531:2036,0,0,0,0,8.36,2.69,0
20070531:2136,0,0,0,0,8.53,2.76,0
20070531:2236,0,0,0,0,8.59,2.83,0
20070531:2336,15.4,34.66,0,3.57,9.15,2.69,1
20070601:0036,170.99,42,0,13.96,11.55,2.34,0
20070601:0136,317.99,56,0,22.93,14.19,2.69,0
20070601:0236,432.99,63,0,29.84,16.29,2.55,0
20070601:0336,457.99,93,0,33.88,17.83,2.14,0
20070601:0436,501.99,69,0,34.43,18.81,1.72,0
20070601:0536,466.99,57,0,31.38,19.26,1.31,0
20070601:0636,319.99,82,0,25.24,19.35,1.1,0
20070601:0736,6,109,0,16.81,18.83,0.97,0
20070601:0836,1,31,0,6.78,17.39,1.86,0
20070601:0936,0,0,0,0,14.8,2.28,0
20070601:1036,0,0,0,0,13.03,2.34,0
20070601:1136,0,0,0,0,11.96,2.41,0
20070601:1236,0,0,0,0,11.36,2.48,0
20070601:1336,0,0,0,0,10.9,2.55,0
20070601:1436,0,0,0,0,10.53,2.55,0
20070601:1536,0,0,0,0,10.3,2.62,0
20070601:1636,0,0,0,0,10.11,2.62,0
20070601:1736,0,0,0,0,9.92,2.69,0
20070601:1836,0,0,0,0,8.93,2.83,0
20070601:1936,0,0,0,0,8.88,2.83,0
20070601:2036,0,0,0,0,9,2.9,0
20070601:2136,0,0,0,0,9.15,2.9,0
20070601:2236,0,0,0,0,9.26,2.97,0
20070601:2336,96.99,-13.5,0,3.46,9.82,2.9,0
20070602:0036,152.99,52,0,13.84,12.09,2.69,0
20070602:0136,292.99,71,0,22.8,14.65,3.1,0
20070602:0236,429.99,63,0,29.7,16.82,2.9,0
20070602:0336,481.99,75,0,33.74,18.4,2.55,0
20070602:0436,517.99,57,0,34.3,19.41,2.28,0
20070602:0536,431.99,79,0,31.26,19.87,2.28,0
20070602:0636,318.99,81,0,25.15,19.99,2.21,0
20070602:0736,6,108,0,16.73,19.33,2,0
20070602:0836,0,31,0,6.72,17.77,2.34,0
20070602:0936,0,0,0,0,16.04,2.62,0
20070602:1036,0,0,0,0,14.94,2.83,0
20070602:1136,0,0,0,0,14.24,3.1,0
20070602:1236,0,0,0,0,13.69,3.31,0
20070602:1336,0,0,0,0,13.16,3.38,0
20070602:1436,0,0,0,0,12.58,3.24,0
20070602:1536,0,0,0,0,11.98,3.24,0
20070602:1636,0,0,0,0,11.63,3.38,0
20070602:1736,0,0,0,0,11.44,3.59,0
20070602:1836,0,0,0,0,11.03,3.72,0
20070602:1936,0,0,0,0,10.95,3.79,0
20070602:2036,0,0,0,0,10.95,3.72,0
20070602:2136,0,0,0,0,11,3.79,0
20070602:2236,0,0,0,0,10.92,3.86,0
20070602:2336,0,18,0,3.35,10.9,4,0
20070603:0036,0,39,0,13.72,11.4,4.07,0
20070603:0136,73,176,0,22.68,12.28,3.86,0
20070603:0236,333.99,122,0,29.57,13.44,3.72,0
20070603:0336,452.99,93,0,33.61,14.42,3.66,0
20070603:0436,461.99,93,0,34.18,15.09,3.66,0
20070603:0536,429.99,79,0,31.16,15.46,3.59,0
20070603:0636,310.99,85,0,25.06,16.09,3.72,0
20070603:0736,5,107,0,16.66,15.83,3.52,0
20070603:0836,0,28,0,6.67,15,3.17,0
20070603:0936,0,0,0,0,13.92,2.9,0
20070603:1036,0,0,0,0,13.21,2.97,0
20070603:1136,0,0,0,0,12.37,3.31,0
20070603:1236,0,0,0,0,11.61,3.59,0
20070603:1336,0,0,0,0,10.94,3.52,0
20070603:1436,0,0,0,0,10.38,3.45,0
20070603:1536,0,0,0,0,9.93,3.45,0
20070603:1636,0,0,0,0,9.6,3.52,0
20070603:1736,0,0,0,0,9.32,3.45,0
20070603:1836,0,0,0,0,9.01,3.59,0
20070603:1936,0,0,0,0,8.91,3.24,0
20070603:2036,0,0,0,0,8.73,3.03,0
20070603:2136,0,0,0,0,8.48,2.9,0
20070603:2236,0,0,0,0,8.27,2.9,0
20070603:2336,8,69.7,0,3.25,8.63,2.9,0
20070604:0036,6,89,0,13.61,10.39,2.9,0
20070604:0136,70,175,0,22.56,12.43,3.31,0
20070604:0236,424.99,63,0,29.45,14.05,4,0
20070604:0336,442.99,97,0,33.49,15.07,4.21,0
20070604:0436,433.99,109,0,34.06,15.75,4.34,0
20070604:0536,427.99,79,0,31.06,16.17,4.62,0
20070604:0636,233.99,130,0,24.98,16.48,4.76,0
20070604:0736,5,106,0,16.6,16.08,4,0
20070604:0836,2,36,0,6.62,14.75,3.38,0
20070604:0936,0,0,0,0,13.38,3.1,0
20070604:1036,0,0,0,0,12.55,3.31,0
20070604:1136,0,0,0,0,12.01,3.66,0
20070604:1236,0,0,0,0,11.55,3.86,0
20070604:1336,0,0,0,0,11.17,4,0
20070604:1436,0,0,0,0,10.84,4.14,0
20070604:1536,0,0,0,0,10.59,4.21,0
20070604:1636,0,0,0,0,10.41,4.21,0
20070604:1736,0,0,0,0,10.25,4.14,0
20070604:1836,0,0,0,0,9.87,4.48,0
20070604:1936,0,0,0,0,9.73,4.55,0
20070604:2036,0,0,0,0,9.66,4.62,0
20070604:2136,0,0,0,0,9.56,4.76,0
20070604:2236,0,0,0,0,9.47,4.76,0
20070604:2336,41.99,35.15,0,3.15,9.67,4.9,0
20070605:0036,121.99,66,0,13.5,10.9,4.69,0
20070605:0136,275.99,77,0,22.45,12.62,5.45,0
20070605:0236,414.99,68,0,29.33,14.3,5.52,0
20070605:0336,492.99,63,0,33.37,15.62,5.52,0
20070605:0436,510.99,57,0,33.95,16.56,5.59,0
20070605:0536,344.99,130,0,30.96,17.21,5.79,0
20070605:0636,179.94,115.25,0,24.9,17.06,5.38,1
20070605:0736,182.99,64,0,16.54,16.52,4.76,0
20070605:0836,2,35,0,6.58,15.34,4.21,0
20070605:0936,0,0,0,0,14.31,4.14,0
20070605:1036,0,0,0,0,13.69,4.55,0
20070605:1136,0,0,0,0,13.28,4.83,0
20070605:1236,0,0,0,0,12.97,5.03,0
20070605:1336,0,0,0,0,12.79,5.1,0
20070605:1436,0,0,0,0,12.68,5.1,0
20070605:1536,0,0,0,0,12.5,5.31,0
20070605:1636,0,0,0,0,12.31,5.45,0
20070605:1736,0,0,0,0,12.11,5.52,0
20070605:1836,0,0,0,0,11.79,5.59,0
20070605:1936,0,0,0,0,11.55,5.66,0
20070605:2036,0,0,0,0,11.28,5.52,0
20070605:2136,0,0,0,0,11.01,5.45,0
20070605:2236,0,0,0,0,10.75,5.52,0
20070605:2336,0,14,0,3.05,10.79,5.59,0
20070606:0036,19,96,0,13.4,11.83,5.03,0
20070606:0136,14,159,0,22.34,13.34,5.45,0
20070606:0236,191.99,195,0,29.21,15.13,5.52,0
20070606:0336,58,261,0,33.26,16.48,5.31,0
20070606:0436,0,166,0,33.85,17.38,5.03,0
20070606:0536,3,185,0,30.88,17.01,4.41,0
20070606:0636,0,64,0,24.84,16.35,4.14,0
20070606:0736,0,30,0,16.49,15.78,4.21,0
20070606:0836,0,7,0,6.54,15.07,4.41,0
20070606:0936,0,0,0,0,14.93,5.17,0
20070606:1036,0,0,0,0,15.26,5.52,0
20070606:1136,0,0,0,0,15.26,5.66,0
20070606:1236,0,0,0,0,13.78,5.72,0
20070606:1336,0,0,0,0,13.6,6.41,0
20070606:1436,0,0,0,0,14.4,6.76,0
20070606:1536,0,0,0,0,15.36,7.03,0
20070606:1636,0,0,0,0,15.88,6.76,0
20070606:1736,0,0,0,0,16,5.93,0
20070606:1836,0,0,0,0,13.01,4.14,0
20070606:1936,0,0,0,0,11.25,4.62,0
20070606:2036,0,0,0,0,10.73,5.31,0
20070606:2136,0,0,0,0,10.91,6.21,0
20070606:2236,0,0,0,0,11.84,6.28,0
20070606:2336,0,14,0,2.96,12.7,6.14,0
20070607:0036,0,44,0,13.3,14.07,6.07,0
20070607:0136,7,146,0,22.23,15.33,4.62,0
20070607:0236,339.99,113,0,29.11,16.8,5.59,0
20070607:0336,411.99,113,0,33.15,17.63,6,0
20070607:0436,3,198,0,33.75,17.99,5.79,0
20070607:0536,4,189,0,30.8,17.69,5.31,0
20070607:0636,110,185,0,24.77,17.92,4.97,0
20070607:0736,0,24,0,16.44,17.47,5.1,0
20070607:0836,0,23,0,6.5,16.39,4.21,0
20070607:0936,0,0,0,0,16.11,4,0
20070607:1036,0,0,0,0,16.21,3.93,0
20070607:1136,0,0,0,0,15.96,3.59,0
20070607:1236,0,0,0,0,16.19,3.86,0
20070607:1336,0,0,0,0,15.75,3.52,0
20070607:1436,0,0,0,0,15.28,3.1,0
20070607:1536,0,0,0,0,14.98,2.69,0
20070607:1636,0,0,0,0,14.48,2.48,0
20070607:1736,0,0,0,0,14.4,2.28,0
20070607:1836,0,0,0,0,14.12,2.55,0
20070607:1936,0,0,0,0,13.99,2.41,0
20070607:2036,0,0,0,0,14.06,2.28,0
20070607:2136,0,0,0,0,14.11,2.21,0
20070607:2236,0,0,0,0,14.3,2.07,0
20070607:2336,0,14,0,2.87,14.35,1.93,0
20070608:0036,0,17,0,13.2,15.42,1.45,0
20070608:0136,73,170,0,22.13,16.39,2,0
20070608:0236,51,227,0,29,16.78,2.97,0
20070608:0336,70,261,0,33.05,16.97,2.97,0
20070608:0436,215.99,226,0,33.66,17.4,3.1,0
20070608:0536,35,233,0,30.72,17.78,2.97,0
20070608:0636,141,172,0,24.72,17.37,2.62,0
20070608:0736,2,94,0,16.4,17.14,2.14,0
20070608:0836,0,8,0,6.48,16.15,1.59,0
20070608:0936,0,0,0,0,14.85,1.79,0
20070608:1036,0,0,0,0,13.94,1.79,0
20070608:1136,0,0,0,0,13.01,1.93,0
20070608:1236,0,0,0,0,12.36,2,0
20070608:1336,0,0,0,0,11.62,2,0
20070608:1436,0,0,0,0,11.76,1.72,0
20070608:1536,0,0,0,0,11.46,1.72,0
20070608:1636,0,0,0,0,11.15,1.66,0
20070608:1736,0,0,0,0,11.05,1.52,0
20070608:1836,0,0,0,0,10.31,1.72,0
20070608:1936,0,0,0,0,9.82,1.59,0
20070608:2036,0,0,0,0,9.58,1.59,0
20070608:2136,0,0,0,0,8.99,1.66,0
20070608:2236,0,0,0,0,8.32,1.52,0
20070608:2336,0,26,0,2.78,8.27,1.17,0
20070609:0036,90,78,0,13.11,10.53,0.9,0
20070609:0136,263.99,79,0,22.04,12.57,0.76,0
20070609:0236,377.99,87,0,28.91,14.82,0.83,0
20070609:0336,424.99,102,0,32.96,15.84,0.76,0
20070609:0436,467.99,81,0,33.58,16.31,1.1,0
20070609:0536,404.99,89,0,30.66,16.56,1.24,0
20070609:0636,297.99,88,0,24.67,16.45,1.31,0
20070609:0736,6,106,0,16.36,15.96,1.17,0
20070609:0836,1,32,0,6.45,15.22,1.38,0
20070609:0936,0,0,0,0,14.37,1.59,0
20070609:1036,0,0,0,0,13.25,1.86,0
20070609:1136,0,0,0,0,12.64,2,0
20070609:1236,0,0,0,0,11.92,2.21,0
20070609:1336,0,0,0,0,11.35,2.48,0
20070609:1436,0,0,0,0,10.83,2.69,0
20070609:1536,0,0,0,0,10.48,2.69,0
20070609:1636,0,0,0,0,10.07,2.69,0
20070609:1736,0,0,0,0,9.72,2.69,0
20070609:1836,0,0,0,0,9.06,2.55,0
20070609:1936,0,0,0,0,8.71,2.55,0
20070609:2036,0,0,0,0,8.46,2.55,0
20070609:2136,0,0,0,0,8.27,2.55,0
20070609:2236,0,0,0,0,8.1,2.55,0
20070609:2336,0,14,0,2.69,8.34,2.55,0
20070610:0036,0,54,0,13.02,10.19,2.69,0
20070610:0136,70,169,0,21.95,12.35,2.9,0
20070610:0236,328.99,116,0,28.82,14.15,2.76,0
20070610:0336,448.99,86,0,32.88,15.39,2.48,0
20070610:0436,466.99,81,0,33.5,16.15,2.14,0
20070610:0536,403.99,89,0,30.59,16.51,2.07,0
20070610:0636,291.99,91,0,24.62,16.48,1.79,0
20070610:0736,6,106,0,16.33,16,1.72,0
20070610:0836,13,41,0,6.44,14.61,2.07,0
20070610:0936,0,0,0,0,12.67,2.34,0
20070610:1036,0,0,0,0,11.5,2.48,0
20070610:1136,0,0,0,0,10.61,2.41,0
20070610:1236,0,0,0,0,9.94,2.28,0
20070610:1336,0,0,0,0,9.18,2.21,0
20070610:1436,0,0,0,0,8.43,2.21,0
20070610:1536,0,0,0,0,7.84,2.21,0
20070610:1636,0,0,0,0,7.52,2.28,0
20070610:1736,0,0,0,0,7.67,2.48,0
20070610:1836,0,0,0,0,7.4,2.76,0
20070610:1936,0,0,0,0,7.6,2.97,0
20070610:2036,0,0,0,0,7.71,3.1,0
20070610:2136,0,0,0,0,7.87,3.1,0
20070610:2236,0,0,0,0,7.93,3.1,0
20070610:2336,0,79,0,2.61,8.2,3.1,0
20070611:0036,101,71,0,12.94,9.4,2.76,0
20070611:0136,23,162,0,21.86,11.42,3.31,0
20070611:0236,48,225,0,28.73,13.28,3.24,0
20070611:0336,446.99,86,0,32.8,14.7,3.03,0
20070611:0436,465.99,80,0,33.44,15.59,2.62,0
20070611:0536,471.99,43,0,30.54,16.05,2.14,0
20070611:0636,360.99,46,0,24.58,16.13,1.86,0
20070611:0736,6,105,0,16.31,15.73,1.52,0
20070611:0836,1,30,0,6.42,14.55,1.86,0
20070611:0936,0,0,0,0,12.38,2.21,0
20070611:1036,0,0,0,0,11.02,2.34,0
20070611:1136,0,0,0,0,10.24,2.41,0
20070611:1236,0,0,0,0,9.83,2.55,0
20070611:1336,0,0,0,0,9.54,2.62,0
20070611:1436,0,0,0,0,9.23,2.55,0
20070611:1536,0,0,0,0,8.95,2.62,0
20070611:1636,0,0,0,0,8.71,2.62,0
20070611:1736,0,0,0,0,8.56,2.69,0
20070611:1836,0,0,0,0,8.23,2.97,0
20070611:1936,0,0,0,0,8.38,3.17,0
20070611:2036,0,0,0,0,8.64,3.24,0
20070611:2136,0,0,0,0,8.83,3.31,0
20070611:2236,0,0,0,0,9,3.52,0
20070611:2336,0,37,0,2.54,9.44,3.66,0
20070612:0036,43,93,0,12.86,11.3,3.59,0
20070612:0136,279.99,65,0,21.78,13.71,3.93,0
20070612:0236,416.99,58,0,28.65,16.06,3.93,0
20070612:0336,470.99,69,0,32.72,17.87,3.86,0
20070612:0436,490.99,63,0,33.37,19.07,3.72,0
20070612:0536,424.99,74,0,30.49,19.68,3.38,0
20070612:0636,262.99,107,0,24.55,19.88,2.97,0
20070612:0736,5,101,0,16.29,19.23,2.41,0
20070612:0836,4,38,0,6.41,17.5,2.55,0
20070612:0936,0,0,0,0,15.82,2.69,0
20070612:1036,0,0,0,0,15.09,2.76,0
20070612:1136,0,0,0,0,14.61,2.97,0
20070612:1236,0,0,0,0,14.35,3.1,0
20070612:1336,0,0,0,0,14.32,3.1,0
