time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20050104:0536,966,111,0,71.01,26.84,5.31,0
20050104:0636,837,121,0,58.87,26.36,5.86,0
20050104:0736,674,115,0,46.22,25.65,6.55,0
20050104:0836,504,84,0,33.57,24.59,6.83,0
20050104:0936,276,76,0,21.12,23.59,6.76,0
20050104:1036,87,40,0,9.04,22.37,6.07,0
20050104:1136,0,0,0,0,21.41,5.17,0
20050104:1236,0,0,0,0,21.21,4.83,0
20050104:1336,0,0,0,0,21.13,4.76,0
20050104:1436,0,0,0,0,20.58,5.03,0
20050104:1536,0,0,0,0,19.66,5.1,0
20050104:1636,0,0,0,0,18.75,5.1,0
20050104:1736,0,0,0,0,17.99,5.17,0
20050104:1836,0,0,0,0,17.12,5.24,0
20050104:1936,0,0,0,0,16.52,5.24,0
20050104:2036,0,0,0,0,16.06,5.24,0
20050104:2136,0,2,0,2.97,15.92,4.9,0
20050104:2236,167,57,0,14.77,16.95,6,0
20050104:2336,615,46,0,26.92,19,5.86,0
20050105:0036,608,80,0,39.49,21.57,5.31,0
20050105:0136,793,88,0,52.17,24.07,4.55,0
20050105:0236,892,122,0,64.67,26.21,3.59,0
20050105:0336,976,125,0,76,27.97,2.41,0
20050105:0436,996,125,0,79.91,29.28,1.24,0
20050105:0536,966,112,0,71.03,30.21,0.83,0
20050105:0636,869,100,0,58.91,30.23,2.34,0
20050105:0736,701,97,0,46.27,30.11,3.93,0
20050105:0836,477,103,0,33.62,28.77,5.59,0
20050105:0936,277,76,0,21.16,27.08,5.72,0
20050105:1036,71,49,0,9.07,25.2,4.97,0
20050105:1136,0,0,0,0,23.51,4.21,0
20050105:1236,0,0,0,0,22.69,3.79,0
20050105:1336,0,0,0,0,22.31,3.1,0
20050105:1436,0,0,0,0,22.41,3.86,0
20050105:1536,0,0,0,0,22.6,5.45,0
20050105:1636,0,0,0,0,22.07,6.14,0
20050105:1736,0,0,0,0,21.22,6.41,0
20050105:1836,0,0,0,0,19.83,6.62,0
20050105:1936,0,0,0,0,19.17,6.76,0
20050105:2036,0,0,0,0,18.8,6.76,0
20050105:2136,1,0,0,2.82,18.83,6.69,1
20050105:2236,99,92,0,14.63,20.29,6.41,0
20050105:2336,543,93,0,26.78,23.19,6.76,0
20050106:0036,562,109,0,39.36,26.53,6.21,0
20050106:0136,762,108,0,52.03,29.81,5.24,0
20050106:0236,890,123,0,64.53,32.83,3.79,0
20050106:0336,976,124,0,75.85,35,1.86,0
20050106:0436,995,125,0,79.83,36.42,1.72,0
20050106:0536,966,112,0,71.04,37.19,3.38,0
20050106:0636,870,99,0,58.95,36.04,5.93,0
20050106:0736,676,114,0,46.32,34.56,7.59,0
20050106:0836,505,85,0,33.66,32.03,8.28,0
20050106:0936,313,53,0,21.19,29.07,7.66,0
20050106:1036,92,38,0,9.09,26.66,5.93,0
20050106:1136,0,0,0,0,25.07,4.76,0
20050106:1236,0,0,0,0,24.06,3.79,0
20050106:1336,0,0,0,0,23.15,3.03,0
20050106:1436,0,0,0,0,22.32,2.21,0
20050106:1536,0,0,0,0,21.32,2.76,0
20050106:1636,0,0,0,0,20.46,3.45,0
20050106:1736,0,0,0,0,19.84,3.31,0
20050106:1836,0,0,0,0,19.52,3.31,0
20050106:1936,0,0,0,0,19.03,3.24,0
20050106:2036,0,0,0,0,18.75,2.9,0
20050106:2136,1,0,0,2.68,18.75,2.69,1
20050106:2236,0,19,0,14.49,19.87,4.14,0
20050106:2336,0,56,0,26.64,21.42,4.14,0
20050107:0036,0,72,0,39.22,22.62,4.41,0
20050107:0136,15,350,0,51.9,23.71,4.41,0
20050107:0236,232,472,0,64.39,24.4,4.62,0
20050107:0336,386,464,0,75.69,24.86,5.24,0
20050107:0436,769,270,0,79.74,24.77,5.59,0
20050107:0536,844,192,0,71.05,24.63,5.72,0
20050107:0636,544,304,0,58.98,24.64,5.52,0
20050107:0736,490,231,0,46.35,24.23,5.38,0
20050107:0836,377,166,0,33.7,23.63,5.52,0
20050107:0936,239,100,0,21.22,22.51,5.59,0
20050107:1036,6,61,0,9.11,21,5.17,0
20050107:1136,0,0,0,0,19.75,4.34,0
20050107:1236,0,0,0,0,19.05,3.72,0
20050107:1336,0,0,0,0,18.58,3.38,0
20050107:1436,0,0,0,0,18.22,3.31,0
20050107:1536,0,0,0,0,17.9,3.31,0
20050107:1636,0,0,0,0,17.67,3.38,0
20050107:1736,0,0,0,0,17.39,3.31,0
20050107:1836,0,0,0,0,16.87,3.03,0
20050107:1936,0,0,0,0,16.42,3.03,0
20050107:2036,0,0,0,0,16.15,3.03,0
20050107:2136,1,0,0,2.53,16.12,2.97,1
20050107:2236,0,61,0,14.35,17.71,3.52,0
20050107:2336,352,206,0,26.5,19.9,2.97,0
20050108:0036,507,141,0,39.08,22.59,2.21,0
20050108:0136,716,136,0,51.76,25,1.59,0
20050108:0236,888,122,0,64.24,27.14,1.52,0
20050108:0336,974,124,0,75.53,28.81,2.07,0
20050108:0436,958,149,0,79.64,29.89,3.38,0
20050108:0536,930,136,0,71.05,29.82,5.1,0
20050108:0636,689,217,0,59.01,29.58,5.38,0
20050108:0736,52,369,0,46.39,28.55,6,0
20050108:0836,0,91,0,33.73,27.17,6,0
20050108:0936,0,66,0,21.24,25.48,5.38,0
20050108:1036,25,66,0,9.12,24.17,4.41,0
20050108:1136,0,0,0,0,23.35,3.66,0
20050108:1236,0,0,0,0,22.63,3.24,0
20050108:1336,0,0,0,0,21.8,2.97,0
20050108:1436,0,0,0,0,21.24,1.52,0
20050108:1536,0,0,0,0,20.56,0.97,0
20050108:1636,0,0,0,0,19.76,1.52,0
20050108:1736,0,0,0,0,20.4,0.41,0
20050108:1836,0,0,0,0,20.15,0.97,0
20050108:1936,0,0,0,0,19.6,1.1,0
20050108:2036,0,0,0,0,19.33,1.17,0
20050108:2136,1,0,0,2.38,18.42,1.45,1
20050108:2236,0,19,0,14.2,21.03,1.1,0
20050108:2336,0,56,0,26.35,24.11,1.1,0
20050109:0036,40,309,0,38.93,25.91,1.66,0
20050109:0136,3,299,0,51.61,27.73,2.41,0
20050109:0236,602,300,0,64.09,29,3.45,0
20050109:0336,919,160,0,75.36,29.63,4.14,0
20050109:0436,191,533,0,79.53,29.88,4.69,0
20050109:0536,0,330,0,71.05,29.4,5.72,0
20050109:0636,234,445,0,59.03,28.71,7.1,0
20050109:0736,13,321,0,46.42,26.45,7.59,0
20050109:0836,0,76,0,33.75,24.56,7.45,0
20050109:0936,0,67,0,21.26,22.68,7.1,0
20050109:1036,0,23,0,9.13,21.03,6.41,0
20050109:1136,0,0,0,0,19.8,6.07,0
20050109:1236,0,0,0,0,19.13,6.14,0
20050109:1336,0,0,0,0,18.69,5.93,0
20050109:1436,0,0,0,0,18.28,6.07,0
20050109:1536,0,0,0,0,17.84,5.86,0
20050109:1636,0,0,0,0,17.44,5.59,0
20050109:1736,0,0,0,0,17.12,5.38,0
20050109:1836,0,0,0,0,16.84,5.45,0
20050109:1936,0,0,0,0,16.5,5.38,0
20050109:2036,0,0,0,0,16.25,5.24,0
20050109:2136,0,0,0,2.22,16.09,4.9,1
20050109:2236,0,18,0,14.05,16.84,5.03,0
20050109:2336,0,55,0,26.2,18.2,4.76,0
20050110:0036,45,310,0,38.79,19.99,4.14,0
20050110:0136,548,239,0,51.47,21.82,3.66,0
20050110:0236,852,144,0,63.94,23.36,3.45,0
20050110:0336,936,148,0,75.2,24.74,3.86,0
20050110:0436,957,149,0,79.41,25.48,5.1,0
20050110:0536,966,112,0,71.04,24.96,6.69,0
20050110:0636,855,110,0,59.05,23.8,7.17,0
20050110:0736,678,114,0,46.44,22.67,7.24,0
20050110:0836,379,165,0,33.78,21.56,7.1,0
20050110:0936,167,140,0,21.28,20.28,6.83,0
20050110:1036,75,48,0,9.13,18.98,5.86,0
20050110:1136,0,0,0,0,17.8,6.07,0
20050110:1236,0,0,0,0,17.09,5.72,0
20050110:1336,0,0,0,0,16.71,4.9,0
20050110:1436,0,0,0,0,16.42,4.14,0
20050110:1536,0,0,0,0,16.27,4.07,0
20050110:1636,0,0,0,0,16.34,4.14,0
20050110:1736,0,0,0,0,16.36,4,0
20050110:1836,0,0,0,0,16.83,4.14,0
20050110:1936,0,0,0,0,17.04,4.14,0
20050110:2036,0,0,0,0,17.1,3.86,0
20050110:2136,0,0,0,2.06,17.13,3.31,1
20050110:2236,1,75,0,13.9,18.23,4.21,0
20050110:2336,446,147,0,26.06,19.73,4.9,0
20050111:0036,541,114,0,38.64,21.53,5.24,0
20050111:0136,697,145,0,51.32,23.24,5.31,0
20050111:0236,900,111,0,63.79,25.01,5.17,0
20050111:0336,971,124,0,75.02,26.54,4.97,0
20050111:0436,993,125,0,79.28,27.76,4.83,0
20050111:0536,966,112,0,71.02,28.36,5.1,0
20050111:0636,824,131,0,59.07,28.17,5.66,0
20050111:0736,678,115,0,46.46,27.13,6.62,0
20050111:0836,480,104,0,33.79,25.47,7.24,0
20050111:0936,280,76,0,21.29,23.46,7.31,0
20050111:1036,75,48,0,9.13,21.61,6.41,0
20050111:1136,0,0,0,0,20.26,5.38,0
20050111:1236,0,0,0,0,19.61,4.55,0
20050111:1336,0,0,0,0,19.21,4.48,0
20050111:1436,0,0,0,0,18.83,4.14,0
20050111:1536,0,0,0,0,18.42,3.72,0
20050111:1636,0,0,0,0,18,3.72,0
20050111:1736,0,0,0,0,17.6,3.66,0
20050111:1836,0,0,0,0,17.26,3.31,0
20050111:1936,0,0,0,0,16.89,3.03,0
20050111:2036,0,0,0,0,16.52,2.83,0
20050111:2136,0,0,0,1.9,16.36,2.69,1
20050111:2236,24,102,0,13.74,18.49,2.48,0
20050111:2336,471,130,0,25.9,21.57,2.28,0
20050112:0036,538,115,0,38.5,24.69,1.93,0
20050112:0136,723,126,0,51.17,27.54,2.28,0
20050112:0236,865,133,0,63.63,29.58,2.14,0
20050112:0336,988,112,0,74.85,31.01,2.69,0
20050112:0436,1012,112,0,79.15,31.71,4.48,0
20050112:0536,930,136,0,70.99,31.08,6.28,0
20050112:0636,855,111,0,59.07,29.09,6.83,0
20050112:0736,678,115,0,46.48,27.8,7.1,0
20050112:0836,481,103,0,33.81,26.53,7.1,0
20050112:0936,285,73,0,21.3,25.01,6.62,0
20050112:1036,92,39,0,9.13,23.23,5.72,0
20050112:1136,0,0,0,0,21.61,4.97,0
20050112:1236,0,0,0,0,20.53,4.41,0
20050112:1336,0,0,0,0,19.78,3.93,0
20050112:1436,0,0,0,0,19.14,3.66,0
20050112:1536,0,0,0,0,18.57,4,0
20050112:1636,0,0,0,0,18.05,4.28,0
20050112:1736,0,0,0,0,17.57,4.62,0
20050112:1836,0,0,0,0,17.06,4.83,0
20050112:1936,0,0,0,0,16.79,4.97,0
20050112:2036,0,0,0,0,16.86,4.34,0
20050112:2136,0,0,0,1.74,17.13,4.21,1
20050112:2236,0,18,0,13.59,18.28,4.97,0
20050112:2336,0,55,0,25.75,19.9,5.93,0
20050113:0036,0,123,0,38.35,21.34,5.59,0
20050113:0136,291,368,0,51.03,22.73,5.79,0
20050113:0236,208,473,0,63.48,24.13,6.28,0
20050113:0336,796,237,0,74.66,25.71,6.48,0
20050113:0436,799,250,0,79,26.72,6.83,0
20050113:0536,827,203,0,70.96,27.64,7.03,0
20050113:0636,733,190,0,59.07,27.76,7.24,0
20050113:0736,616,155,0,46.49,27.7,7.59,0
20050113:0836,463,115,0,33.81,27.21,7.52,0
20050113:0936,260,89,0,21.3,26.3,7.17,0
20050113:1036,75,48,0,9.11,24.59,6.41,0
20050113:1136,0,0,0,0,22.76,6.28,0
20050113:1236,0,0,0,0,21.15,6.21,0
20050113:1336,0,0,0,0,19.73,6.28,0
20050113:1436,0,0,0,0,18.38,6.34,0
20050113:1536,0,0,0,0,17.15,6.34,0
20050113:1636,0,0,0,0,16.11,6.21,0
20050113:1736,0,0,0,0,15.26,6,0
20050113:1836,0,0,0,0,14.3,5.52,0
20050113:1936,0,0,0,0,13.8,5.31,0
20050113:2036,0,0,0,0,13.44,5.1,0
20050113:2136,0,0,0,1.57,13.34,4.28,1
20050113:2236,13,95,0,13.43,14.28,5.17,0
20050113:2336,423,156,0,25.6,15.99,5.72,0
20050114:0036,524,120,0,38.2,18.1,5.52,0
20050114:0136,692,144,0,50.87,20.4,5.17,0
20050114:0236,846,144,0,63.32,22.63,4.76,0
20050114:0336,968,124,0,74.48,24.65,4.48,0
20050114:0436,992,124,0,78.85,26.28,4.55,0
20050114:0536,930,135,0,70.92,27.53,4.76,0
20050114:0636,824,131,0,59.07,27.94,5.31,0
20050114:0736,666,123,0,46.49,28.33,5.72,0
20050114:0836,463,115,0,33.82,28.12,5.86,0
20050114:0936,260,89,0,21.29,27.4,5.59,0
20050114:1036,75,48,0,9.1,25.95,4.62,0
20050114:1136,0,0,0,0,24.11,4.28,0
20050114:1236,0,0,0,0,22.85,4.48,0
20050114:1336,0,0,0,0,21.85,4.83,0
20050114:1436,0,0,0,0,20.78,5.17,0
20050114:1536,0,0,0,0,19.71,5.52,0
20050114:1636,0,0,0,0,18.66,5.59,0
20050114:1736,0,0,0,0,17.72,5.45,0
20050114:1836,0,0,0,0,16.36,5.1,0
20050114:1936,0,0,0,0,15.71,4.97,0
20050114:2036,0,0,0,0,15.2,4.83,0
20050114:2136,0,0,0,1.41,14.97,4.62,1
20050114:2236,66,92,0,13.27,15.94,5.17,0
20050114:2336,483,117,0,25.44,17.72,5.66,0
20050115:0036,562,94,0,38.05,19.88,5.38,0
20050115:0136,758,99,0,50.72,22.27,4.83,0
20050115:0236,894,110,0,63.15,24.52,4.41,0
20050115:0336,967,124,0,74.29,26.5,4.28,0
20050115:0436,991,125,0,78.69,28.05,4.28,0
20050115:0536,965,112,0,70.87,29.14,4.21,0
20050115:0636,855,111,0,59.06,29.92,4.41,0
20050115:0736,679,114,0,46.49,30.21,4.62,0
20050115:0836,481,103,0,33.82,29.97,4.9,0
20050115:0936,285,73,0,21.28,29.21,4.9,0
20050115:1036,73,49,0,9.08,27.77,4.07,0
20050115:1136,0,0,0,0,25.94,4.14,0
20050115:1236,0,0,0,0,24.77,5.24,0
20050115:1336,0,0,0,0,23.27,6.41,0
20050115:1436,0,0,0,0,21.55,6.9,0
20050115:1536,0,0,0,0,20.1,6.83,0
20050115:1636,0,0,0,0,18.92,6.83,0
20050115:1736,0,0,0,0,17.93,6.83,0
20050115:1836,0,0,0,0,16.59,6.83,0
20050115:1936,0,0,0,0,15.97,6.83,0
20050115:2036,0,0,0,0,15.6,6.97,0
20050115:2136,0,0,0,1.24,15.5,6.69,1
20050115:2236,47,96,0,13.11,16.53,7.31,0
20050115:2336,445,139,0,25.29,18.81,7.72,0
20050116:0036,539,107,0,37.89,21.73,7.45,0
20050116:0136,728,117,0,50.57,24.6,6.83,0
20050116:0236,892,111,0,62.99,27.25,6.07,0
20050116:0336,966,124,0,74.1,29.52,5.24,0
20050116:0436,953,149,0,78.52,31.22,4.48,0
20050116:0536,965,111,0,70.81,32.35,4,0
20050116:0636,855,110,0,59.04,32.73,4.48,0
20050116:0736,679,114,0,46.49,33.02,4.41,0
20050116:0836,481,103,0,33.81,32.86,4.28,0
20050116:0936,280,76,0,21.27,32.23,3.86,0
20050116:1036,73,49,0,9.05,31.02,3.03,0
20050116:1136,0,0,0,0,29.07,3.03,0
20050116:1236,0,0,0,0,27.3,3.45,0
20050116:1336,0,0,0,0,26.03,3.93,0
20050116:1436,0,0,0,0,25.02,4.48,0
20050116:1536,0,0,0,0,24.33,5.03,0
20050116:1636,0,0,0,0,23.83,5.45,0
20050116:1736,0,0,0,0,23.39,5.86,0
20050116:1836,0,0,0,0,22.79,6.28,0
20050116:1936,0,0,0,0,22.68,6.28,0
20050116:2036,0,0,0,0,22.59,6.34,0
20050116:2136,0,0,0,1.06,22.58,6.28,1
20050116:2236,17,94,0,12.94,23.95,5.93,0
20050116:2336,434,144,0,25.13,26.43,6.62,0
20050117:0036,517,120,0,37.74,29.19,6.76,0
20050117:0136,686,143,0,50.41,31.91,6.21,0
20050117:0236,606,290,0,62.82,34.34,5.38,0
20050117:0336,47,484,0,73.9,36.36,4.34,0
20050117:0436,732,289,0,78.34,37.67,3.1,0
20050117:0536,209,506,0,70.75,38.47,2.41,0
20050117:0636,733,190,0,59.02,38.48,1.59,0
20050117:0736,49,368,0,46.47,37.86,3.1,0
20050117:0836,6,228,0,33.8,35.67,4.21,0
20050117:0936,11,157,0,21.25,32.5,4.07,0
20050117:1036,6,61,0,9.01,30.21,3.52,0
20050117:1136,0,0,0,0,28.23,2.9,0
20050117:1236,0,0,0,0,26.14,3.86,0
20050117:1336,0,0,0,0,24.8,3.03,0
20050117:1436,0,0,0,0,24.4,2.41,0
20050117:1536,0,0,0,0,23.59,2.28,0
20050117:1636,0,0,0,0,22.18,3.79,0
20050117:1736,0,0,0,0,21.24,3.86,0
20050117:1836,0,0,0,0,20.84,3.86,0
20050117:1936,0,0,0,0,20.12,4.55,0
20050117:2036,0,0,0,0,19.39,4.9,0
20050117:2136,0,0,0,0.89,18.81,5.03,1
20050117:2236,30.25,63,0,12.78,19.21,5.66,1
20050117:2336,0,76,0,24.97,20.26,6,0
20050118:0036,379,202,0,37.59,21.8,6.14,0
20050118:0136,345,338,0,50.26,23.59,6.34,0
20050118:0236,856,132,0,62.65,25.33,6.07,0
20050118:0336,963,124,0,73.7,26.89,6.07,0
20050118:0436,970,137,0,78.16,27.81,6.62,0
20050118:0536,928,135,0,70.68,28.39,7.03,0
20050118:0636,823,131,0,58.99,28.73,7.79,0
20050118:0736,640,140,0,46.46,28.53,7.79,0
20050118:0836,463,114,0,33.78,28.21,7.72,0
20050118:0936,259,89,0,21.22,27.21,7.59,0
20050118:1036,71,49,0,8.98,25.62,6.48,0
20050118:1136,0,0,0,0,24.01,6.21,0
20050118:1236,0,0,0,0,22.61,5.79,0
20050118:1336,0,0,0,0,21.29,5.79,0
20050118:1436,0,0,0,0,19.96,5.66,0
20050118:1536,0,0,0,0,18.68,5.31,0
20050118:1636,0,0,0,0,17.51,5.31,0
20050118:1736,0,0,0,0,16.46,5.38,0
20050118:1836,0,0,0,0,15.39,5.24,0
20050118:1936,0,0,0,0,14.54,5.17,0
20050118:2036,0,0,0,0,13.85,4.62,0
20050118:2136,0,0,0,0.71,13.44,4.69,1
20050118:2236,73,82,0,12.61,14.19,5.66,0
20050118:2336,510,92,0,24.81,15.93,5.59,0
20050119:0036,522,113,0,37.43,18.36,5.17,0
20050119:0136,722,117,0,50.1,21,4.69,0
20050119:0236,854,133,0,62.48,23.51,4,0
20050119:0336,962,124,0,73.5,25.69,3.17,0
20050119:0436,969,137,0,77.96,27.41,2.55,0
20050119:0536,963,111,0,70.6,28.66,2.55,0
20050119:0636,717,200,0,58.96,28.73,3.59,0
20050119:0736,592,170,0,46.43,29.02,4.14,0
20050119:0836,436,131,0,33.75,28.77,4.62,0
20050119:0936,259,88,0,21.19,27.29,5.1,0
20050119:1036,55,56,0,8.93,25.38,4.21,0
20050119:1136,0,0,0,0,23.64,3.52,0
20050119:1236,0,0,0,0,22.54,2.97,0
20050119:1336,0,0,0,0,21.71,2.76,0
20050119:1436,0,0,0,0,20.96,2.9,0
20050119:1536,0,0,0,0,20.38,3.31,0
20050119:1636,0,0,0,0,19.88,4,0
20050119:1736,0,0,0,0,19.27,4.41,0
20050119:1836,0,0,0,0,17.91,4.48,0
20050119:1936,0,0,0,0,17.12,4.48,0
20050119:2036,0,0,0,0,16.51,4.34,0
20050119:2136,0,0,0,0,16.17,4.21,0
20050119:2236,53,88,0,12.44,17.36,4.14,0
20050119:2336,508,91,0,24.65,19.88,3.72,0
20050120:0036,500,125,0,37.27,22.89,2.83,0
20050120:0136,693,134,0,49.94,25.44,1.66,0
20050120:0236,852,133,0,62.31,27.26,1.59,0
20050120:0336,942,136,0,73.29,28.66,2.69,0
20050120:0436,932,161,0,77.76,29.51,3.86,0
20050120:0536,909,147,0,70.51,29.73,4.76,0
20050120:0636,822,131,0,58.91,29.35,5.72,0
20050120:0736,640,139,0,46.4,28.41,6.41,0
20050120:0836,436,131,0,33.73,26.54,7.38,0
20050120:0936,239,100,0,21.15,24.4,7.17,0
20050120:1036,69,49,0,8.88,22.59,5.86,0
20050120:1136,0,0,0,0,21.29,4.9,0
20050120:1236,0,0,0,0,20.71,4.62,0
20050120:1336,0,0,0,0,20.38,4.21,0
20050120:1436,0,0,0,0,20.04,4.14,0
20050120:1536,0,0,0,0,19.83,4.28,0
20050120:1636,0,0,0,0,19.85,4.41,0
20050120:1736,0,0,0,0,19.57,4.34,0
20050120:1836,0,0,0,0,18.47,4,0
20050120:1936,0,0,0,0,17.66,4.07,0
20050120:2036,0,0,0,0,17.07,4.21,0
20050120:2136,0,0,0,0,16.72,4.14,0
20050120:2236,48,88,0,12.28,17.75,4.14,0
20050120:2336,433,137,0,24.49,20.09,3.86,0
20050121:0036,517,113,0,37.11,23.01,2.97,0
20050121:0136,718,116,0,49.78,25.75,1.72,0
20050121:0236,834,143,0,62.14,27.96,1.86,0
20050121:0336,871,182,0,73.08,29.51,3.52,0
20050121:0436,931,161,0,77.56,30.21,4.76,0
20050121:0536,926,135,0,70.42,30.44,5.59,0
20050121:0636,791,151,0,58.87,29.85,6.28,0
20050121:0736,652,131,0,46.37,28.85,6.83,0
20050121:0836,479,104,0,33.69,27.3,7.03,0
20050121:0936,278,76,0,21.11,25.49,6.69,0
20050121:1036,67,50,0,8.83,23.55,5.52,0
20050121:1136,0,0,0,0,22.05,4.55,0
20050121:1236,0,0,0,0,21.3,4.21,0
20050121:1336,0,0,0,0,20.89,3.79,0
20050121:1436,0,0,0,0,20.63,3.59,0
20050121:1536,0,0,0,0,20.57,3.59,0
20050121:1636,0,0,0,0,20.58,3.79,0
20050121:1736,0,0,0,0,20.33,4.07,0
20050121:1836,0,0,0,0,19.4,4.41,0
20050121:1936,0,0,0,0,18.67,4.55,0
20050121:2036,0,0,0,0,18.08,4.76,0
20050121:2136,0,0,0,0,17.79,4.9,0
20050121:2236,43,87,0,12.11,18.94,4.9,0
20050121:2336,493,97,0,24.32,21.52,4.83,0
20050122:0036,380,194,0,36.95,24.75,3.93,0
20050122:0136,650,159,0,49.62,27.73,2.55,0
20050122:0236,865,121,0,61.96,30.16,1.52,0
20050122:0336,958,123,0,72.86,32.05,1.93,0
20050122:0436,948,149,0,77.34,33.28,3.17,0
20050122:0536,840,191,0,70.31,33.69,4.55,0
20050122:0636,508,322,0,58.81,33.09,6,0
20050122:0736,87,381,0,46.33,32.27,6.69,0
20050122:0836,561,48,0,33.65,31,6.76,0
20050122:0936,257,88,0,21.07,29.44,6.28,0
20050122:1036,89,37,0,8.77,27.66,5.38,0
20050122:1136,0,0,0,0,26.46,4.97,0
20050122:1236,0,0,0,0,26.12,4.21,0
20050122:1336,0,0,0,0,26.04,3.79,0
20050122:1436,0,0,0,0,26.04,4.14,0
20050122:1536,0,0,0,0,26.05,5.17,0
20050122:1636,0,0,0,0,25.32,6,0
20050122:1736,0,0,0,0,24.26,6.48,0
20050122:1836,0,0,0,0,23.15,6.28,0
20050122:1936,0,0,0,0,22.51,6.14,0
20050122:2036,0,0,0,0,21.98,6.07,0
20050122:2136,0,0,0,0,21.64,6.14,0
20050122:2236,29,87,0,11.93,22.56,5.52,0
20050122:2336,454,121,0,24.16,24.93,6.14,0
20050123:0036,512,112,0,36.79,27.98,5.59,0
20050123:0136,700,125,0,49.45,31.25,4.48,0
20050123:0236,831,143,0,61.78,34.07,2.97,0
20050123:0336,974,112,0,72.64,36.04,1.38,0
20050123:0436,947,148,0,77.12,37.33,1.59,0
