time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20080914:1136,0,0,0,0,13.42,4.21,0
20080914:1236,0,0,0,0,12.99,3.86,0
20080914:1336,0,0,0,0,12.5,3.45,0
20080914:1436,0,0,0,0,12.21,2.9,0
20080914:1536,0,0,0,0,11.46,2.41,0
20080914:1636,0,0,0,0,11.2,2.21,0
20080914:1736,0,0,0,0,10.8,2.41,0
20080914:1836,0,0,0,0,10.11,2.48,0
20080914:1936,0,0,0,0,9.76,2.34,0
20080914:2036,0,0,0,0,9.6,2.21,0
20080914:2136,0,0,0,0,8.98,2.28,0
20080914:2236,0,2,0,2.99,8.96,2,0
20080914:2336,2,146,0,15.67,11.31,1.66,0
20080915:0036,166,197,0,27.55,13,2.14,0
20080915:0136,317,232,0,38.43,13.8,1.86,0
20080915:0236,174,364,0,47.4,14.57,1.38,0
20080915:0336,176,402,0,52.99,15.3,1.31,0
20080915:0436,456.99,290,0,53.56,15.79,1.38,0
20080915:0536,365,302,0,48.91,16.14,1.52,0
20080915:0636,117,324,0,40.5,16.56,2,0
20080915:0736,135,231,0,29.93,16.15,2.41,0
20080915:0836,224,66,0,18.21,15.22,2.69,0
20080915:0936,0,8,0,5.89,13.98,2.41,0
20080915:1036,0,0,0,0,12.95,2.21,0
20080915:1136,0,0,0,0,12.28,1.86,0
20080915:1236,0,0,0,0,11.55,1.86,0
20080915:1336,0,0,0,0,10.87,2.21,0
20080915:1436,0,0,0,0,10.31,2.14,0
20080915:1536,0,0,0,0,9.67,2.07,0
20080915:1636,0,0,0,0,8.93,2.21,0
20080915:1736,0,0,0,0,8.4,2.28,0
20080915:1836,0,0,0,0,7.77,2.48,0
20080915:1936,0,0,0,0,7.57,2.48,0
20080915:2036,0,0,0,0,7.4,2.55,0
20080915:2136,0,0,0,0,7.21,2.55,0
20080915:2236,0,8,0,3.28,7.58,2.21,0
20080915:2336,85,204,0,15.97,12,1.52,0
20080916:0036,300,132,0,27.87,15.24,1.1,0
20080916:0136,513.99,121,0,38.77,16.79,1.38,0
20080916:0236,654.99,121,0,47.78,17.83,1.86,0
20080916:0336,741.99,114,0,53.38,18.52,2.28,0
20080916:0436,762.99,105,0,53.93,18.87,2.62,0
20080916:0536,726.99,87,0,49.21,18.9,2.9,0
20080916:0636,625.99,69,0,40.73,18.56,3.17,0
20080916:0736,437.99,73,0,30.11,17.97,3.03,0
20080916:0836,179,95,0,18.36,17.12,2.62,0
20080916:0936,0,25,0,6.03,15.85,2.07,0
20080916:1036,0,0,0,0,14.73,2.07,0
20080916:1136,0,0,0,0,13.64,2.21,0
20080916:1236,0,0,0,0,12.95,2.55,0
20080916:1336,0,0,0,0,13.01,2.83,0
20080916:1436,0,0,0,0,13.1,3.03,0
20080916:1536,0,0,0,0,13.5,3.17,0
20080916:1636,0,0,0,0,13.82,3.45,0
20080916:1736,0,0,0,0,14.14,3.79,0
20080916:1836,0,0,0,0,14.96,4.48,0
20080916:1936,0,0,0,0,14.78,4.41,0
20080916:2036,0,0,0,0,14.62,4.55,0
20080916:2136,0,0,0,0,14.27,5.72,0
20080916:2236,0,3,0,3.57,14.13,5.66,0
20080916:2336,0,37,0,16.27,14.15,5.72,0
20080917:0036,0,40,0,28.19,15.15,3.31,0
20080917:0136,63,310,0,39.12,14.96,3.93,0
20080917:0236,386,284,0,48.16,14.66,4.9,0
20080917:0336,203,401,0,53.78,15.49,4.83,0
20080917:0436,403,324,0,54.29,16.35,4.48,0
20080917:0536,629.99,154,0,49.5,16.2,4.48,0
20080917:0636,311,261,0,40.96,15.96,5.03,0
20080917:0736,356,127,0,30.29,15.25,4.83,0
20080917:0836,64,143,0,18.51,14.57,4.21,0
20080917:0936,9,41,0,6.16,14.12,3.86,0
20080917:1036,0,0,0,0,13.58,3.1,0
20080917:1136,0,0,0,0,13.43,2.41,0
20080917:1236,0,0,0,0,13.4,2.62,0
20080917:1336,0,0,0,0,13.34,3.17,0
20080917:1436,0,0,0,0,13.36,3.93,0
20080917:1536,0,0,0,0,13.57,4.9,0
20080917:1636,0,0,0,0,13.53,5.59,0
20080917:1736,0,0,0,0,13.55,6.34,0
20080917:1836,0,0,0,0,14.53,6.69,0
20080917:1936,0,0,0,0,14.83,7.59,0
20080917:2036,0,0,0,0,15.05,7.38,0
20080917:2136,0,0,0,0,15.53,7.66,0
20080917:2236,0,3,0,3.86,15.24,7.79,0
20080917:2336,0,37,0,16.57,14.78,7.79,0
20080918:0036,0,99,0,28.51,15.19,7.79,0
20080918:0136,172,304,0,39.47,15.76,7.52,0
20080918:0236,31,348,0,48.54,16.21,9.38,0
20080918:0336,646.99,183,0,54.18,16.35,7.93,0
20080918:0436,638.99,192,0,54.66,15.78,7.31,0
20080918:0536,240,363,0,49.8,16.43,6.9,0
20080918:0636,70,327,0,41.19,16.78,7.45,0
20080918:0736,120,241,0,30.48,17.07,7.59,0
20080918:0836,70,144,0,18.66,16.15,6.83,0
20080918:0936,0,9,0,6.29,15.44,6.34,0
20080918:1036,0,0,0,0,14.86,5.66,0
20080918:1136,0,0,0,0,14.53,5.1,0
20080918:1236,0,0,0,0,14.13,4.76,0
20080918:1336,0,0,0,0,13.81,4.21,0
20080918:1436,0,0,0,0,13.67,4.14,0
20080918:1536,0,0,0,0,13.53,4.28,0
20080918:1636,0,0,0,0,13.44,4.62,0
20080918:1736,0,0,0,0,13.56,4.9,0
20080918:1836,0,0,0,0,14.4,5.86,0
20080918:1936,0,0,0,0,14.44,6.21,0
20080918:2036,0,0,0,0,14.48,6.48,0
20080918:2136,0,0,0,0,14.17,6.34,0
20080918:2236,0,4,0,4.15,14.42,6.41,0
20080918:2336,0,38,0,16.87,14.99,6.69,0
20080919:0036,0,65,0,28.83,15.23,8.07,0
20080919:0136,86,319,0,39.81,16.06,7.86,0
20080919:0236,158,379,0,48.92,16.51,7.38,0
20080919:0336,324,364,0,54.58,17.16,7.72,0
20080919:0436,617.99,209,0,55.03,16.82,7.24,0
20080919:0536,292,345,0,50.1,17.01,7.45,0
20080919:0636,266,286,0,41.42,16.94,6.97,0
20080919:0736,140,237,0,30.66,16.92,6.48,0
20080919:0836,22,142,0,18.81,16.4,5.03,0
20080919:0936,0,7,0,6.43,15.89,4,0
20080919:1036,0,0,0,0,15.27,3.59,0
20080919:1136,0,0,0,0,15,3.86,0
20080919:1236,0,0,0,0,14.57,4,0
20080919:1336,0,0,0,0,14.56,4.07,0
20080919:1436,0,0,0,0,14.12,3.93,0
20080919:1536,0,0,0,0,14.03,3.52,0
20080919:1636,0,0,0,0,13.71,2.76,0
20080919:1736,0,0,0,0,13.57,2.34,0
20080919:1836,0,0,0,0,13.09,3.17,0
20080919:1936,0,0,0,0,13.03,2.9,0
20080919:2036,0,0,0,0,12.76,2.76,0
20080919:2136,0,0,0,0,12.63,2.69,0
20080919:2236,0,15,0,4.44,12.96,2.55,0
20080919:2336,0,38,0,17.17,15.5,2.69,0
20080920:0036,35,227,0,29.14,17.05,4.97,0
20080920:0136,304,256,0,40.16,17.5,5.52,0
20080920:0236,414,280,0,49.3,17.84,5.72,0
20080920:0336,569.99,237,0,54.98,17.99,5.79,0
20080920:0436,273,390,0,55.4,18.07,5.93,0
20080920:0536,405,294,0,50.4,17.88,6.07,0
20080920:0636,569.99,117,0,41.65,17.59,6.14,0
20080920:0736,101,248,0,30.84,17.29,5.79,0
20080920:0836,50,149,0,18.96,16.75,5.31,0
20080920:0936,0,13,0,6.57,16.25,4.48,0
20080920:1036,0,0,0,0,15.79,4.21,0
20080920:1136,0,0,0,0,15.65,4.28,0
20080920:1236,0,0,0,0,15.37,4.21,0
20080920:1336,0,0,0,0,15.29,4.41,0
20080920:1436,0,0,0,0,14.7,4.62,0
20080920:1536,0,0,0,0,14.68,4.9,0
20080920:1636,0,0,0,0,14.58,5.03,0
20080920:1736,0,0,0,0,14.32,5.72,0
20080920:1836,0,0,0,0,14.3,6.34,0
20080920:1936,0,0,0,0,14.46,6.07,0
20080920:2036,0,0,0,0,14.71,6.07,0
20080920:2136,0,0,0,0,14.44,6.41,0
20080920:2236,0,4,0,4.73,14.18,6.41,0
20080920:2336,0,39,0,17.46,13.49,6.9,0
20080921:0036,0,46,0,29.46,11.87,8.97,0
20080921:0136,0,124,0,40.51,9.93,9.03,0
20080921:0236,17,332,0,49.68,8.85,8.48,0
20080921:0336,383,342,0,55.38,8.86,7.1,0
20080921:0436,358,357,0,55.77,10.47,7.72,0
20080921:0536,175,389,0,50.69,12.17,8.28,0
20080921:0636,471.99,181,0,41.87,12.53,7.79,0
20080921:0736,333,150,0,31.01,12.22,7.03,0
20080921:0836,116,134,0,19.11,11.87,6.83,0
20080921:0936,1,35,0,6.7,11.02,6.07,0
20080921:1036,0,0,0,0,10.05,5.72,0
20080921:1136,0,0,0,0,9.27,5.45,0
20080921:1236,0,0,0,0,8.52,5.1,0
20080921:1336,0,0,0,0,7.92,4.55,0
20080921:1436,0,0,0,0,7.44,4.07,0
20080921:1536,0,0,0,0,6.93,3.45,0
20080921:1636,0,0,0,0,6.44,2.9,0
20080921:1736,0,0,0,0,5.88,2.48,0
20080921:1836,0,0,0,0,4.96,2.55,0
20080921:1936,0,0,0,0,4.36,2.34,0
20080921:2036,0,0,0,0,3.88,2.34,0
20080921:2136,0,0,0,0,3.42,2.28,0
20080921:2236,24,23.13,0,5.02,4.1,1.86,0
20080921:2336,193,186,0,17.76,8.12,1.66,0
20080922:0036,368,114,0,29.78,10.16,1.38,0
20080922:0136,577.99,103,0,40.85,11.86,1.24,0
20080922:0236,662.99,139,0,50.06,13.56,2.48,0
20080922:0336,564.99,247,0,55.77,14.48,2.97,0
20080922:0436,316,378,0,56.13,14.97,3.03,0
20080922:0536,637.99,164,0,50.99,15.48,3.45,0
20080922:0636,565.99,125,0,42.1,15.54,3.72,0
20080922:0736,407,107,0,31.19,15.84,4,0
20080922:0836,181,104,0,19.26,15.41,3.59,0
20080922:0936,44,39,0,6.84,14.11,3.31,0
20080922:1036,0,0,0,0,12.55,3.24,0
20080922:1136,0,0,0,0,11.48,2.97,0
20080922:1236,0,0,0,0,10.52,2.9,0
20080922:1336,0,0,0,0,9.65,2.97,0
20080922:1436,0,0,0,0,8.98,2.97,0
20080922:1536,0,0,0,0,8.54,3.1,0
20080922:1636,0,0,0,0,8.3,3.24,0
20080922:1736,0,0,0,0,8.17,3.38,0
20080922:1836,0,0,0,0,8,3.59,0
20080922:1936,0,0,0,0,7.99,3.79,0
20080922:2036,0,0,0,0,8.12,4.34,0
20080922:2136,0,0,0,0,8.33,4.62,0
20080922:2236,0,5,0,5.31,9.09,4.83,0
20080922:2336,296,136,0,18.06,11.12,4.76,0
20080923:0036,332,139,0,30.09,13.46,5.52,0
20080923:0136,462.99,179,0,41.2,15.46,5.93,0
20080923:0236,667.99,139,0,50.44,17.08,5.86,0
20080923:0336,736.99,143,0,56.17,18.46,5.45,0
20080923:0436,14,359,0,56.5,19.5,4.83,0
20080923:0536,332,338,0,51.28,20.17,4.28,0
20080923:0636,32,316,0,42.33,20.41,3.38,0
20080923:0736,324,159,0,31.37,20.13,2.48,0
20080923:0836,50,153,0,19.41,19.1,1.52,0
20080923:0936,1,32,0,6.97,18.5,0.34,0
20080923:1036,0,0,0,0,16.1,2.34,0
20080923:1136,0,0,0,0,14.79,2.76,0
20080923:1236,0,0,0,0,14.81,3.45,0
20080923:1336,0,0,0,0,15.4,4.14,0
20080923:1436,0,0,0,0,15.79,4.48,0
20080923:1536,0,0,0,0,16.3,4.34,0
20080923:1636,0,0,0,0,16.43,4.07,0
20080923:1736,0,0,0,0,16.37,3.93,0
20080923:1836,0,0,0,0,15.67,3.66,0
20080923:1936,0,0,0,0,14.8,3.59,0
20080923:2036,0,0,0,0,14.15,3.66,0
20080923:2136,0,0,0,0,13.71,3.66,0
20080923:2236,0,10,0,5.59,14.08,3.52,0
20080923:2336,384,86,0,18.36,16.38,3.52,0
20080924:0036,443,74,0,30.41,18.44,4.69,0
20080924:0136,640.99,69,0,41.54,19.62,5.72,0
20080924:0236,751.99,87,0,50.82,20.4,6.48,0
20080924:0336,813.99,95,0,56.57,20.72,7.17,0
20080924:0436,802.99,105,0,56.87,20.69,7.52,0
20080924:0536,473.99,268,0,51.57,20.35,7.72,0
20080924:0636,108,341,0,42.55,19.95,8.62,0
20080924:0736,368,136,0,31.55,19.06,8.14,0
20080924:0836,3,121,0,19.56,18.22,6.97,0
20080924:0936,0,27,0,7.11,17.58,6.21,0
20080924:1036,0,0,0,0,17.04,6.07,0
20080924:1136,0,0,0,0,16.89,6.34,0
20080924:1236,0,0,0,0,17.06,6.69,0
20080924:1336,0,0,0,0,17.16,6.9,0
20080924:1436,0,0,0,0,16.92,7.03,0
20080924:1536,0,0,0,0,16.79,6.83,0
20080924:1636,0,0,0,0,16.92,6.55,0
20080924:1736,0,0,0,0,16.7,5.66,0
20080924:1836,0,0,0,0,15.63,5.31,0
20080924:1936,0,0,0,0,14.78,4.21,0
20080924:2036,0,0,0,0,14.27,3.24,0
20080924:2136,0,0,0,0,13.89,3.1,0
20080924:2236,3,34,0,5.88,13.54,3.79,0
20080924:2336,0,41,0,18.65,13.21,4,0
20080925:0036,0,45,0,30.72,13.21,3.59,0
20080925:0136,0,92,0,41.88,13.14,3.24,0
20080925:0236,0,154,0,51.2,13.07,3.38,0
20080925:0336,0,206,0,56.97,12.99,3.72,0
20080925:0436,0,236,0,57.23,12.86,4.21,0
20080925:0536,0,250,0,51.86,12.8,4.14,0
20080925:0636,0,131,0,42.77,13.61,4.76,0
20080925:0736,1,167,0,31.72,13.28,4.62,0
20080925:0836,0,33,0,19.71,12.96,4.76,0
20080925:0936,0,14,0,7.25,12.36,4.69,0
20080925:1036,0,0,0,0,11.73,4.76,0
20080925:1136,0,0,0,0,11.27,4.48,0
20080925:1236,0,0,0,0,10.88,4.41,0
20080925:1336,0,0,0,0,10.61,4.28,0
20080925:1436,0,0,0,0,10.27,4.21,0
20080925:1536,0,0,0,0,9.96,4.21,0
20080925:1636,0,0,0,0,9.43,4.07,0
20080925:1736,0,0,0,0,8.9,4.14,0
20080925:1836,0,0,0,0,9.59,4.14,0
20080925:1936,0,0,0,0,9.59,4.34,0
20080925:2036,0,0,0,0,9.54,4.41,0
20080925:2136,0,0,0,0,9.71,4.41,0
20080925:2236,0,11,0,6.17,10.29,4.48,0
20080925:2336,415,73,0,18.95,11.55,5.31,0
20080926:0036,455,73,0,31.03,13.22,5.66,0
20080926:0136,338,260,0,42.22,14.56,5.59,0
20080926:0236,494.99,256,0,51.58,15.6,4.9,0
20080926:0336,340,377,0,57.37,16.02,4.28,0
20080926:0436,267,408,0,57.6,16.24,3.93,0
20080926:0536,373,326,0,52.15,16.32,3.93,0
20080926:0636,226,317,0,42.99,15.72,4.21,0
20080926:0736,207,225,0,31.9,15.69,4.21,0
20080926:0836,109,144,0,19.86,15.27,3.45,0
20080926:0936,0,11,0,7.39,14.46,3.03,0
20080926:1036,0,0,0,0,13.49,3.31,0
20080926:1136,0,0,0,0,12.69,3.86,0
20080926:1236,0,0,0,0,12.1,4.34,0
20080926:1336,0,0,0,0,11.53,4.28,0
20080926:1436,0,0,0,0,11.14,3.93,0
20080926:1536,0,0,0,0,10.74,3.59,0
20080926:1636,0,0,0,0,10.37,3.03,0
20080926:1736,0,0,0,0,10.09,2.55,0
20080926:1836,0,0,0,0,9.64,2.14,0
20080926:1936,0,0,0,0,9.29,2.41,0
20080926:2036,0,0,0,0,9.35,2.41,0
20080926:2136,0,0,0,0,8.93,2.41,0
20080926:2236,0,7,0,6.46,9.61,2.07,0
20080926:2336,0,42,0,19.24,12.59,2.28,0
20080927:0036,0,73,0,31.35,14.25,3.24,0
20080927:0136,8,274,0,42.56,15.19,4.55,0
20080927:0236,328,345,0,51.95,15.4,4.76,0
20080927:0336,428,338,0,57.77,15.34,4.62,0
20080927:0436,317,391,0,57.97,15.58,4.83,0
20080927:0536,86,404,0,52.44,15.79,4.9,0
20080927:0636,51,335,0,43.21,15.98,4.9,0
20080927:0736,22,239,0,32.08,15.89,4.48,0
20080927:0836,8,135,0,20.01,15.62,3.38,0
20080927:0936,0,13,0,7.53,15.2,2.97,0
20080927:1036,0,0,0,0,14.83,2.62,0
20080927:1136,0,0,0,0,14.51,2.34,0
20080927:1236,0,0,0,0,14.15,2.28,0
20080927:1336,0,0,0,0,13.75,2.28,0
20080927:1436,0,0,0,0,13.21,2.34,0
20080927:1536,0,0,0,0,12.78,2.34,0
20080927:1636,0,0,0,0,12.73,2.34,0
20080927:1736,0,0,0,0,12.54,2.28,0
20080927:1836,0,0,0,0,12.71,2.62,0
20080927:1936,0,0,0,0,12.22,2.62,0
20080927:2036,0,0,0,0,11.93,2.55,0
20080927:2136,0,0,0,0,11.95,2.41,0
20080927:2236,0,7,0,6.74,12.51,2,0
20080927:2336,216,195,0,19.53,15.45,2,0
20080928:0036,0,156,0,31.65,16.84,3.45,0
20080928:0136,284,292,0,42.9,17.34,4.07,0
20080928:0236,617.99,189,0,52.33,17.85,4.28,0
20080928:0336,372,368,0,58.17,18.02,4.28,0
20080928:0436,626.99,231,0,58.33,18.04,4.21,0
20080928:0536,539.99,240,0,52.73,18,4.14,0
20080928:0636,427,224,0,43.43,18.3,4,0
20080928:0736,62,262,0,32.25,17.97,3.72,0
20080928:0836,62,160,0,20.16,17.38,2.9,0
20080928:0936,0,35,0,7.67,16.49,1.86,0
20080928:1036,0,0,0,0,15.07,1.17,0
20080928:1136,0,0,0,0,15.32,0.34,0
20080928:1236,0,0,0,0,14.89,0.48,0
20080928:1336,0,0,0,0,14.02,0.97,0
20080928:1436,0,0,0,0,12.57,1.38,0
20080928:1536,0,0,0,0,10.63,1.86,0
20080928:1636,0,0,0,0,9.45,2.14,0
20080928:1736,0,0,0,0,9.01,2.34,0
20080928:1836,0,0,0,0,8.88,2.28,0
20080928:1936,0,0,0,0,8.6,2.21,0
20080928:2036,0,0,0,0,8.52,2.21,0
20080928:2136,0,0,0,0,8.52,2.21,0
20080928:2236,46,39,0,7.03,10.31,2,0
20080928:2336,316,146,0,19.82,13.28,1.86,0
20080929:0036,443,93,0,31.96,16.11,2,0
20080929:0136,627.99,97,0,43.24,17.85,2.14,0
20080929:0236,724.99,124,0,52.7,19.15,2.62,0
20080929:0336,765.99,145,0,58.57,20.02,3.1,0
20080929:0436,899.99,55,0,58.7,20.54,3.38,0
20080929:0536,799.99,77,0,53.02,20.68,3.38,0
20080929:0636,659.99,81,0,43.65,20.15,4.14,0
20080929:0736,484,73,0,32.43,19.09,4.21,0
20080929:0836,263,69,0,20.31,17.98,3.59,0
20080929:0936,0,28,0,7.81,16.86,2.55,0
20080929:1036,0,0,0,0,15.77,1.66,0
20080929:1136,0,0,0,0,15.23,0.69,0
20080929:1236,0,0,0,0,13.2,1.52,0
20080929:1336,0,0,0,0,11.78,2,0
20080929:1436,0,0,0,0,11.38,2.21,0
20080929:1536,0,0,0,0,11.65,2.28,0
20080929:1636,0,0,0,0,12.41,2.97,0
20080929:1736,0,0,0,0,12.8,3.1,0
20080929:1836,0,0,0,0,13.56,3.52,0
20080929:1936,0,0,0,0,13.28,2.83,0
20080929:2036,0,0,0,0,13.05,3.45,0
20080929:2136,0,0,0,0,12.59,3.72,0
20080929:2236,9,48,0,7.31,13.14,3.03,0
20080929:2336,165,223,0,20.11,14.3,3.45,0
20080930:0036,479,73,0,32.27,15.35,4.14,0
20080930:0136,255,311,0,43.57,16,4.28,0
20080930:0236,509.99,260,0,53.08,16.75,5.24,0
20080930:0336,741.99,164,0,58.97,16.01,6.55,0
20080930:0436,756.99,155,0,59.06,16.46,6.62,0
20080930:0536,337,352,0,53.3,16.65,6.34,0
20080930:0636,571.99,142,0,43.87,16.88,6,0
20080930:0736,487,73,0,32.6,16.57,5.31,0
20080930:0836,141,138,0,20.46,16.1,4.76,0
20080930:0936,0,21,0,7.95,15.3,3.52,0
20080930:1036,0,0,0,0,14.67,3.17,0
20080930:1136,0,0,0,0,14.09,2.97,0
20080930:1236,0,0,0,0,13.82,2.76,0
20080930:1336,0,0,0,0,13.61,2.83,0
20080930:1436,0,0,0,0,13.82,3.03,0
20080930:1536,0,0,0,0,14.22,3.38,0
20080930:1636,0,0,0,0,14.3,3.66,0
20080930:1736,0,0,0,0,14.54,4,0
20080930:1836,0,0,0,0,15.11,4.48,0
20080930:1936,0,0,0,0,15.08,4.55,0
20080930:2036,0,0,0,0,15.16,4.9,0
20080930:2136,0,0,0,0,15.15,4.83,0
20080930:2236,0,8,0,7.59,15.25,4.69,0
20080930:2336,146.65,122.55,0,20.4,15.85,4.97,1
20081001:0036,0,154,0,32.57,16.51,6.34,0
20081001:0136,22,310,0,43.9,16.8,6.14,0
20081001:0236,216,396,0,53.45,17.03,6.28,0
20081001:0336,138,444,0,59.37,17.33,6.41,0
20081001:0436,92,441,0,59.42,17.3,6.41,0
20081001:0536,131,413,0,53.59,17.44,6.69,0
20081001:0636,61,344,0,44.09,16.47,6.34,0
20081001:0736,36,254,0,32.77,16.47,6.21,0
20081001:0836,62,163,0,20.61,16.14,5.79,0
20081001:0936,0,18,0,8.09,15.87,4.69,0
20081001:1036,0,0,0,0,15.59,4.21,0
20081001:1136,0,0,0,0,15.4,4.21,0
20081001:1236,0,0,0,0,14.52,4.41,0
20081001:1336,0,0,0,0,13.97,3.66,0
20081001:1436,0,0,0,0,13.72,3.31,0
20081001:1536,0,0,0,0,13.49,3.31,0
20081001:1636,0,0,0,0,13.23,3.1,0
20081001:1736,0,0,0,0,13.52,3.03,0
20081001:1836,0,0,0,0,13.53,3.17,0
20081001:1936,0,0,0,0,13.4,3.79,0
20081001:2036,0,0,0,0,13.05,4.21,0
20081001:2136,0,0,0,0,12.68,4.34,0
20081001:2236,0,9,0,7.87,12.72,4.28,0
20081001:2336,0,44,0,20.68,12.95,5.17,0
20081002:0036,0,76,0,32.87,13.83,5.31,0
20081002:0136,348,271,0,44.23,14.55,4.97,0
20081002:0236,494,272,0,53.82,15.22,4.97,0
20081002:0336,576.99,267,0,59.76,15.71,5.1,0
20081002:0436,693.99,197,0,59.78,15.92,5.31,0
20081002:0536,610.99,204,0,53.87,15.91,5.45,0
20081002:0636,495,190,0,44.3,15.69,5.66,0
20081002:0736,262,208,0,32.95,15.28,5.59,0
20081002:0836,80,161,0,20.76,14.62,5.24,0
20081002:0936,2,46,0,8.23,13.74,4.34,0
20081002:1036,0,0,0,0,12.68,4,0
20081002:1136,0,0,0,0,11.98,3.79,0
20081002:1236,0,0,0,0,11.24,3.59,0
20081002:1336,0,0,0,0,10.61,3.24,0
20081002:1436,0,0,0,0,10.07,2.97,0
20081002:1536,0,0,0,0,9.46,2.69,0
20081002:1636,0,0,0,0,9.12,2.55,0
20081002:1736,0,0,0,0,8.66,2.41,0
20081002:1836,0,0,0,0,8.8,2.55,0
20081002:1936,0,0,0,0,8.72,2.28,0
20081002:2036,0,0,0,0,8.25,2.21,0
20081002:2136,0,0,0,0,7.82,2.14,0
20081002:2236,0,9,0,8.15,8.96,1.72,0
20081002:2336,209,213,0,20.96,12.51,1.66,0
20081003:0036,107,267,0,33.17,13.67,1.03,0
20081003:0136,351,273,0,44.56,14.79,0.55,0
20081003:0236,213,402,0,54.19,15.39,1.59,0
20081003:0336,205,439,0,60.16,15.17,2.28,0
20081003:0436,519.99,303,0,60.14,15.7,2.76,0
20081003:0536,435,308,0,54.15,15.67,3.45,0
20081003:0636,385,256,0,44.52,15.7,3.66,0
20081003:0736,107,267,0,33.12,15.64,3.72,0
20081003:0836,5,135,0,20.91,15.39,3.52,0
20081003:0936,0,17,0,8.37,14.79,2.69,0
20081003:1036,0,0,0,0,14,2.14,0
20081003:1136,0,0,0,0,13.32,1.45,0
20081003:1236,0,0,0,0,13.41,0.9,0
20081003:1336,0,0,0,0,13.13,0.9,0
20081003:1436,0,0,0,0,12.34,1.1,0
20081003:1536,0,0,0,0,11.75,1.45,0
20081003:1636,0,0,0,0,10.88,1.93,0
20081003:1736,0,0,0,0,10.78,2.21,0
20081003:1836,0,0,0,0,11.05,2.9,0
20081003:1936,0,0,0,0,11.17,2.76,0
20081003:2036,0,0,0,0,11.19,2.48,0
20081003:2136,0,0,0,0,11.43,2.34,0
20081003:2236,0,9,0,8.43,12.29,2.48,0
20081003:2336,0,45,0,21.24,14.46,4.07,0
20081004:0036,6,213,0,33.46,15.55,5.79,0
20081004:0136,141,355,0,44.89,16.04,7.38,0
20081004:0236,65,407,0,54.55,15.71,8.34,0
20081004:0336,366,384,0,60.55,14.23,9.24,0
20081004:0436,43,421,0,60.5,13.69,8.83,0
20081004:0536,15,353,0,54.43,14.28,8.62,0
20081004:0636,414,242,0,44.73,14.43,8.07,0
20081004:0736,230,228,0,33.29,14.05,8.28,0
20081004:0836,74,166,0,21.06,13.41,7.72,0
20081004:0936,1,45,0,8.52,12.55,6.62,0
20081004:1036,0,0,0,0,11.53,5.79,0
20081004:1136,0,0,0,0,10.82,5.31,0
20081004:1236,0,0,0,0,10.26,5.03,0
20081004:1336,0,0,0,0,9.89,4.76,0
20081004:1436,0,0,0,0,9.59,4.34,0
20081004:1536,0,0,0,0,9.28,3.93,0
20081004:1636,0,0,0,0,8.89,3.52,0
20081004:1736,0,0,0,0,8.52,3.31,0
20081004:1836,0,0,0,0,8.28,3.31,0
20081004:1936,0,0,0,0,8.28,3.03,0
20081004:2036,0,0,0,0,8.03,2.83,0
20081004:2136,0,0,0,0,8.19,2.48,0
20081004:2236,0,10,0,8.7,9.33,2.14,0
20081004:2336,25,236,0,21.52,11.33,2.28,0
20081005:0036,0,83,0,33.76,12.94,3.1,0
20081005:0136,409,248,0,45.21,14.18,4.41,0
20081005:0236,166,418,0,54.91,14.51,4.34,0
20081005:0336,141,453,0,60.95,15.18,4.21,0
20081005:0436,272,425,0,60.86,15.61,4.21,0
20081005:0536,115,420,0,54.71,16.17,4.21,0
20081005:0636,195,343,0,44.94,16.02,4.34,0
20081005:0736,180,250,0,33.46,15.67,4.41,0
20081005:0836,32,166,0,21.21,15.28,4.21,0
20081005:0936,0,37,0,8.66,14.6,4.14,0
20081005:1036,0,0,0,0,13.82,4.07,0
20081005:1136,0,0,0,0,13.02,3.93,0
20081005:1236,0,0,0,0,12.19,3.66,0
20081005:1336,0,0,0,0,11.54,3.38,0
20081005:1436,0,0,0,0,10.92,3.24,0
20081005:1536,0,0,0,0,10.62,3.1,0
20081005:1636,0,0,0,0,10.27,3.03,0
20081005:1736,0,0,0,0,9.65,3.03,0
20081005:1836,0,0,0,0,9.25,3.24,0
20081005:1936,0,0,0,0,8.84,3.1,0
20081005:2036,0,0,0,0,8.42,3.03,0
20081005:2136,0,0,0,0,8.43,2.9,0
20081005:2236,77,44,0,8.97,9.49,2.55,0
20081005:2336,388,125,0,21.79,11.6,2.83,0
20081006:0036,413,135,0,34.05,13.6,3.03,0
20081006:0136,572.99,154,0,45.53,14.95,3.17,0
20081006:0236,266,393,0,55.27,15.67,2.83,0
20081006:0336,370,388,0,61.34,16.35,2.69,0
20081006:0436,461,343,0,61.22,16.77,2.9,0
20081006:0536,289,383,0,54.99,16.99,3.31,0
20081006:0636,280,313,0,45.15,17.3,4.14,0
20081006:0736,201,244,0,33.63,16.91,4.28,0
20081006:0836,57,171,0,21.36,16.31,3.66,0
20081006:0936,1,42,0,8.81,15.48,3.31,0
20081006:1036,0,0,0,0,14.02,3.03,0
20081006:1136,0,0,0,0,13.27,2.83,0
20081006:1236,0,0,0,0,12.6,2.9,0
20081006:1336,0,0,0,0,12.19,3.1,0
20081006:1436,0,0,0,0,12.19,3.52,0
20081006:1536,0,0,0,0,12.09,3.72,0
20081006:1636,0,0,0,0,11.86,3.66,0
20081006:1736,0,0,0,0,11.52,3.59,0
