time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20050704:0536,215.99,224,0,32.19,13.69,5.86,0
20050704:0636,270.99,135,0,26.25,13.59,5.72,0
20050704:0736,115,126,0,17.91,13.26,5.31,0
20050704:0836,39,57,0,7.91,12.48,4.48,0
20050704:0936,0,0,0,0,11.78,4,0
20050704:1036,0,0,0,0,11.24,3.66,0
20050704:1136,0,0,0,0,10.87,3.52,0
20050704:1236,0,0,0,0,10.71,3.45,0
20050704:1336,0,0,0,0,10.48,3.24,0
20050704:1436,0,0,0,0,10.11,2.9,0
20050704:1536,0,0,0,0,9.47,2.48,0
20050704:1636,0,0,0,0,8.9,2.14,0
20050704:1736,0,0,0,0,8.45,1.86,0
20050704:1836,0,0,0,0,9.05,2.07,0
20050704:1936,0,0,0,0,8.62,1.79,0
20050704:2036,0,0,0,0,7.85,1.72,0
20050704:2136,0,0,0,0,7.79,1.66,0
20050704:2236,0,0,0,0,7.65,1.72,0
20050704:2336,0,14,0,2.68,7.78,1.52,0
20050705:0036,13,96,0,13.27,9.71,1.66,0
20050705:0136,0,96,0,22.51,10.39,2.34,0
20050705:0236,30,229,0,29.73,11.21,2.76,0
20050705:0336,175,257,0,34.14,11.87,2.83,0
20050705:0436,22,261,0,35.05,12.37,3.03,0
20050705:0536,64,263,0,32.29,12.13,3.45,0
20050705:0636,67,216,0,26.34,11.75,2.97,0
20050705:0736,13,134,0,18,11.53,2.83,0
20050705:0836,0,10,0,8,11.06,2.28,0
20050705:0936,0,0,0,0,10.46,2,0
20050705:1036,0,0,0,0,9.67,1.86,0
20050705:1136,0,0,0,0,9.02,1.79,0
20050705:1236,0,0,0,0,8.38,2.21,0
20050705:1336,0,0,0,0,7.74,2.69,0
20050705:1436,0,0,0,0,7.16,2.97,0
20050705:1536,0,0,0,0,6.63,2.83,0
20050705:1636,0,0,0,0,6.26,2.69,0
20050705:1736,0,0,0,0,5.84,2.76,0
20050705:1836,0,0,0,0,5.38,2.55,0
20050705:1936,0,0,0,0,4.98,2.48,0
20050705:2036,0,0,0,0,4.67,2.48,0
20050705:2136,0,0,0,0,4.45,2.48,0
20050705:2236,0,0,0,0,4.28,2.41,0
20050705:2336,41.99,26.38,0,2.7,4.38,2.28,0
20050706:0036,132.99,60,0,13.31,6.39,2.34,0
20050706:0136,257.99,95,0,22.56,8.51,2.76,0
20050706:0236,378.99,105,0,29.8,10.19,2.76,0
20050706:0336,445.99,114,0,34.23,11.35,2.76,0
20050706:0436,391.99,158,0,35.15,12.09,2.69,0
20050706:0536,309.99,178,0,32.39,12.34,2.62,0
20050706:0636,278.99,132,0,26.45,12.28,3.1,0
20050706:0736,201.99,83,0,18.1,11.97,2.9,0
20050706:0836,76.99,41,0,8.09,11.13,2.28,0
20050706:0936,0,0,0,0,9.86,2.28,0
20050706:1036,0,0,0,0,9.06,2.28,0
20050706:1136,0,0,0,0,8.32,2.21,0
20050706:1236,0,0,0,0,7.75,2.07,0
20050706:1336,0,0,0,0,6.98,2.07,0
20050706:1436,0,0,0,0,6.46,2.07,0
20050706:1536,0,0,0,0,5.88,2.14,0
20050706:1636,0,0,0,0,5.29,2.21,0
20050706:1736,0,0,0,0,4.77,2.21,0
20050706:1836,0,0,0,0,3.88,2.48,0
20050706:1936,0,0,0,0,3.62,2.48,0
20050706:2036,0,0,0,0,3.47,2.55,0
20050706:2136,0,0,0,0,3.4,2.62,0
20050706:2236,0,0,0,0,3.39,2.69,0
20050706:2336,42.99,25.71,0,2.73,3.62,2.48,0
20050707:0036,132.99,61,0,13.35,5.74,2.55,0
20050707:0136,273.99,86,0,22.62,8.09,3.1,0
20050707:0236,379.99,105,0,29.87,10.01,3.17,0
20050707:0336,464.99,102,0,34.32,11.26,3.31,0
20050707:0436,537.99,66,0,35.25,11.95,3.31,0
20050707:0536,391.99,131,0,32.5,12.34,3.38,0
20050707:0636,279.99,133,0,26.55,12.45,3.38,0
20050707:0736,165.99,104,0,18.2,12.19,3.1,0
20050707:0836,93.99,32,0,8.19,11.17,2.28,0
20050707:0936,0,0,0,0,9.65,2.28,0
20050707:1036,0,0,0,0,8.41,2.41,0
20050707:1136,0,0,0,0,7.51,2.62,0
20050707:1236,0,0,0,0,6.83,2.69,0
20050707:1336,0,0,0,0,6.36,2.76,0
20050707:1436,0,0,0,0,6.08,2.97,0
20050707:1536,0,0,0,0,5.86,3.1,0
20050707:1636,0,0,0,0,5.71,3.24,0
20050707:1736,0,0,0,0,5.6,3.38,0
20050707:1836,0,0,0,0,5.25,3.52,0
20050707:1936,0,0,0,0,5.12,3.59,0
20050707:2036,0,0,0,0,5.02,3.66,0
20050707:2136,0,0,0,0,4.9,3.59,0
20050707:2236,0,0,0,0,4.76,3.59,0
20050707:2336,11,66.21,0,2.77,4.96,3.59,0
20050708:0036,133.99,61,0,13.4,6.62,3.72,0
20050708:0136,274.99,86,0,22.68,8.82,4.14,0
20050708:0236,395.99,96,0,29.96,10.73,4.14,0
20050708:0336,492.99,85,0,34.42,12.12,4.07,0
20050708:0436,519.99,79,0,35.36,13.03,4,0
20050708:0536,450.99,95,0,32.62,13.57,3.79,0
20050708:0636,371.99,77,0,26.66,13.84,3.72,0
20050708:0736,238.99,62,0,18.3,13.62,3.31,0
20050708:0836,94.99,32,0,8.29,12.47,2.69,0
20050708:0936,0,0,0,0,10.74,2.83,0
20050708:1036,0,0,0,0,9.77,3.24,0
20050708:1136,0,0,0,0,9.25,3.66,0
20050708:1236,0,0,0,0,8.96,3.93,0
20050708:1336,0,0,0,0,8.8,4.21,0
20050708:1436,0,0,0,0,8.62,4.21,0
20050708:1536,0,0,0,0,8.4,4.28,0
20050708:1636,0,0,0,0,8.12,4.55,0
20050708:1736,0,0,0,0,7.84,4.9,0
20050708:1836,0,0,0,0,7.11,4.83,0
20050708:1936,0,0,0,0,6.84,4.97,0
20050708:2036,0,0,0,0,6.67,4.97,0
20050708:2136,0,0,0,0,6.47,4.97,0
20050708:2236,0,0,0,0,6.25,4.9,0
20050708:2336,47.99,20.95,0,2.81,6.35,4.97,0
20050709:0036,150.99,51,0,13.45,7.83,4.69,0
20050709:0136,314.99,61,0,22.75,9.87,5.31,0
20050709:0236,435.99,71,0,30.05,11.8,5.24,0
20050709:0336,532.99,59,0,34.52,13.38,5.03,0
20050709:0436,521.99,79,0,35.48,14.51,4.76,0
20050709:0536,505.99,60,0,32.74,15.22,4.48,0
20050709:0636,401.99,59,0,26.78,15.69,4.14,0
20050709:0736,244.99,60,0,18.41,15.34,3.52,0
20050709:0836,71,47,0,8.39,13.96,3.31,0
20050709:0936,0,0,0,0,12.18,3.45,0
20050709:1036,0,0,0,0,11.19,3.72,0
20050709:1136,0,0,0,0,10.58,4.07,0
20050709:1236,0,0,0,0,10.16,4.48,0
20050709:1336,0,0,0,0,9.8,4.83,0
20050709:1436,0,0,0,0,9.43,4.97,0
20050709:1536,0,0,0,0,9.07,5.03,0
20050709:1636,0,0,0,0,8.68,5.03,0
20050709:1736,0,0,0,0,8.31,4.97,0
20050709:1836,0,0,0,0,7.78,4.69,0
20050709:1936,0,0,0,0,7.42,4.55,0
20050709:2036,0,0,0,0,7.08,4.34,0
20050709:2136,0,0,0,0,6.78,4.41,0
20050709:2236,0,0,0,0,6.46,4.62,0
20050709:2336,118.98,-38.02,0,2.85,6.42,4.76,0
20050710:0036,95,82,0,13.51,7.77,4.69,0
20050710:0136,161.99,150,0,22.83,9.83,5.1,0
20050710:0236,332.99,137,0,30.14,11.83,4.9,0
20050710:0336,477.99,98,0,34.64,13.41,4.55,0
20050710:0436,542.99,67,0,35.61,14.54,4.28,0
20050710:0536,480.99,78,0,32.87,15.16,4.07,0
20050710:0636,382.99,73,0,26.9,15.67,3.59,0
20050710:0736,224.99,74,0,18.53,15.25,3.1,0
20050710:0836,78.99,44,0,8.49,13.85,2.83,0
20050710:0936,0,0,0,0,11.93,2.97,0
20050710:1036,0,0,0,0,10.73,3.17,0
20050710:1136,0,0,0,0,9.95,3.38,0
20050710:1236,0,0,0,0,9.36,3.45,0
20050710:1336,0,0,0,0,8.86,3.38,0
20050710:1436,0,0,0,0,8.38,3.38,0
20050710:1536,0,0,0,0,7.95,3.38,0
20050710:1636,0,0,0,0,7.5,3.45,0
20050710:1736,0,0,0,0,7.1,3.59,0
20050710:1836,0,0,0,0,6.34,3.66,0
20050710:1936,0,0,0,0,6.08,3.66,0
20050710:2036,0,0,0,0,5.83,3.52,0
20050710:2136,0,0,0,0,5.55,3.38,0
20050710:2236,0,0,0,0,5.26,3.31,0
20050710:2336,125.98,-38.81,0,2.9,5.43,3.1,0
20050711:0036,171.99,39,0,13.58,7.34,2.9,0
20050711:0136,335.99,49,0,22.91,9.84,2.97,0
20050711:0236,422.99,82,0,30.24,12.02,2.76,0
20050711:0336,536.99,59,0,34.76,13.71,2.28,0
20050711:0436,545.99,66,0,35.74,14.6,1.93,0
20050711:0536,491.99,72,0,33,15.04,1.72,0
20050711:0636,384.99,73,0,27.03,14.96,1.52,0
20050711:0736,230.99,72,0,18.64,14.73,1.24,0
20050711:0836,59,55,0,8.6,13.89,0.76,0
20050711:0936,0,0,0,0,11.68,1.03,0
20050711:1036,0,0,0,0,9.68,1.59,0
20050711:1136,0,0,0,0,8.24,1.86,0
20050711:1236,0,0,0,0,7.23,2,0
20050711:1336,0,0,0,0,6.6,2.07,0
20050711:1436,0,0,0,0,6.19,2.28,0
20050711:1536,0,0,0,0,6,2.34,0
20050711:1636,0,0,0,0,5.89,2.41,0
20050711:1736,0,0,0,0,5.67,2.41,0
20050711:1836,0,0,0,0,4.26,2.62,0
20050711:1936,0,0,0,0,4.05,2.62,0
20050711:2036,0,0,0,0,4.02,2.69,0
20050711:2136,0,0,0,0,4.07,2.76,0
20050711:2236,0,0,0,0,4.19,2.9,0
20050711:2336,131.98,-38.33,0,2.96,4.71,2.9,0
20050712:0036,139.99,60,0,13.65,7.41,2.62,0
20050712:0136,318.99,61,0,23,10.5,2.97,0
20050712:0236,448.99,66,0,30.35,12.46,3.52,0
20050712:0336,538.99,59,0,34.88,13.56,3.72,0
20050712:0436,507.99,93,0,35.87,14.02,4,0
20050712:0536,449.99,101,0,33.14,14.41,4.07,0
20050712:0636,393.99,69,0,27.16,14.65,3.59,0
20050712:0736,68,150,0,18.77,14.35,3.24,0
20050712:0836,0,17,0,8.71,13.25,2.55,0
20050712:0936,0,0,0,0,11.89,2.69,0
20050712:1036,0,0,0,0,11.09,3.17,0
20050712:1136,0,0,0,0,10.84,3.66,0
20050712:1236,0,0,0,0,10.34,4.21,0
20050712:1336,0,0,0,0,10.33,4.76,0
20050712:1436,0,0,0,0,10.92,4.76,0
20050712:1536,0,0,0,0,11.62,4.41,0
20050712:1636,0,0,0,0,11.15,4.9,0
20050712:1736,0,0,0,0,11.44,5.17,0
20050712:1836,0,0,0,0,12.01,6.62,0
20050712:1936,0,0,0,0,11.81,6.55,0
20050712:2036,0,0,0,0,11.71,6.48,0
20050712:2136,0,0,0,0,11.48,6.55,0
20050712:2236,0,0,0,0,11.55,6.34,0
20050712:2336,0,15,0,3.02,11.82,5.86,0
20050713:0036,1,73,0,13.72,12.52,5.86,0
20050713:0136,153,156,0,23.09,13.61,5.66,0
20050713:0236,153,229,0,30.46,14.72,7.03,0
20050713:0336,447.99,120,0,35.01,15.23,7.66,0
20050713:0436,255.99,240,0,36.02,15.41,7.31,0
20050713:0536,434.99,112,0,33.28,15.67,7.38,0
20050713:0636,288.99,136,0,27.3,15.73,7.1,0
20050713:0736,41,153,0,18.89,15.15,6.55,0
20050713:0836,0,26,0,8.82,14.19,6.21,0
20050713:0936,0,0,0,0,13.15,5.72,0
20050713:1036,0,0,0,0,12.93,5.1,0
20050713:1136,0,0,0,0,12.75,4.55,0
20050713:1236,0,0,0,0,12.86,4.55,0
20050713:1336,0,0,0,0,12.67,3.93,0
20050713:1436,0,0,0,0,12.69,3.79,0
20050713:1536,0,0,0,0,12.32,3.38,0
20050713:1636,0,0,0,0,12.22,2.97,0
20050713:1736,0,0,0,0,11.92,2.55,0
20050713:1836,0,0,0,0,11.53,2.14,0
20050713:1936,0,0,0,0,11.22,1.72,0
20050713:2036,0,0,0,0,10.13,1.59,0
20050713:2136,0,0,0,0,9.48,1.52,0
20050713:2236,0,0,0,0,8.88,1.52,0
20050713:2336,0,15,0,3.08,8.78,1.38,0
20050714:0036,58,100,0,13.81,11.99,0.9,0
20050714:0136,55,185,0,23.19,14.23,0.76,0
20050714:0236,185,218,0,30.58,15.48,0.07,0
20050714:0336,313.99,201,0,35.15,16.41,1.1,0
20050714:0436,46,285,0,36.16,16.8,1.93,0
20050714:0536,14,238,0,33.43,16.64,2.34,0
20050714:0636,158,203,0,27.43,15.84,2.9,0
20050714:0736,65,153,0,19.02,15.42,2.76,0
20050714:0836,3,56,0,8.94,14.59,1.93,0
20050714:0936,0,0,0,0,13.46,1.38,0
20050714:1036,0,0,0,0,12.68,0.55,0
20050714:1136,0,0,0,0,12.55,0.41,0
20050714:1236,0,0,0,0,10.94,1.24,0
20050714:1336,0,0,0,0,10.18,1.59,0
20050714:1436,0,0,0,0,10.15,1.66,0
20050714:1536,0,0,0,0,9.93,1.86,0
20050714:1636,0,0,0,0,9.96,1.79,0
20050714:1736,0,0,0,0,10.4,1.72,0
20050714:1836,0,0,0,0,11.3,2.28,0
20050714:1936,0,0,0,0,11.31,2.14,0
20050714:2036,0,0,0,0,11.06,1.93,0
20050714:2136,0,0,0,0,10.82,1.79,0
20050714:2236,0,0,0,0,10.79,1.79,0
20050714:2336,0,27,0,3.15,10.92,1.45,0
20050715:0036,0,63,0,13.89,12.85,0.83,0
20050715:0136,256.99,103,0,23.3,15.3,1.45,0
20050715:0236,154,231,0,30.71,16.05,3.03,0
20050715:0336,114,283,0,35.3,16.4,3.59,0
20050715:0436,85,294,0,36.32,16.59,3.59,0
20050715:0536,365.99,158,0,33.58,16.43,3.45,0
20050715:0636,257.99,156,0,27.58,15.67,3.03,0
20050715:0736,94,146,0,19.15,15.4,2.69,0
20050715:0836,23,70,0,9.06,14.5,1.79,0
20050715:0936,0,0,0,0,13.3,1.72,0
20050715:1036,0,0,0,0,12.48,1.66,0
20050715:1136,0,0,0,0,11.88,1.66,0
20050715:1236,0,0,0,0,11.22,1.72,0
20050715:1336,0,0,0,0,10.58,1.72,0
20050715:1436,0,0,0,0,10.1,1.79,0
20050715:1536,0,0,0,0,9.62,1.93,0
20050715:1636,0,0,0,0,9.26,2,0
20050715:1736,0,0,0,0,8.97,2,0
20050715:1836,0,0,0,0,9.12,2.21,0
20050715:1936,0,0,0,0,8.91,2.28,0
20050715:2036,0,0,0,0,8.47,2.48,0
20050715:2136,0,0,0,0,8.26,2.62,0
20050715:2236,0,0,0,0,7.75,2.76,0
20050715:2336,0,15,0,3.23,8.13,2.69,0
20050716:0036,0,47,0,13.98,9.69,2.97,0
20050716:0136,0,100,0,23.41,11.69,2.97,0
20050716:0236,73,249,0,30.84,13.25,2.48,0
20050716:0336,187,264,0,35.45,14.64,1.66,0
20050716:0436,18,263,0,36.48,15.31,0.83,0
20050716:0536,16,245,0,33.74,15.62,0.48,0
20050716:0636,225.99,175,0,27.73,15.94,0.55,0
20050716:0736,6,132,0,19.28,15.64,0.83,0
20050716:0836,0,12,0,9.18,14.66,1.38,0
20050716:0936,0,0,0,0,13.33,1.45,0
20050716:1036,0,0,0,0,12.22,1.38,0
20050716:1136,0,0,0,0,11.25,1.45,0
20050716:1236,0,0,0,0,10.23,1.45,0
20050716:1336,0,0,0,0,9.26,1.38,0
20050716:1436,0,0,0,0,8.8,1.24,0
20050716:1536,0,0,0,0,8.52,1.24,0
20050716:1636,0,0,0,0,7.96,1.31,0
20050716:1736,0,0,0,0,7.39,1.38,0
20050716:1836,0,0,0,0,6.51,1.31,0
20050716:1936,0,0,0,0,5.88,1.31,0
20050716:2036,0,0,0,0,5.49,1.38,0
20050716:2136,0,0,0,0,5.47,1.45,0
20050716:2236,0,0,0,0,5.39,1.66,0
20050716:2336,40.99,40.75,0,3.31,5.63,1.66,0
20050717:0036,168.99,47,0,14.08,7.53,1.45,0
20050717:0136,333.99,57,0,23.53,9.89,1.1,0
20050717:0236,442.99,77,0,30.98,12.27,0.69,0
20050717:0336,540.99,66,0,35.61,13.6,0.55,0
20050717:0436,509.99,100,0,36.65,14.63,1.03,0
20050717:0536,469.99,97,0,33.9,15.14,1.38,0
20050717:0636,369.99,93,0,27.88,15.65,1.52,0
20050717:0736,276.99,51,0,19.42,15.28,1.52,0
20050717:0836,83,50,0,9.3,14.3,1.45,0
20050717:0936,0,0,0,0,12.66,1.45,0
20050717:1036,0,0,0,0,10.79,1.38,0
20050717:1136,0,0,0,0,9.5,1.59,0
20050717:1236,0,0,0,0,8.42,2,0
20050717:1336,0,0,0,0,7.64,2.07,0
20050717:1436,0,0,0,0,7.08,2.21,0
20050717:1536,0,0,0,0,6.58,2.21,0
20050717:1636,0,0,0,0,6.15,2.28,0
20050717:1736,0,0,0,0,5.91,2.34,0
20050717:1836,0,0,0,0,5.51,2.48,0
20050717:1936,0,0,0,0,5.5,2.55,0
20050717:2036,0,0,0,0,5.65,2.62,0
20050717:2136,0,0,0,0,5.83,2.76,0
20050717:2236,0,0,0,0,6,2.76,0
20050717:2336,106.99,-22.32,0,3.4,6.66,2.69,0
20050718:0036,169.99,47,0,14.18,9.74,2.48,0
20050718:0136,300.99,80,0,23.65,13.07,2.62,0
20050718:0236,470.99,59,0,31.13,15.57,2.83,0
20050718:0336,542.99,67,0,35.77,17.31,2.9,0
20050718:0436,542.99,80,0,36.82,18.31,2.97,0
20050718:0536,518.99,66,0,34.07,18.78,2.9,0
20050718:0636,431.99,54,0,28.03,19.03,2.76,0
20050718:0736,292.99,43,0,19.56,18.67,1.93,0
20050718:0836,92.99,46,0,9.42,17.54,1.45,0
20050718:0936,0,0,0,0,15.43,2.07,0
20050718:1036,0,0,0,0,13.36,2.55,0
20050718:1136,0,0,0,0,11.65,2.69,0
20050718:1236,0,0,0,0,10.98,2.9,0
20050718:1336,0,0,0,0,10.72,3.03,0
20050718:1436,0,0,0,0,10.35,3.03,0
20050718:1536,0,0,0,0,9.92,3.03,0
20050718:1636,0,0,0,0,9.7,3.31,0
20050718:1736,0,0,0,0,9.71,3.72,0
20050718:1836,0,0,0,0,9.18,4.07,0
20050718:1936,0,0,0,0,9.02,4.21,0
20050718:2036,0,0,0,0,8.84,4.21,0
20050718:2136,0,0,0,0,8.69,4.28,0
20050718:2236,0,0,0,0,8.63,4.41,0
20050718:2336,55.99,25.82,0,3.49,9.08,4.55,0
20050719:0036,174.99,45,0,14.29,11.05,4.48,0
20050719:0136,325.99,66,0,23.78,13.51,4.9,0
20050719:0236,472.99,60,0,31.28,15.68,5.24,0
20050719:0336,555.99,60,0,35.94,17.33,5.24,0
20050719:0436,565.99,66,0,37,18.3,5.03,0
20050719:0536,550.99,46,0,34.24,18.84,4.9,0
20050719:0636,434.99,54,0,28.19,19.68,4.62,0
20050719:0736,291.99,45,0,19.7,19.21,3.86,0
20050719:0836,114.99,35,0,9.55,17.69,3.24,0
20050719:0936,0,0,0,0,15.65,3.03,0
20050719:1036,0,0,0,0,14.31,3.03,0
20050719:1136,0,0,0,0,13.44,3.1,0
20050719:1236,0,0,0,0,12.94,3.17,0
20050719:1336,0,0,0,0,12.47,3.1,0
20050719:1436,0,0,0,0,12.02,3.1,0
20050719:1536,0,0,0,0,11.61,3.1,0
20050719:1636,0,0,0,0,11.27,3.24,0
20050719:1736,0,0,0,0,11.19,3.38,0
20050719:1836,0,0,0,0,10.93,3.59,0
20050719:1936,0,0,0,0,10.99,3.72,0
20050719:2036,0,0,0,0,11.11,3.79,0
20050719:2136,0,0,0,0,11.32,3.86,0
20050719:2236,0,0,0,0,11.42,3.93,0
20050719:2336,127.98,-27.99,0,3.58,11.75,4.07,0
20050720:0036,160.99,56,0,14.4,13.5,4.07,0
20050720:0136,171,156,0,23.91,15.36,4.34,0
20050720:0236,64,253,0,31.43,16.5,4.97,0
20050720:0336,361.99,184,0,36.11,17.24,5.86,0
20050720:0436,291.99,233,0,37.18,18.22,6.55,0
20050720:0536,486.99,92,0,34.42,18.78,8.48,0
20050720:0636,51,230,0,28.36,19.73,7.45,0
20050720:0736,0,107,0,19.85,19.42,7.1,0
20050720:0836,0,13,0,9.68,18.29,7.31,0
20050720:0936,0,0,0,0,17.07,7.59,0
20050720:1036,0,0,0,0,16.21,8.21,0
20050720:1136,0,0,0,0,15.64,8.69,0
20050720:1236,0,0,0,0,15.39,8.28,0
20050720:1336,0,0,0,0,15,5.38,0
20050720:1436,0,0,0,0,14.48,4,0
20050720:1536,0,0,0,0,14.06,3.79,0
20050720:1636,0,0,0,0,13.78,4.83,0
20050720:1736,0,0,0,0,13.52,6.14,0
20050720:1836,0,0,0,0,13.82,6.62,0
20050720:1936,0,0,0,0,13.22,6.21,0
20050720:2036,0,0,0,0,12.75,5.59,0
20050720:2136,0,0,0,0,12.55,5.1,0
20050720:2236,0,0,0,0,12.27,4.48,0
20050720:2336,0,34,0,3.68,12.12,3.59,0
20050721:0036,32,110,0,14.52,13.2,2.76,0
20050721:0136,173,156,0,24.05,14.23,4.21,0
20050721:0236,350.99,141,0,31.6,14.95,4.28,0
20050721:0336,492.99,106,0,36.3,15.32,4.21,0
20050721:0436,454.99,142,0,37.37,15.32,4,0
20050721:0536,317.99,196,0,34.61,15.32,3.86,0
20050721:0636,330.99,125,0,28.53,15.03,3.45,0
20050721:0736,223.99,92,0,20,14.73,2.83,0
20050721:0836,118.99,35,0,9.81,14.16,1.86,0
20050721:0936,0,0,0,0,13.03,1.24,0
20050721:1036,0,0,0,0,12.92,0.62,0
20050721:1136,0,0,0,0,12.89,0.21,0
20050721:1236,0,0,0,0,11.2,1.03,0
20050721:1336,0,0,0,0,10,1.59,0
20050721:1436,0,0,0,0,9.85,1.86,0
20050721:1536,0,0,0,0,9.91,1.93,0
20050721:1636,0,0,0,0,10.08,2.07,0
20050721:1736,0,0,0,0,10.33,2.14,0
20050721:1836,0,0,0,0,10.61,2.21,0
20050721:1936,0,0,0,0,10.87,2.14,0
20050721:2036,0,0,0,0,10.9,2.14,0
20050721:2136,0,0,0,0,11.07,2.07,0
20050721:2236,0,0,0,0,11.09,2.07,0
20050721:2336,0,16,0,3.79,11.18,2.07,0
20050722:0036,0,29,0,14.65,12.15,2,0
20050722:0136,154,167,0,24.2,13.42,2.34,0
20050722:0236,390.99,119,0,31.77,14.26,2.76,0
20050722:0336,204,266,0,36.48,14.65,3.45,0
20050722:0436,61,300,0,37.56,14.89,3.86,0
20050722:0536,88,283,0,34.79,15.18,3.93,0
20050722:0636,49,233,0,28.7,15.07,3.93,0
20050722:0736,235.99,86,0,20.15,15.2,3.72,0
20050722:0836,103.99,46,0,9.95,14.58,2.83,0
20050722:0936,0,0,0,0,13.33,2.28,0
20050722:1036,0,0,0,0,12.61,2.14,0
20050722:1136,0,0,0,0,11.92,2,0
20050722:1236,0,0,0,0,11.48,1.52,0
20050722:1336,0,0,0,0,11.32,1.59,0
20050722:1436,0,0,0,0,10.91,1.93,0
20050722:1536,0,0,0,0,10.48,1.79,0
20050722:1636,0,0,0,0,10.06,1.66,0
20050722:1736,0,0,0,0,9.69,1.86,0
20050722:1836,0,0,0,0,10.27,1.66,0
20050722:1936,0,0,0,0,10.1,1.45,0
20050722:2036,0,0,0,0,10.58,1.17,0
20050722:2136,0,0,0,0,10.59,1.1,0
20050722:2236,0,0,0,0,10.75,1.03,0
20050722:2336,0,16,0,3.9,10.57,1.24,0
20050723:0036,0,28,0,14.78,12.94,1.59,0
20050723:0136,33,190,0,24.35,14.82,3.17,0
20050723:0236,166,238,0,31.94,15.36,4.41,0
20050723:0336,434.99,146,0,36.68,15.46,4.55,0
20050723:0436,190,284,0,37.77,15.94,4.97,0
20050723:0536,36,273,0,34.99,15.83,4.83,0
20050723:0636,34,229,0,28.87,15.86,4.48,0
20050723:0736,54,165,0,20.3,15.49,3.24,0
20050723:0836,4,66,0,10.08,14.96,2.69,0
20050723:0936,0,0,0,0,14.12,2.28,0
20050723:1036,0,0,0,0,13.43,2.14,0
20050723:1136,0,0,0,0,13.11,1.93,0
20050723:1236,0,0,0,0,12.7,1.66,0
20050723:1336,0,0,0,0,12.29,1.59,0
20050723:1436,0,0,0,0,12.19,1.45,0
20050723:1536,0,0,0,0,12.16,1.24,0
20050723:1636,0,0,0,0,12.71,0.97,0
20050723:1736,0,0,0,0,12.83,0.76,0
20050723:1836,0,0,0,0,13.47,0.76,0
20050723:1936,0,0,0,0,13.56,0.41,0
20050723:2036,0,0,0,0,13.11,0.76,0
20050723:2136,0,0,0,0,11.4,1.38,0
20050723:2236,0,0,0,0,10.51,1.72,0
20050723:2336,0,17,0,4.02,10.66,1.66,0
20050724:0036,4,93,0,14.91,13.21,1.45,0
20050724:0136,30,190,0,24.51,15.66,1.79,0
20050724:0236,20,237,0,32.12,16.65,2.28,0
20050724:0336,51,292,0,36.88,17.18,3.1,0
20050724:0436,23,279,0,37.97,17.23,3.45,0
20050724:0536,237.99,242,0,35.18,17.45,3.79,0
20050724:0636,36,231,0,29.05,16.41,3.93,0
20050724:0736,13,151,0,20.46,16.15,3.1,0
20050724:0836,6,70,0,10.22,15.75,2.41,0
20050724:0936,0,0,0,0,14.92,1.79,0
20050724:1036,0,0,0,0,14.22,1.52,0
20050724:1136,0,0,0,0,13.7,1.31,0
20050724:1236,0,0,0,0,13.08,1.1,0
20050724:1336,0,0,0,0,13.24,0.97,0
20050724:1436,0,0,0,0,13.39,0.83,0
20050724:1536,0,0,0,0,13.61,0.62,0
20050724:1636,0,0,0,0,12.99,0.83,0
20050724:1736,0,0,0,0,11.31,0.97,0
20050724:1836,0,0,0,0,13.62,0.76,0
20050724:1936,0,0,0,0,13.13,0.9,0
20050724:2036,0,0,0,0,12.71,0.97,0
20050724:2136,0,0,0,0,12.02,1.1,0
20050724:2236,0,0,0,0,10.98,1.31,0
20050724:2336,0,17,0,4.14,10.77,1.38,0
20050725:0036,0,48,0,15.05,13.53,1.1,0
20050725:0136,9,168,0,24.67,15.45,1.31,0
20050725:0236,229.99,214,0,32.31,16.41,2.21,0
20050725:0336,213,268,0,37.08,16.93,2.76,0
20050725:0436,80,308,0,38.18,17.06,2.76,0
20050725:0536,35,274,0,35.38,16.95,2.48,0
20050725:0636,50,238,0,29.23,17.43,2.34,0
20050725:0736,72,166,0,20.62,17.02,2.14,0
20050725:0836,8,75,0,10.36,16.33,1.59,0
20050725:0936,0,0,0,0,15.19,1.24,0
20050725:1036,0,0,0,0,14.06,0.76,0
20050725:1136,0,0,0,0,13.96,0.48,0
20050725:1236,0,0,0,0,12.83,0.97,0
20050725:1336,0,0,0,0,11.71,1.17,0
20050725:1436,0,0,0,0,10.86,1.38,0
20050725:1536,0,0,0,0,9.94,1.59,0
20050725:1636,0,0,0,0,8.98,1.86,0
20050725:1736,0,0,0,0,8.49,2.07,0
20050725:1836,0,0,0,0,7.89,2,0
20050725:1936,0,0,0,0,7.61,2.07,0
20050725:2036,0,0,0,0,7.48,2.14,0
20050725:2136,0,0,0,0,7.68,2.21,0
20050725:2236,0,0,0,0,7.86,2.41,0
20050725:2336,135.99,-21,0,4.26,8.84,2.55,0
20050726:0036,166.99,61,0,15.2,10.74,2.69,0
20050726:0136,336.99,71,0,24.84,13.12,2.9,0
20050726:0236,441.99,95,0,32.5,15.63,3.17,0
20050726:0336,507.99,107,0,37.29,17.71,3.03,0
20050726:0436,496.99,127,0,38.4,19.07,2.83,0
20050726:0536,505.99,92,0,35.59,19.78,2.76,0
20050726:0636,385.99,101,0,29.42,19.22,2.97,0
