time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20050103:1536,0,0,0,0,18.54,4.28,0
20050103:1636,0,0,0,0,18.11,4.07,0
20050103:1736,0,0,0,0,17.58,4,0
20050103:1836,0,0,0,0,16.52,4,0
20050103:1936,0,0,0,0,15.96,3.86,0
20050103:2036,0,0,0,0,15.51,3.66,0
20050103:2136,0,2,0,3.05,15.46,3.38,0
20050103:2236,172,55,0,14.87,16.93,4.07,0
20050103:2336,578,72,0,27.04,19.01,3.86,0
20050104:0036,566,109,0,39.62,21.29,3.03,0
20050104:0136,766,108,0,52.32,23.34,2,0
20050104:0236,910,111,0,64.85,24.99,2.21,0
20050104:0336,977,125,0,76.24,26.35,3.52,0
20050104:0436,1015,112,0,80.11,27,4.83,0
20050104:0536,984,99,0,71.06,27.07,5.66,0
20050104:0636,902,77,0,58.88,26.44,6.07,0
20050104:0736,726,80,0,46.22,25.77,6.62,0
20050104:0836,532,66,0,33.55,24.6,6.97,0
20050104:0936,286,69,0,21.08,23.46,6.76,0
20050104:1036,83,42,0,8.98,22.14,6.14,0
20050104:1136,0,0,0,0,21.12,5.24,0
20050104:1236,0,0,0,0,20.83,4.76,0
20050104:1336,0,0,0,0,20.81,4.28,0
20050104:1436,0,0,0,0,20.71,4.48,0
20050104:1536,0,0,0,0,20.14,4.9,0
20050104:1636,0,0,0,0,19.3,5.1,0
20050104:1736,0,0,0,0,18.45,5.24,0
20050104:1836,0,0,0,0,17.51,5.38,0
20050104:1936,0,0,0,0,16.87,5.45,0
20050104:2036,0,0,0,0,16.4,5.45,0
20050104:2136,1,0,0,2.92,16.26,5.03,1
20050104:2236,181,48,0,14.74,17.31,6.28,0
20050104:2336,607,51,0,26.9,19.37,6.21,0
20050105:0036,586,94,0,39.49,21.93,5.72,0
20050105:0136,764,108,0,52.19,24.38,5.03,0
20050105:0236,909,111,0,64.71,26.45,4.07,0
20050105:0336,995,112,0,76.09,28.14,2.9,0
20050105:0436,1034,99,0,80.04,29.43,1.79,0
20050105:0536,1021,74,0,71.08,30.39,1.1,0
20050105:0636,886,88,0,58.92,30.41,2.21,0
20050105:0736,754,61,0,46.27,30.52,3.66,0
20050105:0836,533,66,0,33.59,29.41,5.52,0
20050105:0936,287,69,0,21.12,27.59,5.86,0
20050105:1036,85,41,0,9.01,25.63,5.1,0
20050105:1136,0,0,0,0,23.85,4.48,0
20050105:1236,0,0,0,0,22.99,4,0
20050105:1336,0,0,0,0,22.57,3.31,0
20050105:1436,0,0,0,0,22.53,3.59,0
20050105:1536,0,0,0,0,22.77,5.1,0
20050105:1636,0,0,0,0,22.41,6,0
20050105:1736,0,0,0,0,21.62,6.34,0
20050105:1836,0,0,0,0,20.3,6.55,0
20050105:1936,0,0,0,0,19.67,6.69,0
20050105:2036,0,0,0,0,19.32,6.76,0
20050105:2136,1,0,0,2.77,19.36,6.76,1
20050105:2236,155,62,0,14.6,20.87,6.48,0
20050105:2336,532,100,0,26.76,23.81,6.83,0
20050106:0036,562,109,0,39.35,27.16,6.48,0
20050106:0136,762,108,0,52.05,30.49,5.52,0
20050106:0236,907,111,0,64.57,33.42,4.14,0
20050106:0336,1032,86,0,75.94,35.57,2.34,0
20050106:0436,1053,86,0,79.95,36.85,1.24,0
20050106:0536,985,99,0,71.1,37.64,2.97,0
20050106:0636,886,88,0,58.96,36.43,6.62,0
20050106:0736,728,79,0,46.31,34.77,8.34,0
20050106:0836,533,66,0,33.64,32.16,8.55,0
20050106:0936,313,53,0,21.15,29.02,7.72,0
20050106:1036,86,41,0,9.04,26.49,6,0
20050106:1136,0,0,0,0,24.86,4.9,0
20050106:1236,0,0,0,0,23.9,3.79,0
20050106:1336,0,0,0,0,22.99,3.1,0
20050106:1436,0,0,0,0,22.11,2.34,0
20050106:1536,0,0,0,0,21.19,2.76,0
20050106:1636,0,0,0,0,20.4,3.45,0
20050106:1736,0,0,0,0,19.82,3.45,0
20050106:1836,0,0,0,0,19.48,3.31,0
20050106:1936,0,0,0,0,19.1,3.17,0
20050106:2036,0,0,0,0,18.8,2.9,0
20050106:2136,1,0,0,2.63,18.84,2.76,1
20050106:2236,0,19,0,14.45,20.01,4,0
20050106:2336,0,56,0,26.62,21.34,4.07,0
20050107:0036,0,86,0,39.21,22.56,4.48,0
20050107:0136,30,377,0,51.91,23.67,4.62,0
20050107:0236,362,426,0,64.43,24.31,4.76,0
20050107:0336,408,455,0,75.78,24.77,5.24,0
20050107:0436,887,196,0,79.86,24.7,5.59,0
20050107:0536,931,135,0,71.11,24.59,5.79,0
20050107:0636,792,151,0,59,24.59,5.66,0
20050107:0736,626,147,0,46.35,24.13,5.52,0
20050107:0836,460,115,0,33.67,23.58,5.66,0
20050107:0936,248,94,0,21.18,22.54,5.66,0
20050107:1036,56,56,0,9.05,21.13,5.24,0
20050107:1136,0,0,0,0,19.92,4.41,0
20050107:1236,0,0,0,0,19.21,3.79,0
20050107:1336,0,0,0,0,18.7,3.52,0
20050107:1436,0,0,0,0,18.32,3.31,0
20050107:1536,0,0,0,0,18.01,3.24,0
20050107:1636,0,0,0,0,17.88,3.24,0
20050107:1736,0,0,0,0,17.69,3.17,0
20050107:1836,0,0,0,0,17.21,2.9,0
20050107:1936,0,0,0,0,16.79,2.83,0
20050107:2036,0,0,0,0,16.5,2.83,0
20050107:2136,1,0,0,2.48,16.5,2.76,1
20050107:2236,3,87,0,14.31,18.08,3.31,0
20050107:2336,375,194,0,26.48,20.21,2.9,0
20050108:0036,497,147,0,39.07,22.77,2.21,0
20050108:0136,744,118,0,51.77,25.09,1.66,0
20050108:0236,905,111,0,64.28,27.12,1.52,0
20050108:0336,974,125,0,75.62,28.75,2,0
20050108:0436,1014,112,0,79.76,29.84,3.31,0
20050108:0536,949,123,0,71.11,29.9,5.03,0
20050108:0636,226,447,0,59.03,29.83,5.24,0
20050108:0736,135,381,0,46.38,28.96,5.93,0
20050108:0836,0,72,0,33.71,27.51,6,0
20050108:0936,0,85,0,21.21,25.72,5.45,0
20050108:1036,92,38,0,9.07,24.46,4.55,0
20050108:1136,0,0,0,0,23.67,3.86,0
20050108:1236,0,0,0,0,22.9,3.38,0
20050108:1336,0,0,0,0,21.84,3.17,0
20050108:1436,0,0,0,0,21.29,1.66,0
20050108:1536,0,0,0,0,20.97,1.1,0
20050108:1636,0,0,0,0,20.42,1.66,0
20050108:1736,0,0,0,0,20.21,0.69,0
20050108:1836,0,0,0,0,20.23,1.52,0
20050108:1936,0,0,0,0,19.71,1.17,0
20050108:2036,0,0,0,0,20.23,0.48,0
20050108:2136,1,0,0,2.32,19.87,0.76,1
20050108:2236,0,19,0,14.16,21.15,0.34,0
20050108:2336,0,77,0,26.33,23.72,0.62,0
20050109:0036,141,317,0,38.93,25.52,1.66,0
20050109:0136,11,338,0,51.63,27.46,2.41,0
20050109:0236,224,473,0,64.14,28.94,3.45,0
20050109:0336,919,161,0,75.46,29.71,4.34,0
20050109:0436,205,531,0,79.65,29.97,5.03,0
20050109:0536,85,503,0,71.11,29.46,5.93,0
20050109:0636,733,190,0,59.05,28.88,7.31,0
20050109:0736,401,281,0,46.41,26.61,7.66,0
20050109:0836,0,80,0,33.73,24.78,7.59,0
20050109:0936,0,49,0,21.23,22.88,7.31,0
20050109:1036,0,19,0,9.08,21.21,6.69,0
20050109:1136,0,0,0,0,20.03,6.28,0
20050109:1236,0,0,0,0,19.38,6.21,0
20050109:1336,0,0,0,0,18.94,6.14,0
20050109:1436,0,0,0,0,18.48,6.21,0
20050109:1536,0,0,0,0,18.08,6.14,0
20050109:1636,0,0,0,0,17.67,5.72,0
20050109:1736,0,0,0,0,17.38,5.52,0
20050109:1836,0,0,0,0,17.12,5.52,0
20050109:1936,0,0,0,0,16.78,5.52,0
20050109:2036,0,0,0,0,16.54,5.52,0
20050109:2136,0,0,0,2.17,16.38,5.31,1
20050109:2236,0,59,0,14.01,17.06,5.38,0
20050109:2336,0,140,0,26.19,18.36,4.97,0
20050110:0036,410,197,0,38.79,20.11,4.28,0
20050110:0136,660,170,0,51.49,21.93,3.72,0
20050110:0236,852,144,0,63.99,23.47,3.66,0
20050110:0336,972,125,0,75.29,24.83,4,0
20050110:0436,1032,99,0,79.54,25.68,5.1,0
20050110:0536,1022,74,0,71.09,25.37,6.76,0
20050110:0636,888,88,0,59.07,24.19,7.24,0
20050110:0736,730,80,0,46.44,23.04,7.59,0
20050110:0836,507,85,0,33.76,21.88,7.31,0
20050110:0936,195,125,0,21.24,20.59,7.1,0
20050110:1036,72,49,0,9.08,19.25,6.07,0
20050110:1136,0,0,0,0,18.13,6.14,0
20050110:1236,0,0,0,0,17.39,6,0
20050110:1336,0,0,0,0,16.96,5.24,0
20050110:1436,0,0,0,0,16.64,4.34,0
20050110:1536,0,0,0,0,16.43,4.28,0
20050110:1636,0,0,0,0,16.43,4.41,0
20050110:1736,0,0,0,0,16.47,4.34,0
20050110:1836,0,0,0,0,16.92,4.55,0
20050110:1936,0,0,0,0,17.06,4.41,0
20050110:2036,0,0,0,0,17.18,4.21,0
20050110:2136,0,0,0,2.01,17.3,3.52,1
20050110:2236,33,105,0,13.86,18.36,4.48,0
20050110:2336,411,168,0,26.04,19.79,4.9,0
20050111:0036,520,128,0,38.64,21.66,5.24,0
20050111:0136,711,136,0,51.34,23.45,5.38,0
20050111:0236,867,133,0,63.83,25.22,5.24,0
20050111:0336,990,112,0,75.11,26.75,4.9,0
20050111:0436,1032,99,0,79.41,27.93,4.76,0
20050111:0536,966,112,0,71.08,28.55,5.03,0
20050111:0636,872,99,0,59.09,28.31,5.66,0
20050111:0736,665,123,0,46.46,27.28,6.62,0
20050111:0836,489,98,0,33.77,25.59,7.31,0
20050111:0936,295,66,0,21.25,23.6,7.38,0
20050111:1036,72,49,0,9.08,21.75,6.48,0
20050111:1136,0,0,0,0,20.41,5.45,0
20050111:1236,0,0,0,0,19.73,4.69,0
20050111:1336,0,0,0,0,19.34,4.55,0
20050111:1436,0,0,0,0,18.97,4.28,0
20050111:1536,0,0,0,0,18.6,3.86,0
20050111:1636,0,0,0,0,18.22,3.79,0
20050111:1736,0,0,0,0,17.87,3.72,0
20050111:1836,0,0,0,0,17.57,3.31,0
20050111:1936,0,0,0,0,17.2,2.97,0
20050111:2036,0,0,0,0,16.82,2.83,0
20050111:2136,0,0,0,1.85,16.65,2.62,1
20050111:2236,40,103,0,13.71,18.9,2.41,0
20050111:2336,435,152,0,25.89,21.88,2.34,0
20050112:0036,538,115,0,38.5,24.84,2.07,0
20050112:0136,723,126,0,51.19,27.58,2.55,0
20050112:0236,866,133,0,63.68,29.62,2.48,0
20050112:0336,970,125,0,74.94,31.05,2.69,0
20050112:0436,993,125,0,79.27,31.95,4.28,0
20050112:0536,966,112,0,71.05,31.65,6.28,0
20050112:0636,872,99,0,59.09,29.66,7.1,0
20050112:0736,704,98,0,46.48,28.24,7.38,0
20050112:0836,508,85,0,33.79,26.83,7.38,0
20050112:0936,274,80,0,21.26,25.26,6.97,0
20050112:1036,88,41,0,9.07,23.47,6.07,0
20050112:1136,0,0,0,0,21.87,5.17,0
20050112:1236,0,0,0,0,20.82,4.76,0
20050112:1336,0,0,0,0,20.08,4.21,0
20050112:1436,0,0,0,0,19.45,3.86,0
20050112:1536,0,0,0,0,18.9,4.14,0
20050112:1636,0,0,0,0,18.38,4.55,0
20050112:1736,0,0,0,0,17.9,4.83,0
20050112:1836,0,0,0,0,17.34,5.03,0
20050112:1936,0,0,0,0,17.04,5.1,0
20050112:2036,0,0,0,0,17.07,4.48,0
20050112:2136,0,0,0,1.69,17.27,4.34,1
20050112:2236,0,18,0,13.55,18.37,5.03,0
20050112:2336,0,55,0,25.73,19.98,6.14,0
20050113:0036,0,97,0,38.35,21.52,5.52,0
20050113:0136,260,380,0,51.04,22.97,5.66,0
20050113:0236,398,405,0,63.52,24.29,6.21,0
20050113:0336,673,312,0,74.76,25.98,6.48,0
20050113:0436,783,260,0,79.13,27.23,6.9,0
20050113:0536,878,170,0,71.02,28.15,7.17,0
20050113:0636,793,152,0,59.1,28.08,7.52,0
20050113:0736,666,123,0,46.49,28.03,7.86,0
20050113:0836,490,97,0,33.8,27.5,7.79,0
20050113:0936,275,79,0,21.26,26.65,7.31,0
20050113:1036,88,41,0,9.06,25.13,6.41,0
20050113:1136,0,0,0,0,23.44,6.14,0
20050113:1236,0,0,0,0,21.96,6.14,0
20050113:1336,0,0,0,0,20.54,6.14,0
20050113:1436,0,0,0,0,19.17,6.28,0
20050113:1536,0,0,0,0,17.88,6.34,0
20050113:1636,0,0,0,0,16.78,6.28,0
20050113:1736,0,0,0,0,15.86,6.07,0
20050113:1836,0,0,0,0,14.82,5.66,0
20050113:1936,0,0,0,0,14.24,5.45,0
20050113:2036,0,0,0,0,13.8,5.24,0
20050113:2136,0,0,0,1.52,13.65,4.41,1
20050113:2236,32,100,0,13.39,14.55,5.45,0
20050113:2336,397,171,0,25.58,16.21,5.93,0
20050114:0036,514,127,0,38.2,18.31,5.66,0
20050114:0136,719,126,0,50.89,20.57,5.31,0
20050114:0236,863,133,0,63.36,22.78,4.9,0
20050114:0336,950,137,0,74.57,24.76,4.55,0
20050114:0436,1011,112,0,78.98,26.41,4.55,0
20050114:0536,966,111,0,70.98,27.69,4.76,0
20050114:0636,872,99,0,59.09,28.16,5.31,0
20050114:0736,679,114,0,46.49,28.58,5.72,0
20050114:0836,490,97,0,33.8,28.47,5.93,0
20050114:0936,275,79,0,21.26,27.82,5.72,0
20050114:1036,72,49,0,9.05,26.33,4.69,0
20050114:1136,0,0,0,0,24.38,4.21,0
20050114:1236,0,0,0,0,23.11,4.21,0
20050114:1336,0,0,0,0,22.17,4.48,0
20050114:1436,0,0,0,0,21.25,4.9,0
20050114:1536,0,0,0,0,20.3,5.31,0
20050114:1636,0,0,0,0,19.3,5.45,0
20050114:1736,0,0,0,0,18.31,5.45,0
20050114:1836,0,0,0,0,16.87,5.24,0
20050114:1936,0,0,0,0,16.15,5.17,0
20050114:2036,0,0,0,0,15.58,5.03,0
20050114:2136,0,0,0,1.36,15.3,4.69,1
20050114:2236,102,76,0,13.24,16.25,5.45,0
20050114:2336,511,98,0,25.43,18,5.93,0
20050115:0036,552,101,0,38.05,20.13,5.66,0
20050115:0136,745,107,0,50.74,22.42,5.1,0
20050115:0236,877,122,0,63.2,24.62,4.55,0
20050115:0336,967,124,0,74.38,26.57,4.28,0
20050115:0436,1029,99,0,78.82,28.13,4.21,0
20050115:0536,947,124,0,70.93,29.24,4.07,0
20050115:0636,888,88,0,59.08,30.09,4.48,0
20050115:0736,705,97,0,46.49,30.42,4.76,0
20050115:0836,509,85,0,33.8,30.25,4.97,0
20050115:0936,254,92,0,21.25,29.63,5.03,0
20050115:1036,72,49,0,9.03,28.27,4.14,0
20050115:1136,0,0,0,0,26.4,4.07,0
20050115:1236,0,0,0,0,25.2,5.03,0
20050115:1336,0,0,0,0,23.83,6.34,0
20050115:1436,0,0,0,0,22.12,7.03,0
20050115:1536,0,0,0,0,20.61,7.03,0
20050115:1636,0,0,0,0,19.39,7.03,0
20050115:1736,0,0,0,0,18.38,7.03,0
20050115:1836,0,0,0,0,17,7.03,0
20050115:1936,0,0,0,0,16.39,7.1,0
20050115:2036,0,0,0,0,16.01,7.31,0
20050115:2136,0,0,0,1.19,15.91,6.97,1
20050115:2236,94,78,0,13.07,16.98,7.66,0
20050115:2336,436,144,0,25.27,19.27,8.14,0
20050116:0036,519,120,0,37.89,22.15,7.86,0
20050116:0136,715,126,0,50.59,24.97,7.24,0
20050116:0236,876,122,0,63.04,27.52,6.48,0
20050116:0336,966,124,0,74.19,29.73,5.79,0
20050116:0436,1009,112,0,78.65,31.38,5.03,0
20050116:0536,965,112,0,70.88,32.5,4.62,0
20050116:0636,888,88,0,59.07,32.85,5.03,0
20050116:0736,679,114,0,46.49,33.17,4.97,0
20050116:0836,509,85,0,33.79,33.02,4.76,0
20050116:0936,295,66,0,21.23,32.49,4.48,0
20050116:1036,86,41,0,9,31.34,3.52,0
20050116:1136,0,0,0,0,29.4,3.38,0
20050116:1236,0,0,0,0,27.71,3.79,0
20050116:1336,0,0,0,0,26.35,4.14,0
20050116:1436,0,0,0,0,25.27,4.55,0
20050116:1536,0,0,0,0,24.46,5.03,0
20050116:1636,0,0,0,0,23.89,5.38,0
20050116:1736,0,0,0,0,23.55,5.93,0
20050116:1836,0,0,0,0,23.04,6.28,0
20050116:1936,0,0,0,0,22.91,6.41,0
20050116:2036,0,0,0,0,22.79,6.41,0
20050116:2136,0,0,0,1.01,22.78,6.41,1
20050116:2236,40,95,0,12.91,24.22,5.93,0
20050116:2336,400,164,0,25.11,26.74,6.76,0
20050117:0036,517,120,0,37.74,29.5,6.9,0
20050117:0136,713,126,0,50.43,32.18,6.34,0
20050117:0236,395,403,0,62.87,34.54,5.52,0
20050117:0336,78,507,0,74,36.46,4.41,0
20050117:0436,204,529,0,78.47,37.69,3.03,0
20050117:0536,0,243,0,70.82,38.37,2.07,0
20050117:0636,390,384,0,59.05,38.45,1.38,0
20050117:0736,247,353,0,46.47,38.16,2.83,0
20050117:0836,235,242,0,33.78,36.62,4,0
20050117:0936,16,161,0,21.21,33.35,4.28,0
20050117:1036,22,66,0,8.97,30.84,4.07,0
20050117:1136,0,0,0,0,28.77,3.17,0
20050117:1236,0,0,0,0,26.95,3.52,0
20050117:1336,0,0,0,0,25.53,2.97,0
20050117:1436,0,0,0,0,25.04,2.48,0
20050117:1536,0,0,0,0,24.43,1.93,0
20050117:1636,0,0,0,0,22.83,4.21,0
20050117:1736,0,0,0,0,21.71,4.07,0
20050117:1836,0,0,0,0,21.09,3.72,0
20050117:1936,0,0,0,0,20.47,4.21,0
20050117:2036,0,0,0,0,19.82,4.9,0
20050117:2136,0,0,0,0.84,19.26,5.24,1
20050117:2236,40.75,60.8,0,12.75,19.67,5.72,1
20050117:2336,0,126,0,24.95,20.65,6.07,0
20050118:0036,274,257,0,37.59,22.07,6.34,0
20050118:0136,595,200,0,50.28,23.82,6.55,0
20050118:0236,856,133,0,62.7,25.47,6.41,0
20050118:0336,945,137,0,73.8,27,6.21,0
20050118:0436,1008,112,0,78.29,27.88,6.83,0
20050118:0536,946,124,0,70.75,28.35,7.24,0
20050118:0636,839,121,0,59.02,28.71,7.93,0
20050118:0736,678,115,0,46.46,28.45,8.07,0
20050118:0836,463,114,0,33.76,28.1,7.93,0
20050118:0936,274,79,0,21.19,27.25,7.79,0
20050118:1036,68,50,0,8.93,25.9,6.69,0
20050118:1136,0,0,0,0,24.55,6.28,0
20050118:1236,0,0,0,0,23.34,5.93,0
20050118:1336,0,0,0,0,22.04,5.86,0
20050118:1436,0,0,0,0,20.73,5.72,0
20050118:1536,0,0,0,0,19.46,5.45,0
20050118:1636,0,0,0,0,18.28,5.38,0
20050118:1736,0,0,0,0,17.23,5.45,0
20050118:1836,0,0,0,0,16.13,5.31,0
20050118:1936,0,0,0,0,15.19,5.17,0
20050118:2036,0,0,0,0,14.43,4.83,0
20050118:2136,0,0,0,0.66,13.95,4.83,1
20050118:2236,111,64,0,12.58,14.63,5.79,0
20050118:2336,473,116,0,24.79,16.31,5.72,0
20050119:0036,532,107,0,37.43,18.66,5.31,0
20050119:0136,709,125,0,50.12,21.19,4.83,0
20050119:0236,854,133,0,62.53,23.59,4.14,0
20050119:0336,981,111,0,73.59,25.67,3.31,0
20050119:0436,1007,112,0,78.1,27.36,2.55,0
20050119:0536,945,124,0,70.67,28.6,2.34,0
20050119:0636,777,161,0,58.98,28.75,3.52,0
20050119:0736,640,140,0,46.44,29.12,4.14,0
20050119:0836,462,115,0,33.74,28.91,4.69,0
20050119:0936,248,95,0,21.16,27.35,5.31,0
20050119:1036,67,51,0,8.88,25.32,4.41,0
20050119:1136,0,0,0,0,23.63,3.72,0
20050119:1236,0,0,0,0,22.61,3.1,0
20050119:1336,0,0,0,0,21.82,2.69,0
20050119:1436,0,0,0,0,21.06,2.69,0
20050119:1536,0,0,0,0,20.47,3.17,0
20050119:1636,0,0,0,0,19.98,3.79,0
20050119:1736,0,0,0,0,19.45,4.41,0
20050119:1836,0,0,0,0,18.13,4.48,0
20050119:1936,0,0,0,0,17.35,4.62,0
20050119:2036,0,0,0,0,16.75,4.55,0
20050119:2136,0,0,0,0,16.42,4.41,0
20050119:2236,83,76,0,12.41,17.68,4.48,0
20050119:2336,471,115,0,24.63,20.18,4.21,0
20050120:0036,529,107,0,37.27,23.13,3.38,0
20050120:0136,720,117,0,49.96,25.67,2.14,0
20050120:0236,869,122,0,62.36,27.4,1.72,0
20050120:0336,943,136,0,73.38,28.77,2.62,0
20050120:0436,968,138,0,77.9,29.67,3.79,0
20050120:0536,963,111,0,70.58,29.94,4.83,0
20050120:0636,886,89,0,58.94,29.58,5.93,0
20050120:0736,678,114,0,46.41,28.8,6.41,0
20050120:0836,489,97,0,33.71,27.07,7.31,0
20050120:0936,268,82,0,21.12,24.73,7.38,0
20050120:1036,66,50,0,8.84,22.78,6.07,0
20050120:1136,0,0,0,0,21.38,5.1,0
20050120:1236,0,0,0,0,20.72,4.76,0
20050120:1336,0,0,0,0,20.37,4.21,0
20050120:1436,0,0,0,0,20.04,3.86,0
20050120:1536,0,0,0,0,19.75,3.93,0
20050120:1636,0,0,0,0,19.73,3.93,0
20050120:1736,0,0,0,0,19.71,4.07,0
20050120:1836,0,0,0,0,18.82,3.93,0
20050120:1936,0,0,0,0,18.04,3.86,0
20050120:2036,0,0,0,0,17.42,4,0
20050120:2136,0,0,0,0,17.05,4.14,0
20050120:2236,75,77,0,12.24,18.15,4.21,0
20050120:2336,433,137,0,24.47,20.45,4.07,0
20050121:0036,497,126,0,37.12,23.29,3.31,0
20050121:0136,691,134,0,49.8,26.01,2.07,0
20050121:0236,835,143,0,62.19,28.17,1.79,0
20050121:0336,960,124,0,73.17,29.76,3.38,0
20050121:0436,949,149,0,77.69,30.46,4.76,0
20050121:0536,944,124,0,70.49,30.63,5.72,0
20050121:0636,838,120,0,58.9,30.08,6.41,0
20050121:0736,665,123,0,46.37,29.18,6.9,0
20050121:0836,507,85,0,33.68,27.64,7.17,0
20050121:0936,267,83,0,21.08,25.72,6.76,0
20050121:1036,64,51,0,8.78,23.73,5.59,0
20050121:1136,0,0,0,0,22.19,4.83,0
20050121:1236,0,0,0,0,21.36,4.41,0
20050121:1336,0,0,0,0,20.9,3.93,0
20050121:1436,0,0,0,0,20.59,3.59,0
20050121:1536,0,0,0,0,20.44,3.45,0
20050121:1636,0,0,0,0,20.44,3.45,0
20050121:1736,0,0,0,0,20.34,3.72,0
20050121:1836,0,0,0,0,19.7,4.21,0
20050121:1936,0,0,0,0,19.07,4.48,0
20050121:2036,0,0,0,0,18.46,4.76,0
20050121:2136,0,0,0,0,18.13,4.9,0
20050121:2236,87,70,0,12.07,19.31,4.9,0
20050121:2336,422,142,0,24.31,21.78,5.03,0
20050122:0036,495,125,0,36.96,24.89,4.07,0
20050122:0136,689,134,0,49.64,27.78,2.76,0
20050122:0236,833,143,0,62.01,30.23,1.93,0
20050122:0336,958,124,0,72.96,32.18,2.21,0
20050122:0436,930,161,0,77.47,33.51,3.17,0
20050122:0536,613,330,0,70.38,34.01,4.41,0
20050122:0636,192,454,0,58.84,33.17,6.07,0
20050122:0736,314,324,0,46.34,32.34,6.83,0
20050122:0836,435,131,0,33.64,31.12,6.9,0
20050122:0936,267,82,0,21.04,29.43,6.48,0
20050122:1036,78,43,0,8.72,27.43,5.52,0
20050122:1136,0,0,0,0,26.14,5.1,0
20050122:1236,0,0,0,0,25.85,4.21,0
20050122:1336,0,0,0,0,25.82,3.72,0
20050122:1436,0,0,0,0,26.05,4,0
20050122:1536,0,0,0,0,26.31,5.03,0
20050122:1636,0,0,0,0,25.84,6,0
20050122:1736,0,0,0,0,24.79,6.55,0
20050122:1836,0,0,0,0,23.6,6.34,0
20050122:1936,0,0,0,0,22.88,6.28,0
20050122:2036,0,0,0,0,22.29,6.34,0
20050122:2136,0,0,0,0,21.91,6.34,0
20050122:2236,61,80,0,11.9,22.87,5.72,0
20050122:2336,420,142,0,24.15,25.29,6.48,0
20050123:0036,493,124,0,36.8,28.3,6,0
20050123:0136,687,133,0,49.48,31.57,4.9,0
20050123:0236,863,122,0,61.83,34.4,3.45,0
20050123:0336,921,148,0,72.74,36.41,1.72,0
