,Date,Energy Output
0,2006-12-02,291.2036417547497
1,2006-12-03,193.1452098616072
2,2006-12-04,326.03558877921387
3,2006-12-05,313.45575844140996
4,2006-12-06,350.7301450915072
5,2006-12-07,316.87153480592514
6,2006-12-08,313.6413634636682
7,2006-12-09,334.5022496337497
8,2006-12-10,299.19747024100593
9,2006-12-11,294.61566815609643
10,2006-12-12,249.95974968938543
11,2006-12-13,269.60821282045754
12,2006-12-14,332.28665496870883
13,2006-12-15,77.11191590934645
14,2006-12-16,319.0651863265661
15,2006-12-17,318.8118768821549
16,2006-12-18,290.0535566540739
17,2006-12-19,305.0687048870095
18,2006-12-20,178.56039106940472
19,2006-12-21,285.8901941402771
20,2006-12-22,286.5129434626682
21,2006-12-23,256.74562457240063
22,2006-12-24,304.60479343331116
23,2006-12-25,322.5785995040239
24,2006-12-26,295.15102057432654
25,2006-12-27,314.45743795263445
26,2006-12-28,291.975329866091
27,2006-12-29,302.79019641680827
28,2006-12-30,324.44512067419475
29,2006-12-31,321.0108322219818
30,2007-12-01,304.82932320542346
31,2007-12-02,316.09803947679063
32,2007-12-03,346.96190659867943
33,2007-12-04,325.6462599540064
34,2007-12-05,315.2659181573709
35,2007-12-06,313.52742754648887
36,2007-12-07,315.4539342733424
37,2007-12-08,334.41309507910734
38,2007-12-09,287.66648262557953
39,2007-12-10,281.5480982084305
40,2007-12-11,160.62749710171425
41,2007-12-12,242.86388988070706
42,2007-12-13,278.86839740164027
43,2007-12-14,348.5716647680422
44,2007-12-15,294.76688895055577
45,2007-12-16,229.91437980005662
46,2007-12-17,309.58187912564233
47,2007-12-18,349.0878227037126
48,2007-12-19,326.75776039180516
49,2007-12-20,239.0116319918946
50,2007-12-21,299.44730920522113
51,2007-12-22,219.98740092780432
52,2007-12-23,323.8130245060829
53,2007-12-24,315.36000460728167
54,2007-12-25,292.6026171642278
55,2007-12-26,362.4801483339814
56,2007-12-27,210.34866936247144
57,2007-12-28,285.0722651140388
58,2007-12-29,281.78048749143
59,2007-12-30,284.5005977239026
60,2007-12-31,284.1761339522985
61,2008-12-01,358.17992543070807
62,2008-12-02,302.84289710659834
63,2008-12-03,303.81276243481847
64,2008-12-04,313.75669253192336
65,2008-12-05,304.02531506094675
66,2008-12-06,306.8853582606313
67,2008-12-07,300.98383266299595
68,2008-12-08,312.19862571599583
69,2008-12-09,301.2297346007136
70,2008-12-10,300.72268249419534
71,2008-12-11,187.5836954638545
72,2008-12-12,104.19027330847331
73,2008-12-13,301.0713051173679
74,2008-12-14,328.50299493672935
75,2008-12-15,337.2456404219772
76,2008-12-16,291.625227909268
77,2008-12-17,325.870408377499
78,2008-12-18,324.55806731775385
79,2008-12-19,304.93603034129364
80,2008-12-20,327.95769149817545
81,2008-12-21,339.6827257901149
82,2008-12-22,289.44697791045064
83,2008-12-23,329.76300886933956
84,2008-12-24,220.4485369491415
85,2008-12-25,311.76872479354233
86,2008-12-26,282.9128041725423
87,2008-12-27,337.93522556671866
88,2008-12-28,290.1316210666515
89,2008-12-29,310.11844310409083
90,2008-12-30,280.82337694080786
91,2008-12-31,280.68375483118854
92,2009-12-01,298.83423863052764
93,2009-12-02,314.0196724910959
94,2009-12-03,311.716285379061
95,2009-12-04,309.6648967650599
96,2009-12-05,330.1028780216851
97,2009-12-06,346.1676511886522
98,2009-12-07,298.6632304980758
99,2009-12-08,308.1268064279967
100,2009-12-09,337.7307078445896
101,2009-12-10,328.0977572670831
102,2009-12-11,302.8703960516072
103,2009-12-12,293.2038326111152
104,2009-12-13,314.9365282227511
105,2009-12-14,221.47980389759277
106,2009-12-15,364.45089324082346
107,2009-12-16,282.2185631192812
108,2009-12-17,282.5240831367456
109,2009-12-18,143.4183049493031
110,2009-12-19,286.12075390300447
111,2009-12-20,288.2915187078563
112,2009-12-21,303.1353536189672
113,2009-12-22,297.1720607983796
114,2009-12-23,282.74471270750723
115,2009-12-24,348.2862636818842
116,2009-12-25,199.14632080450068
117,2009-12-26,90.61499845728879
118,2009-12-27,280.0804257599296
119,2009-12-28,251.34410196441226
120,2009-12-29,299.11390744202265
121,2009-12-30,327.7372154306374
122,2009-12-31,226.64351198521385
123,2010-12-01,200.24111868523502
124,2010-12-02,354.58866376028686
125,2010-12-03,333.7639776866553
126,2010-12-04,312.89104897964717
127,2010-12-05,316.38376851015187
128,2010-12-06,258.238623814631
129,2010-12-07,322.72893197851073
130,2010-12-08,337.1345988637417
131,2010-12-09,339.26398299208796
132,2010-12-10,320.87764863226823
133,2010-12-11,296.691137826729
134,2010-12-12,341.83540043844596
135,2010-12-13,315.5740728510225
136,2010-12-14,307.7503680645506
137,2010-12-15,297.1459619690045
138,2010-12-16,284.95198011532693
139,2010-12-17,339.57595087470963
140,2010-12-18,351.0307623034766
141,2010-12-19,269.17794391414554
142,2010-12-20,314.34310815237853
143,2010-12-21,290.9270951972578
144,2010-12-22,321.0861351017062
145,2010-12-23,307.8465872424061
146,2010-12-24,341.16344736714734
147,2010-12-25,282.43948850611207
148,2010-12-26,286.72797996752576
149,2010-12-27,236.46751617630582
150,2010-12-28,375.29311588373366
151,2010-12-29,319.0532723573264
152,2010-12-30,276.4997860229415
153,2010-12-31,277.50661715616627
154,2011-12-01,377.3882964759156
155,2011-12-02,298.93361118821485
156,2011-12-03,317.6036899747302
157,2011-12-04,296.5144776140041
158,2011-12-05,302.8818518516694
159,2011-12-06,317.3725736019941
160,2011-12-07,229.90948288764298
161,2011-12-08,247.31266592144192
162,2011-12-09,323.6357816711074
163,2011-12-10,339.2696648089727
