,January,February,March,April,May,June,July,August,September,October,November,December
0,202.45328969128454,256.9407965346977,263.78525609312004,158.52509980286618,247.7686696865763,185.03469314713217,40.21981758056367,216.48187166949464,262.27764651349673,283.7016715864882,203.73500165436428,226.68129379828838
1,260.96396155694634,281.958609602187,261.64642127855086,211.16722398058081,133.5404317241403,149.58668129149385,153.94076891299238,136.62162206074535,190.64974919594397,282.90549043825047,250.4378186277196,225.61868182881508
2,233.63307390056673,271.56372517099487,268.01349132318256,179.11169821166828,117.196263267761,187.1788378476808,172.31499410974448,209.6675250752415,215.01429727060162,280.31195890236086,251.8895138148454,206.56053134769365
3,203.88530122851603,240.00258119149407,264.7181737648896,116.07161391704122,122.89718646490881,180.79299359402233,181.0664129390687,227.53930839840513,274.5513167536004,225.79199097613164,252.15865159953398,203.94132848950366
4,216.3259485187437,209.21745327980813,248.04604941286067,215.55098158626035,212.77942130389974,199.86216858269609,163.41134621731095,162.26596851207222,107.12724691196335,282.72185273328284,216.39498033507314,217.72441225735523
5,200.79546513096344,262.4444411694434,269.73783777759195,199.06652659145476,230.8947237997813,182.76616817815187,113.97131861230933,248.16279078518158,144.78891930555955,266.8761883108326,263.4767292863391,209.0483068925928
6,199.59710400181243,241.33625799140623,275.4390628966791,171.42091730827804,130.58850698742336,174.80949602925165,138.9903149119292,249.15801717001898,205.95147845501904,267.8553300024863,237.29900802583293,200.56383744363706
7,79.01161919750325,238.09388833447474,272.8020277204382,152.68645277620175,109.71058015088128,190.3042019790551,204.73237752090898,178.71397609401959,253.96330575138444,246.57615990891316,242.44784022542575,196.25647281187037
8,205.9146852794003,220.11213798907366,274.89246068834245,248.64706931003838,174.63153017707984,192.55825727393065,207.47470217793182,193.8437599880988,170.2878597686091,278.04239579535795,235.54441578039595,200.03020838077893
9,177.89877773595086,244.23700003488196,273.8980021961155,276.99423967454334,195.32647426223667,142.45814484480223,177.20519388084568,170.07737854603192,281.1635280869193,275.52990632544584,231.73249130717127,228.22317277608414
10,209.1705088745353,248.74883057709445,277.2130734147714,268.18102259757524,185.39048606179006,118.50704376735759,169.68758038678715,200.83028198783794,284.5090101615275,271.0665429874705,262.79026802822887,209.41088251838727
11,210.08140010959397,271.2675228394487,234.68924972780815,232.26610070440796,146.08085332585776,161.40399383165527,137.62786695804525,255.03761643305026,288.25364021260435,264.74667966879394,187.47711207265888,234.43687948452734
12,206.19228655973927,239.37995041005072,268.01225502482134,252.87507505005112,53.087565440881434,166.7235336427405,198.66747117353444,200.6837100765033,255.09723645798513,235.92221670438684,284.0745318969864,194.0575824242602
13,223.56572828621927,263.4746046885307,279.95391307303646,212.67571731016875,116.65431702613355,141.63614176772776,41.25614253499668,236.33570195549564,277.8292323702965,198.21158293551366,260.17826614989366,216.7239690809497
14,255.8499455136573,242.82697938838723,253.02152429134918,243.23632702289586,226.47707731877534,102.57795366282802,79.9567678308052,265.4469408460815,269.4039876217407,274.25975710496243,221.8614536545366,203.16570691925443
15,211.85251287205557,245.37527681290646,265.87293136331846,278.04748296185346,202.83539743739325,122.71450630425068,76.49685889148559,222.98561069201605,234.32695843904764,269.64112980701066,225.20721869477111,198.8096692806955
16,213.8065314008341,261.2396348057376,214.60663433731906,246.4011461049172,185.6839370387881,183.68781333222378,169.94787814161396,201.40280344455573,203.50488820962258,267.07947528384045,277.7826295911056,201.2703409413814
17,214.1591068145019,234.56828793467804,280.79642319483037,256.69468696537473,219.61084968565908,171.05582939028136,199.06072848170817,213.81978690048035,280.530730900904,257.9528760116144,246.2827796333235,247.73578615189865
