,January,February,March,April,May,June,July,August,September,October,November,December
0,991.5825174655597,1107.5084234378471,1460.367469829472,1205.2175076439094,1429.850387661283,1224.6033869433486,1211.315738780861,1212.919353211278,1369.843150053219,1385.804587692657,1364.4418088452203,1128.9186151344084
1,1056.5422142723562,1105.5645895034731,1467.4665386708275,1523.3076033922919,1071.200860747481,1270.5881322477937,1207.328974251587,914.3564594322967,1508.7904890005639,1501.729098379871,1320.524153811348,1170.9362648341355
2,1378.191232377393,1099.5664198697689,1346.503324234904,1185.5297404425753,1410.7046640107653,1282.7669590235396,1076.8653418592662,1365.9525710471069,1505.1436101146194,1428.7600076303124,1279.0802620716988,1037.3375247832596
3,1143.7382803382143,1109.6943644312555,1405.7526724101451,1528.7830039415703,1007.4687309340117,1266.864092197728,859.8483622098406,1284.501443037969,1319.2879972893911,1513.851010554652,1334.724843824336,1078.0915747831789
4,1009.0078499517701,1116.5673473951003,1345.8905974247934,1529.7881274423964,1362.4724729311047,1251.3100877295271,1244.6183054037294,1276.1382852704776,1535.3628201938989,1476.9967512750939,1313.9193378658294,1103.467526236476
5,1054.5223793193284,1155.7203631476916,1370.2364943980626,1516.847097885507,1314.9297791840752,1262.7515695432087,1267.059800416843,1188.9740804296293,1547.2815393974386,1485.381440250381,1356.0334517574745,1042.153512463963
6,970.5811818640599,1271.09890983743,1387.5983299249303,1496.6577484081358,1390.1302888428706,1246.27420756567,1267.9961249605115,996.1369366473416,773.735560490923,1484.3322382789504,1477.4982391158621,1365.4783334433632
7,1164.0355210036653,1191.9996500626853,1420.8991511036077,1489.866758185008,1345.4645973501863,1277.5181940382279,1217.7326601333766,1370.2340612432479,1061.5471943759792,1478.138951526788,1298.0847484305189,1254.200196025376
8,989.4977523468021,1174.1115428559692,1403.152066905628,1521.2940777347494,1235.7586621131081,1116.4817096020467,943.6412266536385,1158.6985982505425,1336.3403794642945,1427.9147535673412,1388.9328633008474,1100.6702423949375
9,989.5289942827455,1178.6031040381715,1460.145894784793,1080.1683077504117,1351.7457292072177,914.9825937543113,1010.8655693105984,1424.228383234369,879.4758798530374,1483.9900585414393,1405.8572364492843,1085.324502651536
10,1194.3019519608988,1204.2050189335498,1507.1154201362529,1387.840963302822,1358.1841418634876,1253.0668794859325,1202.5830628803333,917.2251357374153,1243.2337480277206,1463.9180613872168,1502.9800481669715,1435.7231241404188
11,808.9677225536149,1212.5006955833665,1440.4007572226008,1506.652495972205,1357.3923772628225,1209.3096196116803,1289.4866893006954,970.4979645434343,1522.6349173569147,1436.422499870967,1347.337207562443,1108.2177607500496
12,1416.284494467649,1249.3485851644623,1411.9594499729144,1497.4444336915953,819.4654167136348,468.96730129877915,1208.1503554554574,1218.0353300573522,1499.4808690629632,1547.2684066152644,1309.3334608642817,1290.0282368562748
13,1184.3354909573186,1317.5403468214672,1447.9180307231686,1490.7184584447805,633.9416841135121,1238.340541505906,1188.057474319967,1155.670433503631,1486.0991225324278,1422.375879448459,1406.4459515195394,1010.9742827820846
14,1005.5066954120653,1008.6859714743056,1441.1388179697192,1470.1716530051644,883.8310954045622,1241.799177910115,1173.2926951917511,1189.0195133949815,1498.178682355576,1482.227847258818,1232.2291777088765,990.3268350948723
15,1051.1100999457733,1440.7768708848334,1429.4263388039346,1217.553375255384,1230.487077616159,1244.4080231346134,1306.4304995598327,1179.8616347831087,1231.9834253808758,1472.0443934409855,1340.6910206738482,1228.1525771042802
16,973.8188991629095,1266.4439087283424,1433.0100947861545,1483.4043752015134,1320.2986750329521,1218.3624816410127,1316.7065509261438,1344.4861621579794,1480.9837735901713,1456.472298624366,1254.9112549600566,1289.4433681211099
17,1228.3874308202155,1308.1991709677277,1446.7026012017038,1069.5515482873207,1337.8061821087065,1221.3837186340295,1312.537189955282,1379.4562489843054,1509.7190878030383,1383.6023804893086,1197.302322050307,1267.1383807646955
18,1001.8389530750765,1267.5460048270409,1427.1992387183473,1488.8257227230151,1342.480473706894,648.729220751528,1316.095134162438,1054.828847685453,1447.2230341709926,1442.2363229116625,1470.0439325440857,1227.4685134583062
19,989.360427869141,1248.251451393242,1430.3389578769568,1372.3736320354938,1346.2484817955171,835.2874445139936,546.2167861177217,945.8139556985303,1545.7029455088914,1516.9135750817509,1311.6380412743194,1353.596161594185
20,1058.8183462162895,1269.9430617309793,930.7168856355586,1456.3044001964688,1284.5464814872748,1086.7194812395514,1175.7772473821963,1330.9220760277442,1371.7146462020041,1434.4429852881942,1320.7809973868343,1041.1265301706837
21,1061.5716026228426,1406.255718257765,819.8779320582469,1086.3827261432575,609.1975350294051,1056.196560232993,1199.7612638579822,1333.2241704134685,1372.4447751881546,1295.7871605317544,1078.7947504174679,984.7881650207662
22,1268.3607080911033,1337.2298058513593,1014.3282750657236,1293.0838201060885,792.2091910196164,1227.5264155519264,1306.9954878445947,1481.106489179967,1465.7129118910752,1542.9188370966692,1149.0092908418833,994.5400818783215
23,602.954903915851,1323.5528044727996,1193.2389101791618,1280.2150466952837,1230.7535762254302,1235.1919473861649,285.19309213112484,1472.1670590661133,1434.2589869043081,1360.6531058224102,1106.1831403552928,998.4825413361973
24,1252.545388027219,1319.7378202466725,1530.3068514192967,988.2789910767701,1318.557186577619,1120.280960886361,1159.1503401238685,1444.5668427529308,1352.4170269604874,1362.322700427012,1095.753526385611,1003.1067501222744
25,1081.1480326488802,1333.2438371683982,1512.9748270242546,1080.3530030535828,1309.953660922106,994.3788156215759,1318.5818686143507,1154.6639924431213,1442.4192070655838,1354.5322721677828,1286.4188081491995,1035.7558634911961
26,1065.754352135679,1325.851482229718,1468.2938152074985,1454.754322009207,1300.2312432899907,588.0485524853264,683.0957282693867,1492.9437256850504,1418.9376671721525,1340.3417575148112,1147.2513081214856,1011.538410330925
27,1094.827199263825,1347.5434068212267,1508.1298054488905,915.7960583085476,1257.9742113630216,744.4511771823895,1232.6180747136038,1471.2317293267931,1457.8613139035906,1324.7271727084465,981.4836440434667,1283.9371937851354
28,1281.9441589755863,1124.4006769639877,1509.729907402034,1370.5680062983063,875.795080671529,818.1892080587288,1090.8871200366484,1519.7105578645162,1468.0531482270158,1347.537790722152,1311.3846197477221,1125.2260514139764
29,1434.2912073563791,1184.6155444398207,1496.4249923636862,1429.440232289597,842.9247435463711,929.8906912983886,1029.5020688383588,1255.6032974803074,1470.55211171453,1439.3259993771455,1459.1985874667635,976.5302348805732
30,1109.9439521687373,1331.7881960912737,1410.9205889349043,1466.7004691616064,832.5628593477073,1271.6706035581863,868.3397141663646,1017.0165107156137,1420.8174100955746,1378.1944572927403,1506.604548769075,985.7392731712407
31,1029.2088371087411,1253.8009783066134,1473.7027538578898,1413.8399631426853,861.9734633430958,1264.945772233059,389.9315133736858,1172.493150380992,1487.219925127909,1548.6591382790216,1356.6485125374174,1417.7132793885025
32,999.8862381449853,1266.9640642236288,1429.6347317406685,1468.9510114620962,1220.5654734991072,1272.6405644568827,469.87328843762083,1220.8237301617135,1512.538249302126,1492.2690216161045,1350.2232827550233,1351.0274112836553
33,1323.301634608741,1245.7770050356812,1522.9490942472771,1423.1059891468772,1308.2705846339406,1263.5878776175555,1081.866356931297,1328.7379391375257,1083.3494772805864,1497.459873462224,1315.1775693577056,1349.1107688966056
34,1164.2754420836338,1161.4442028585956,1355.3553224875673,1398.6793809123608,1121.7904868779326,1241.732499374052,1013.1881216428866,1403.0991540000132,1360.6519620868928,1514.646386742041,1415.9063027042753,1286.7230625124942
35,1027.2114393481202,1273.5286833492353,1335.873362369323,1480.8843738551348,875.6681809260234,422.9364235251294,967.148124540682,1201.8035837430061,1277.6534970697028,1498.7173685227233,1487.5032460727796,1250.626900724132
36,1006.4666264088644,1288.458655114697,1350.183209399071,1492.796977109912,1244.546103210418,636.7844755823091,935.9736985625349,969.0085044463124,1021.2973776928765,1483.0660258155747,1334.975018041776,1498.605175471738
37,997.9311760644728,1215.1085431856288,1356.4227637630531,1322.8303388206991,1107.50591816715,994.7147202504572,1243.3217688456746,1125.5085719912977,1421.4941197269377,1491.8041271039103,1382.1193301065362,1455.5006532785112
38,1020.9270553104658,1243.0914076311708,1384.4501440491497,1451.6576380218305,1366.6058947227968,1219.5607571030225,867.2766401457561,995.0076729504174,1521.7852283546906,1100.0535608046662,1290.3838484646294,1148.5554183580753
39,1439.719358420022,1274.844198234728,1481.5136530481586,1505.3146520836538,1370.9477219490245,1222.1488788537558,1221.5779778781277,1121.1535739696524,1532.8651348674641,1531.9624751495846,1268.0402628214556,1126.306668910999
40,1505.523349853991,1213.1570665799748,1460.4866361784746,1405.0587123444968,1377.2361061527638,1229.7988302119668,1260.6435770544408,695.7963717533837,1282.1787687187339,1426.1840618617157,1224.1814505627137,1084.8344664935253
41,1533.9176289630225,1243.591868945569,1452.2123623579603,1475.6723019429623,446.8061560677284,1237.4565152345244,1251.5104007577334,1365.970226970198,917.8201475751544,1529.4694956679582,1302.6548398657617,1359.8122099906252
